grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1098256734,81.3441974756,0.0596998031149,37.0541666663,139.654166665,0.08075,-0.0210501968851
1098256735,81.1315418369,0.0599241249788,37.0624999996,139.654166665,0.08075,-0.0208258750212
1098256736,80.9289377407,0.0601389197314,37.070833333,139.654166665,0.08285,-0.0227110802686
1098256737,80.7364608634,0.0603439568523,37.0791666663,139.654166665,0.08285,-0.0225060431477
1098256738,80.5541837968,0.0605390135495,37.0874999996,139.654166665,0.08365,-0.0231109864505
1098256739,80.382175927,0.0607238753625,37.095833333,139.654166665,0.08365,-0.0229261246375
1098256740,80.2205033155,0.0608983367552,37.1041666663,139.654166665,0.08475,-0.0238516632448
1098256741,80.0692285659,0.0610622017147,37.1124999996,139.654166665,0.08475,-0.0236877982853
1098256742,79.9284107143,0.0612152843109,37.120833333,139.654166665,0.0867,-0.0254847156891
1098256743,79.7981051234,0.0613574092388,37.1291666663,139.654166665,0.0867,-0.0253425907612
1098256744,79.6783633664,0.0614884123519,37.1374999996,139.654166665,0.098,-0.0365115876481
1098256745,79.5692331339,0.0768839452592,37.145833333,139.654166665,0.098,-0.0211160547408
1098256746,79.4707581441,0.0770191159591,37.1541666663,139.654166665,0.10605,-0.0290308840409
1098256747,79.3829780494,0.0771398821486,37.1624999996,139.654166665,0.10605,-0.0289101178514
1098256748,79.305928362,0.0772461004623,37.170833333,139.654166665,0.104075,-0.0268288995377
1098256749,79.2396403852,0.0773376441454,37.1791666663,139.654166665,0.104075,-0.0267373558546
1098256750,79.1841411451,0.0655232658462,37.1874999996,139.654166665,0.093375,-0.0278517341538
1098256751,79.1394533392,0.0620827918095,37.195833333,139.654166665,0.093375,-0.0312922081905
1098256752,79.1055952912,0.0621203983756,37.2041666663,139.654166665,0.088125,-0.0260046016244
1098256753,79.0825809102,0.062145978649,37.2124999996,139.654166665,0.088125,-0.025979021351
1098256754,79.0704196647,0.0621595016188,37.220833333,139.654166665,0.0889,-0.0267404983812
1098256755,79.0691165627,0.0621609508725,37.2291666663,139.654166665,0.0889,-0.0267390491275
1098256756,79.078672141,0.0621503246508,37.2374999996,139.654166665,0.090375,-0.0282246753492
1098256757,79.0990824643,0.062127635852,37.245833333,139.654166665,0.090375,-0.028247364148
