grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1081479488,102.950286824,0.0452711550333,36.8041666663,137.520833332,0.05975,-0.0144788449667
1081479489,102.420819685,0.045644688656,36.8124999996,137.520833332,0.05975,-0.014105311344
1081479490,101.897028009,0.0574284573648,36.820833333,137.520833332,0.064025,-0.0065965426352
1081479491,101.378999779,0.0463915418952,36.8291666663,137.520833332,0.064025,-0.0176334581048
1081479492,100.866823785,0.0467645831236,36.8374999996,137.520833332,0.0667,-0.0199354168764
1081479493,100.360589622,0.0564186435381,36.845833333,137.520833332,0.0667,-0.0102813564619
1081479494,99.8603876657,0.0543224553909,36.8541666663,137.520833332,0.071,-0.0166775446091
1081479495,99.3663090072,0.0542991464422,36.8624999996,137.520833332,0.071,-0.0167008535578
1081479496,98.8784454319,0.0647669420369,36.870833333,137.520833332,0.077575,-0.0128080579631
1081479497,98.3968893971,0.0654062326123,36.8791666663,137.520833332,0.077575,-0.0121687673877
1081479498,97.9217339538,0.0662490838067,36.8874999996,137.520833332,0.08155,-0.0153009161933
1081479499,97.4530727192,0.066912833822,36.895833333,137.520833332,0.08155,-0.014637166178
1081479500,96.990999845,0.0678463269685,36.9041666663,137.520833332,0.0862,-0.0183536730315
1081479501,96.5356099321,0.068822673984,36.9124999996,137.520833332,0.0862,-0.017377326016
1081479502,96.0869979938,0.0699884325634,36.920833333,137.520833332,0.093575,-0.0235865674366
1081479503,95.6452594146,0.071277977475,36.9291666663,137.520833332,0.093575,-0.022297022525
1081479504,95.2104898582,0.0726489130179,36.9374999996,137.520833332,0.1003,-0.0276510869821
1081479505,94.7827852203,0.0744415271032,36.945833333,137.520833332,0.1003,-0.0258584728968
1081479506,94.3622415783,0.0771241590519,36.9541666663,137.520833332,0.10265,-0.0255258409481
1081544922,175.608112661,0.0187837480901,35.9541666663,137.529166665,0.088675,-0.0698912519099
1081544923,174.797914456,0.0244449248502,35.9624999996,137.529166665,0.088675,-0.0642300751498
1081544924,173.988878456,0.0242556812752,35.970833333,137.529166665,0.09225,-0.0679943187248
1081544925,173.181020968,0.0256325819238,35.9791666663,137.529166665,0.09225,-0.0666174180762
1081544926,172.374358552,0.0183404920511,35.9874999996,137.529166665,0.091375,-0.0730345079489
1081544927,171.568908054,0.0248142542381,35.995833333,137.529166665,0.091375,-0.0665607457619
1081544928,170.764686643,0.0163756758521,36.0041666663,137.529166665,0.094925,-0.0785493241479
1081544929,169.961711757,0.0224286399912,36.0124999996,137.529166665,0.094925,-0.0724963600088
1081544930,169.160001137,0.0226522194602,36.020833333,137.529166665,0.10505,-0.0823977805398
1081544931,168.359572864,0.0168702932117,36.0291666663,137.529166665,0.10505,-0.0881797067883
1081544932,167.560445304,0.0170385765444,36.0374999996,137.529166665,0.120325,-0.103286423456
1081544933,166.762637148,0.0172085911549,36.045833333,137.529166665,0.120325,-0.103116408845
1081544934,165.966167441,0.0259841217858,36.0541666663,137.529166665,0.13935,-0.113365878214
1081544935,165.171055537,0.0249635314226,36.0624999996,137.529166665,0.13935,-0.114386468577
1081544936,164.37732113,0.0258200293247,36.070833333,137.529166665,0.142625,-0.116804970675
1081544937,163.584984289,0.0217966935911,36.0791666663,137.529166665,0.142625,-0.120828306409
1081544938,162.794065413,0.0220144664889,36.0874999996,137.529166665,0.148275,-0.126260533511
1081544939,162.004585258,0.0222344597333,36.095833333,137.529166665,0.148275,-0.126040540267
1081544940,161.216564981,0.0224566919871,36.1041666663,137.529166665,0.15125,-0.128793308013
1081544941,160.430026085,0.0226811818464,36.1124999996,137.529166665,0.15125,-0.128568818154
1081544942,159.644990455,0.0229079478199,36.120833333,137.529166665,0.144775,-0.12186705218
1081544943,158.861480396,0.0231370083072,36.1291666663,137.529166665,0.144775,-0.121637991693
1081544944,158.079518582,0.0233683816007,36.1374999996,137.529166665,0.10205,-0.0786816183993
1081544945,157.299128095,0.0236020858631,36.145833333,137.529166665,0.10205,-0.0784479141369
1081544946,156.520332456,0.0238381391032,36.1541666663,137.529166665,0.063075,-0.0392368608968
1081544947,155.743155581,0.0240765591761,36.1624999996,137.529166665,0.063075,-0.0389984408239
1081544948,154.967621816,0.0243173637587,36.170833333,137.529166665,0.049,-0.0246826362413
1081544949,154.193755971,0.0220616341057,36.1791666663,137.529166665,0.049,-0.0269383658943
1081544950,153.421583277,0.0203786184971,36.1874999996,137.529166665,0.0515,-0.0311213815029
1081544951,152.651129419,0.0205824047879,36.195833333,137.529166665,0.0515,-0.0309175952121
1081544952,151.882420571,0.0207882062894,36.2041666663,137.529166665,0.055175,-0.0343867937106
1081544953,151.115483356,0.0209960365585,36.2124999996,137.529166665,0.055175,-0.0341789634415
1081544954,150.350344875,0.0212059089079,36.220833333,137.529166665,0.061225,-0.0400190910921
1081544955,149.587032748,0.0258415299321,36.2291666663,137.529166665,0.061225,-0.0353834700679
1081544956,148.825575067,0.0248466194633,36.2374999996,137.529166665,0.058625,-0.0337783805367
1081544957,148.066000435,0.0265580560898,36.245833333,137.529166665,0.058625,-0.0320669439102
1081544958,147.308337997,0.022066075671,36.2541666663,137.529166665,0.05655,-0.034483924329
1081544959,146.552617404,0.0222863481654,36.2624999996,137.529166665,0.05655,-0.0342636518346
1081544960,145.79886884,0.0225087363726,36.270833333,137.529166665,0.056825,-0.0343162636274
1081544961,145.047123069,0.0227332513198,36.2791666663,137.529166665,0.056825,-0.0340917486802
1081544962,144.297411381,0.0229599036246,36.2874999996,137.529166665,0.0566,-0.0336400963754
1081544963,143.54976564,0.0231887034623,36.295833333,137.529166665,0.0566,-0.0334112965377
1081544964,142.80421831,0.0234196605303,36.3041666663,137.529166665,0.05655,-0.0331303394697
1081544965,142.060802421,0.0236527840369,36.3124999996,137.529166665,0.05655,-0.0328972159631
1081544966,141.319551601,0.023888082665,36.320833333,137.529166665,0.059025,-0.035136917335
1081544967,140.580500117,0.0241255645328,36.3291666663,137.529166665,0.059025,-0.0348994354672
1081544968,139.843682829,0.0243652371807,36.3374999996,137.529166665,0.059525,-0.0351597628193
1081544969,139.109135229,0.0246071075305,36.345833333,137.529166665,0.059525,-0.0349178924695
1081544970,138.37689348,0.0248511818433,36.3541666663,137.529166665,0.056475,-0.0316238181567
1081544971,137.646994372,0.0250974657028,36.3624999996,137.529166665,0.056475,-0.0313775342972
1081544972,136.919475361,0.025345963971,36.370833333,137.529166665,0.052275,-0.026929036029
1081544973,136.194374607,0.0255966807424,36.3791666663,137.529166665,0.052275,-0.0266783192576
1081544974,135.471730932,0.0258496193237,36.3874999996,137.529166665,0.051375,-0.0255253806763
1081544975,134.751583856,0.026104782186,36.395833333,137.529166665,0.051375,-0.025270217814
1081544976,134.03397364,0.0288247690036,36.4041666663,137.529166665,0.0517,-0.0228752309964
1081544977,133.31894124,0.0266217861847,36.4124999996,137.529166665,0.0517,-0.0250782138153
1081544978,132.606528346,0.0268836277111,36.420833333,137.529166665,0.052,-0.0251163722889
1081544979,131.896777423,0.0271476941917,36.4291666663,137.529166665,0.052,-0.0248523058083
1081544980,131.189731666,0.0274139832816,36.4374999996,137.529166665,0.0528,-0.0253860167184
1081544981,130.485435041,0.027682491536,36.445833333,137.529166665,0.0528,-0.025117508464
