bldg_type,occ_type,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode
C1,1,,139414.521322,65104.1096024,44142.6353542,31283.0789835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63402104341,39.6365968489,11.3291435589,63.5931070361,1.94288820825,40.8010095803,12.8678862443,61.7512865607,1.16375237814,25.3601006623,7.79534792168,39.0056543389,,,,,,,,,,,,,,,,,,,,,,,,
C2,1,,98643.388996,56274.6724148,5623.65960666,12289.6839048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80476302227,43.7556923422,11.8687879372,68.7491725181,0.180354189059,4.37260865372,1.18607573244,6.87026557226,0.394137648699,9.55569539276,2.59199469001,15.0139585485,,,,,,,,,,,,,,,,,,,,,,,,
C2L,0,24954964228.5,304084.393453,60098.0975448,277483.331195,147246.357289,121633.757381,306.404014577,1822.75394125,10027.1441231,30266.9241304,39.8325218951,7362.12308806,21321.8245196,41670.0796618,59139.9539574,957.076001447,2009.84293578,8382.04341303,21321.8245196,44601.8094829,261.279581651,11529.915508,30266.9241304,55018.2037463,73792.3378066,1498.88901604,1.99968431461,47.8420539015,13.0902216728,74.8654650711,8.90075996164,215.780004347,58.5332620484,339.027515562,4.84292886391,116.347709921,31.7480320271,182.298483738,,,,,,,,,,,,,,,,,,,,,,,,
C2L,1,,119028.955159,60689.3910086,24883.1474804,21786.3814442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11445682926,49.7773468961,13.7649162255,77.5030755516,1.53141292441,30.642455847,9.45805479524,45.0597188158,1.06033377248,22.5091443543,6.67084059318,33.8448687484,,,,,,,,,,,,,,,,,,,,,,,,
C4,1,,69707.260661,32552.0548012,22071.3176771,15641.5394917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500734048985,18.0444950322,4.9270070055,30.3397223743,0.595033057615,19.2476260709,5.69612217956,30.6435636819,0.356464378126,11.850310124,3.43547708683,19.1454549999,,,,,,,,,,,,,,,,,,,,,,,,
RM2,1,,41824.3563966,19531.2328807,13242.7906063,9384.92369504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300853077798,9.36865359668,2.49825929931,15.9718673581,0.357635147842,9.88458013324,2.87701718304,15.8760999039,0.21422904115,6.10334644915,1.73688318522,9.96287398973,,,,,,,,,,,,,,,,,,,,,,,,
S1,1,,238057.910318,121378.782017,49766.2949608,43572.7628883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24329829946,44.1394318086,12.6873016082,69.7523418884,1.61684664009,26.7436093053,8.62561152398,39.70874689,1.12137042987,19.7655445635,6.10688561293,30.0771691918,,,,,,,,,,,,,,,,,,,,,,,,
S2,1,,139414.521322,65104.1096024,44142.6353542,31283.0789835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815161177367,17.0838662093,4.47586004639,26.915477284,0.9684483582,17.8793214979,5.14071155029,26.7478118423,0.580197783819,11.0636330041,3.10556061272,16.7863921649,,,,,,,,,,,,,,,,,,,,,,,,
S4,1,,238057.910318,121378.782017,49766.2949608,43572.7628883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63191809151,35.7377623077,9.16729837184,57.7563182399,1.18037507812,22.2019234503,6.34959183653,33.7777147112,0.817650594649,16.2521290006,4.46566637413,25.3117004116,,,,,,,,,,,,,,,,,,,,,,,,
W1,0,48441457721.1,590274.991149,123167.890736,370989.991674,268143.651266,236109.99646,290.814059157,1574.36456479,15565.4581018,57641.696265,8.72442177472,3981.62836904,12392.0435629,38342.415146,81235.5217383,119.448851071,1347.47139163,4501.11341456,25451.2963298,64406.1558596,40.424141749,7059.01013112,18226.7984189,49189.889421,91970.3158122,211.770303934,0.257102827254,3.46289627638,1.17587405046,6.10721738718,0.540352621685,7.49582072834,2.48105422317,13.5553111251,0.519912470823,7.03971647555,2.37950225416,12.4724353506,,,,,,,,,,,,,,,,,,,,,,,,
W1,1,,161770.752577,48998.1805289,117806.391085,61896.0587978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116648516365,1.55775478279,0.532901659912,2.72668001558,0.369608431051,4.8630898026,1.68528695976,8.399277485,0.187776513706,2.47462689215,0.856373478683,4.28031420502,,,,,,,,,,,,,,,,,,,,,,,,
W2,0,41015381728.3,499785.828618,105666.78532,278555.090105,223285.954221,199914.331447,227.241258078,2009.93720431,13287.2194215,49992.109938,6.81723774234,6747.13829397,18197.1529519,58866.4121903,102121.452701,202.414148819,2124.54816092,9881.68981604,31999.6557584,69964.2833981,63.7364448276,11434.3852102,29179.1954808,74307.1886926,116852.445234,343.031556305,0.393964640939,11.4227847814,3.63120081526,19.2973331764,0.681928348989,21.0958801154,6.38024776628,37.0703129847,0.771826817335,22.6038683798,7.13012128709,38.4298572954,,,,,,,,,,,,,,,,,,,,,,,,
