pref_id,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,day_pop_V,day_pop_VI,day_pop_VII,day_pop_VIII,day_pop_IX,day_pop_X,night_pop_V,night_pop_VI,night_pop_VII,night_pop_VIII,night_pop_IX,night_pop_X,transit_pop_V,transit_pop_VI,transit_pop_VII,transit_pop_VIII,transit_pop_IX,transit_pop_X,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential
4,40331845555.5,982913.434,376392.369868,488677.742731,300983.619609,196582.6868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,30730021148.5,748910.698181,211212.31702,361804.84864,287111.844347,149782.139636,0.43628481632,7.29374200191,205.593678714,2384.29934583,0.0204314294025,57.6030146784,403.75377721,2536.64629557,7170.83601993,4.34817104372,7.52925340136,88.0196157418,812.597830556,3969.17079176,0.436421324443,141.755644816,864.074091695,4086.87024126,9419.48736157,10.6462662101,0.00581021084852,1.23478825287,0.117925555027,3.04045897077,0.0155666434064,2.12231501515,0.248166247691,4.8814740238,0.00918695293775,1.29438780747,0.150958684563,3.01044328248,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,4.94995415894e-06,0.000671072225555,7.94536750616e-05,0.00160862339607,0.000159412128883,0.00457665570974,0.000989242249364,0.00922169215404,0.00468335369907,0.0240969521363,0.0109795075286,0.0390098000683,0.0272716364766,0.0573023041514,0.0377899547034,0.0773094312713,2.92091328774e-07,4.91252882295e-05,5.2585580261e-06,0.000117635269837,2.96459992272e-08,4.94924534056e-06,5.29375688376e-07,1.1828984073e-05,2.9127959941e-06,0.000384578660836,5.02680320874e-05,0.000946412203484,4.86956723921e-05,0.00269560695415,0.000587650943935,0.00576887266928,0.00137261811864,0.0169355725705,0.00542519844175,0.0272854310346,0.0159184489661,0.0478751073883,0.0264996267338,0.0628879209794,1.36407648149e-07,2.90299701572e-05,2.91370737194e-06,7.10783424244e-05,1.24120283644e-08,2.87787832968e-06,2.84981550584e-07,7.0326669416e-06
10,1.55671200906e+11,3793808.90087,1364571.94434,1873883.45411,1229172.31003,758761.780175,11.597965406,157.808733335,2868.33458321,21671.1289285,0.717185463184,956.821938808,4970.50684176,22967.0840021,54557.6278439,72.0757924272,162.761133392,1365.11483937,8918.23774872,33367.9763674,10.591387956,2059.15727203,9437.739715,34517.5635944,69558.6244927,152.170506362,0.196778300959,19.6947235583,2.78526039436,41.6370147488,0.359439460709,30.0795876932,4.7376835591,60.2145003111,0.219346044755,18.7246860062,2.94285743751,37.9175599352,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,2.4507282843e-05,0.00201040072625,0.000319668657663,0.00420060356834,0.000563455172787,0.0100847453446,0.00278334499787,0.0182454252074,0.00978998743146,0.0408570146263,0.0206889095294,0.0618753484672,0.0447089842024,0.0849450143015,0.0596783624426,0.11096727463,1.59899360045e-06,0.000147726482538,2.21194330968e-05,0.000306354710997,1.61078236589e-07,1.48145526434e-05,2.21592606276e-06,3.06575846786e-05,1.52853843051e-05,0.00126103075275,0.00021450887175,0.00271383894898,0.000207981921939,0.0065508134063,0.00179913495254,0.0124383435771,0.00378028342776,0.0302691629997,0.0117536728677,0.045491964008,0.028561176241,0.0719035002413,0.0439768808067,0.0916738643276,9.45205045804e-07,9.49913323397e-05,1.39587789379e-05,0.000200551095664,8.92343698999e-08,9.36235907857e-06,1.36404570572e-06,1.97059332859e-05
14,34162728489.1,832568.019428,275063.11145,407831.370783,288402.47911,166513.603886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,505528231.596,12320.0533786,3749.27769262,5990.20547218,4513.1298422,2464.01067572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,27928658769.1,680639.66624,232836.401128,334520.10754,229682.453481,136127.933248,0.0753626021062,1.7676390247,63.6332999295,791.429316801,0.00424128060536,17.0904707039,129.942643345,843.025181232,2400.36306812,1.38157373747,1.8594600514,26.5727958542,264.59371079,1324.35223522,0.122706481133,43.8445423038,282.82904482,1364.00853068,3155.57055449,3.44914940185,0.0013128634295,0.397385019013,0.0342338463026,0.996526452096,0.00300144172215,0.654166360401,0.0652916683036,1.55778813021,0.00177317046932,0.398939599095,0.0397127697328,0.959908718137,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,1.01273469256e-06,0.000225546806867,2.2572643345e-05,0.000560236298046,4.93636042721e-05,0.0016436597695,0.000337716835226,0.0033509910572,0.00168390681641,0.00884185938958,0.00399598565058,0.0143552848292,0.010013148883,0.0211173851242,0.0139036538619,0.0285070363661,6.36942266523e-08,1.69466537786e-05,1.57339599278e-06,4.17210062582e-05,6.6823487534e-09,1.71223380544e-06,1.5969364692e-07,4.2043458788e-06,5.53616001566e-07,0.000125547125385,1.36596509403e-05,0.000322083361274,1.29851308437e-05,0.000954562669429,0.000195204578665,0.00207767089437,0.000467452185685,0.00619288900608,0.00194371356765,0.0100200487742,0.00581386419317,0.0176331411992,0.00972873240356,0.0231809187079,3.11565782581e-08,1.01490833256e-05,9.01405598435e-07,2.53375579835e-05,2.95527761433e-09,1.01162123692e-06,8.94803495639e-08,2.51722341186e-06
29,1.98103228213e+11,4827905.13668,1644652.18348,2371852.28689,1634456.8191,965581.027335,9945.23041417,33283.4453,108440.125279,234014.575102,595.313403365,67452.2566405,125826.974997,234644.208089,349312.483237,4198.83410852,33242.1191097,77014.3703726,163942.869088,279773.251689,1992.10075043,91270.9975418,160817.543845,279432.079592,394003.460421,5580.72982702,138.921475767,998.214047898,463.073643075,1319.86891686,189.758766879,1275.75290014,615.452971485,1663.8892348,122.648162569,832.193525946,400.97770862,1089.00098072,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0125853335592,0.0839368125384,0.0406184949182,0.111753858798,0.0479373157254,0.154509709506,0.0949774443794,0.195090471284,0.14802552053,0.276762450749,0.206020993959,0.333817550885,0.287530212461,0.393281225641,0.330544778204,0.45147304622,0.0008178563354,0.00566047155979,0.0026821390406,0.00746403437927,7.92375845328e-05,0.000553706719949,0.000261686081686,0.000728581825613,0.0102997367726,0.0698566507947,0.0344270632589,0.0945244313609,0.0344698625571,0.130312186584,0.0797596143589,0.166550024589,0.112305567538,0.243008304271,0.169786754759,0.289392678275,0.24235622747,0.361764029479,0.289746011747,0.408048055282,0.000616533865633,0.00434850518978,0.00206311090839,0.00577965977896,5.69029461491e-05,0.000410891581983,0.000193963918258,0.000543926386656
35,1.64164921705e+11,4000806.4276,1522839.62476,1987808.00653,1232152.8923,800161.28552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,57907721178.7,1411249.00919,444806.483508,688308.43441,505252.133301,282249.801837,0.0709860891176,2.4461697025,113.225980341,1595.40880452,0.00717546012171,35.4238125149,309.868980204,1839.13934841,5151.07244179,3.79213598011,2.77492542562,52.0161731484,527.160583101,2806.60146155,0.281167649961,93.6288840942,671.382949931,3058.28264645,6950.67600992,9.60717272701,0.0022798682259,1.05627614246,0.0776573981484,2.73302697771,0.00221505902795,1.12254039191,0.0831896066361,2.85703738112,0.00146833603083,0.727613619762,0.0539466631183,1.86168063181,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,4.346501184e-07,0.000211471945836,1.56450608366e-05,0.00055668075352,3.800291736e-05,0.00179071161666,0.000315080759778,0.00372681906896,0.00170625477998,0.00954665095866,0.00416135068985,0.0158751583305,0.0105023476027,0.0225158728939,0.0148458800272,0.0311323622071,3.47657375352e-08,1.80534107515e-05,1.31651905388e-06,4.66238274516e-05,3.85147861617e-09,1.83402469592e-06,1.35336681284e-07,4.72394630324e-06,2.51500935184e-07,0.00012550518117,9.83145216597e-06,0.000331723471495,8.66668350721e-06,0.00109785366788,0.000184291265432,0.00237868351213,0.000401155216424,0.00651599872326,0.00186770931164,0.0108353757081,0.00565247094642,0.0182500480364,0.00994367912142,0.0246259730376,2.54223743471e-08,1.34353893446e-05,9.9616597826e-07,3.40378369249e-05,2.581895502e-09,1.3538516038e-06,1.01022669372e-07,3.41921943405e-06
45,12328932310.7,300464.13766,93087.4064469,146320.295983,108806.18217,60092.827532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385648.51335,1161106.6811,340026.674015,159884.198948,116493.541026,6051.51125034,6114107.80885,1618779.00381,514157.032528,225972.298401,182866.573741,11114.0357644,4074070.22093,1078697.22849,370021.034024,152675.669841,135834.174966,9235.5350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
