bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
1.58444613592e+12,38613987.8053,13149906.2569,18969692.6631,13075701.9648,7722797.56107,5930.69563326,29093.477842,149487.390312,409994.24798,409.912579655,80216.6075357,189579.337592,410877.526683,633451.154894,5901.99190065,29452.3194071,96040.2647758,263638.551823,502283.119318,2060.96502842,121501.425107,260551.10885,499367.304646,713520.536299,8667.66055157,101.678723306,1492.50797723,508.353501448,2184.54685518,124.178780689,1709.3526281,607.319174365,2468.00029187,80.3100753149,1114.76730281,394.889309983,1615.38940815,0.000998324344201,0.0134565691277,0.00479400960693,0.0199384848158,0.00621176779099,0.0309193522264,0.0159353218655,0.0414001204155,0.0288820728918,0.0618723377378,0.0438246079504,0.0754467503106,0.0641871385566,0.0892509179611,0.074763438158,0.101890779484,6.98239336033e-05,0.000991344952416,0.000344562013252,0.00144804831609,6.86780098072e-06,9.82518149824e-05,3.40746557869e-05,0.000143178338513,0.000767946535741,0.0103869882515,0.00381368528363,0.0157328253326,0.00376722005361,0.0245480133453,0.0124359422886,0.0337379177415,0.019356637168,0.0532031978611,0.0341377007151,0.0646614521094,0.0530888249676,0.0820235348505,0.0650390114911,0.0923914592681,5.30782500012e-05,0.000764229782534,0.000266867674845,0.00112234724308,5.01247959795e-06,7.39219091367e-05,2.56778338991e-05,0.000108054719887,0.000172180397891,6.48,F018601
1.58444613592e+12,38613987.8053,13149906.2569,18969692.6631,13075701.9648,7722797.56107,7168.3635503,34845.3333331,173819.847661,459522.10797,504.287528054,94512.7264024,217702.123063,459535.980251,698645.117789,6980.69742935,35279.9045195,112643.167876,300393.98849,558267.502918,2500.78705534,141665.876053,295814.142663,554341.468661,783936.910501,10111.114655,125.466614588,1765.09696379,618.226694596,2544.88807729,149.409029407,1996.88500547,724.163520214,2851.21953351,96.8257564052,1302.99157882,471.31273557,1866.16035989,0.00120517772043,0.015781785939,0.00573337153532,0.0231127104276,0.0073897155003,0.0352549208657,0.0185996114264,0.046673323802,0.0329882029395,0.068784252554,0.0493682629564,0.0832729061158,0.0713296592355,0.0981292737873,0.0826299428424,0.111591282952,8.51409838813e-05,0.00116610105631,0.000415180704894,0.0016807146314,8.38317814013e-06,0.000115574096248,4.1078718407e-05,0.000166155668256,0.000928208138776,0.0122381463006,0.00456828037256,0.0183438546631,0.00451200915958,0.0281895415931,0.0145857983438,0.038304013581,0.0225073681248,0.059503823144,0.0388970429581,0.0717798782471,0.0595020268674,0.0904652895877,0.0722882476853,0.101509447102,6.52985558751e-05,0.000903907861646,0.000323818802133,0.00130925543173,6.17977224668e-06,8.74203797715e-05,3.11838580864e-05,0.000125981157176,0.000139953481691,6.58,F018601
1.58444613592e+12,38613987.8053,13149906.2569,18969692.6631,13075701.9648,7722797.56107,9246.24838561,43054.2485941,203336.282061,520048.996904,646.517890334,112689.842194,251901.471759,519925.08963,784582.873642,8253.70182389,43534.9960556,133451.934434,344353.125775,628927.151761,3066.52096293,166543.78736,338777.299869,624623.753055,879479.731142,11794.650624,160.21215152,2078.83365644,755.533420231,2956.19467844,190.581104494,2347.01457895,882.442111198,3308.56830796,123.596684313,1532.3391763,574.752873761,2166.07427807,0.00154389952217,0.0186589692498,0.00702644138013,0.0269553583913,0.0089541137406,0.0404907109008,0.0218593774685,0.0531299636926,0.0379662663969,0.0775587549885,0.0561400455519,0.0935928900324,0.080404114774,0.110096671289,0.092883987957,0.125114567984,0.00010881003927,0.00137357835108,0.00050730994166,0.00195321074853,1.07033363965e-05,0.000136028416455,5.0153694937e-05,0.000192941665294,0.00119726670452,0.0145918420498,0.00563720539239,0.0215652146833,0.00557495496335,0.0326179042979,0.0172802580125,0.0438671734161,0.026329355451,0.0673234129885,0.0445891690222,0.0808805032264,0.0673394573393,0.101593090773,0.0814377363627,0.113880976963,8.37155040283e-05,0.0010687450705,0.000397073850335,0.00152725104222,7.91385263486e-06,0.000103206884233,3.81864042626e-05,0.000146734426588,0.000113758460762,6.68,F018601
1.58444613592e+12,38613987.8053,13149906.2569,18969692.6631,13075701.9648,7722797.56107,11111.4844508,51145.7645834,236427.87178,594756.59687,786.964361198,132182.297581,291344.542456,594551.299562,894088.446397,9710.9724916,51715.37237,156067.440994,396422.333425,717652.062172,3674.05817202,194100.18915,389797.240431,712842.831894,1001910.00702,13768.0156381,195.410032802,2445.8967632,906.543945832,3449.05751384,228.052979334,2737.5231499,1044.16006716,3835.46393177,148.115664107,1787.74942716,680.457068758,2510.82990216,0.00185236993711,0.021817823385,0.00833284392437,0.031309248591,0.0105760976811,0.0466652400965,0.0254859210679,0.060948245708,0.0437973287513,0.088541439317,0.064367476463,0.106687631865,0.0917810452247,0.125416286178,0.105884527981,0.142510232788,0.000131539483208,0.00160982222252,0.000604752658234,0.00227213329603,1.29488029699e-05,0.000159432367137,5.98068317496e-05,0.00022444084077,0.00143879007094,0.0171158568558,0.00669645578056,0.0251334037458,0.00662269911634,0.0377252595516,0.0202086665823,0.0504735799881,0.0306142780399,0.076986518792,0.0513314417853,0.0923037055234,0.0770131020743,0.115772612104,0.0929264371489,0.129734076168,0.00010190146187,0.00125744232123,0.00047574187242,0.00178277567542,9.64741567743e-06,0.000121419330206,4.57742794375e-05,0.00017124396989,9.24663483791e-05,6.78,F018601
1.58444613592e+12,38613987.8053,13149906.2569,18969692.6631,13075701.9648,7722797.56107,12765.5150053,57835.0067302,260581.401245,644520.781882,910.524197471,147053.469942,319252.165984,644249.890922,964943.073338,10786.2648144,58454.0012509,173083.557952,432382.363513,775938.075194,4164.92420161,214419.936747,424948.735277,770838.011821,1080535.11157,15173.0677191,226.234911817,2713.65622248,1027.7498908,3794.92061254,260.877873724,3026.09850943,1174.62300051,4211.58579368,169.587938991,1976.23938734,765.689329244,2756.51115857,0.00212353657627,0.0241769219028,0.00939505896519,0.0344485307111,0.0118632049961,0.050937862674,0.0281553594684,0.0662341727913,0.047869863903,0.0957725436015,0.0699186499596,0.115205890573,0.099256748664,0.135279479269,0.114346801599,0.153612691177,0.000151468982009,0.00178346034539,0.000683254907772,0.00249809331768,1.49152157257e-05,0.000176591588896,6.75703206543e-05,0.000246694904575,0.00165296512105,0.0190414767161,0.00756901897126,0.027764541936,0.00748886737906,0.0413389271776,0.0224120283593,0.0550252330087,0.0337418402055,0.0834218281428,0.055987789411,0.09981331321,0.0834569049344,0.124947347863,0.100473703869,0.139914985862,0.000117900824186,0.00139667843539,0.000539302522004,0.00196471131078,1.11702461226e-05,0.000134792818739,5.18859109721e-05,0.000188598815899,5.42232601529e-05,6.85,F018601
