pref_id,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,day_pop_V,day_pop_VI,day_pop_VII,day_pop_VIII,day_pop_IX,day_pop_X,night_pop_V,night_pop_VI,night_pop_VII,night_pop_VIII,night_pop_IX,night_pop_X,transit_pop_V,transit_pop_VI,transit_pop_VII,transit_pop_VIII,transit_pop_IX,transit_pop_X,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential
5,1.22490153158e+11,2985165.08266,974200.315448,1460598.12644,1043267.35851,597033.016531,3418.47996808,18827.0737873,100132.923554,251271.297787,272.676012999,53715.479562,122164.659762,246259.088362,348747.292728,4163.80672687,19171.6919527,64244.043456,170037.344735,293549.277267,1486.36618214,80760.4865663,163191.130829,286461.320733,377277.876981,5920.43423826,69.9698541682,1068.43661061,375.96263118,1504.73601734,72.7895441638,1157.01110164,403.348575887,1648.20429751,47.6421136537,753.631584947,263.002338722,1074.10176205,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,0.00761141532083,0.117372021924,0.0410409530914,0.171210509795,0.0538279047113,0.254796776607,0.138408214564,0.328607690875,0.239330738058,0.463191501049,0.349101042173,0.535765395779,0.480295617424,0.616164970169,0.53996712154,0.670528781543,0.000575003739885,0.00891573036495,0.00312374855757,0.012668220711,5.71654924215e-05,0.000886398589586,0.000310755864903,0.00125508506398,0.00572578043999,0.0899707019121,0.0321116109527,0.135269715962,0.0315343930168,0.204619604578,0.107605512052,0.273336861297,0.16771756466,0.412471474012,0.284803922106,0.479808172749,0.420866670402,0.584134014488,0.491680140191,0.631921295028,0.000456718481974,0.00697416493155,0.00248958791387,0.00991642685468,4.39067588692e-05,0.000677616728094,0.00024187681418,0.000956752692018
7,68136544136.3,1660532.10944,582158.951877,818084.188001,549554.441948,332106.421888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.3588829968e+11,5748752.02175,1992353.73177,2828986.02755,1920199.14081,1149750.40435,4852.38111221,27903.3391088,165640.722317,468479.810111,389.524417989,86822.2410457,215580.343794,465823.832804,693396.837761,7140.69564042,28587.6690489,104675.885826,301073.933746,565883.6575,2293.06478063,134925.116035,297275.992899,556899.39794,762893.387325,10605.3740043,100.152669781,1851.46591946,583.471451497,2741.34919275,102.917200485,1894.87477968,605.649925245,2803.57210711,67.5488859531,1243.33893974,396.544047633,1841.64475079,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,0.00561237904877,0.100171534036,0.0320500540435,0.151801991717,0.0431256749932,0.239292412377,0.119603601948,0.319393991034,0.220687957835,0.467558279973,0.336407677626,0.555684042889,0.482299163631,0.645937956633,0.554513164248,0.714969666696,0.000425187427293,0.00783129106392,0.0024811479249,0.011628764082,4.23198319921e-05,0.000780830316365,0.000247314491932,0.00115640562626,0.00422037782622,0.0755139904428,0.0248642391781,0.117351657824,0.0242690404832,0.187501863864,0.0910422692004,0.258556980519,0.144066678899,0.405152136534,0.261860254719,0.484365472569,0.40746218339,0.603084665278,0.492179568156,0.66352956645,0.000338790416176,0.00621064851415,0.00199440223891,0.00922406634011,3.26077407302e-05,0.000606888296066,0.00019445386189,0.000896453408598
13,6408111850.96,156169.87366,45282.1806716,75619.5156605,58924.4974431,31233.974732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,81019461252.4,1974497.21885,695522.220521,973222.229135,650944.669379,394899.44377,0.883951188116,22.491954063,842.073063366,10819.4539436,0.0891897021269,282.602086532,2296.62656649,12643.7164105,34215.2692244,30.6039986888,25.304587835,404.143813118,3719.31459085,18929.5945124,2.59154578498,716.915776307,4848.01996905,20861.2022209,46187.4028301,74.8549159492,0.0267870864405,8.44099898369,0.706804765901,21.1003397754,0.0242825663276,8.36399944819,0.703729148648,20.5412725996,0.0163293865214,5.49695739549,0.462178171578,13.5715098632,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,3.62355155874e-06,0.00116657171576,9.8337760968e-05,0.00296060665221,0.000221677607144,0.00923575728286,0.00170227238786,0.0188504067978,0.00860218986203,0.0466825707414,0.0206245837557,0.0770683496776,0.0507592146577,0.107321714195,0.071540466031,0.14833069666,2.94557631591e-07,0.000100787719562,8.37802782626e-06,0.000251280580638,3.1625607844e-08,1.02301790166e-05,8.58041980355e-07,2.54476972393e-05,2.2384209501e-06,0.000715630500348,6.4078560338e-05,0.0018154388101,5.69561553398e-05,0.00581572499714,0.0010234094261,0.0122765935621,0.00213237338429,0.0320175594318,0.0094183839697,0.0528266183962,0.0273979974252,0.0866429916887,0.047935227084,0.116959908551,2.25854210569e-07,7.74982066237e-05,6.5625460503e-06,0.000189554371702,2.27252683338e-08,7.80198165527e-06,6.63173088237e-07,1.90306559625e-05
20,66718714578.5,1625978.67653,529720.629169,795440.613536,568951.573389,325195.735306,0.494325375142,16.9369683446,776.363338565,10857.3645551,0.0501826188932,245.805733652,2148.05336245,12584.3517065,35030.2781086,26.4849389948,19.2392350208,359.478065692,3606.82541809,19124.1776327,1.96320439899,648.310084391,4640.72749781,20926.4405608,47324.992716,67.0475933902,0.0159155568643,7.36159576552,0.541396893218,19.0396099144,0.0152111976742,7.68206123338,0.570375214576,19.5190416778,0.0101228272346,4.99729024802,0.370970735129,12.7670345242,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,2.61433744624e-06,0.00126605262238,9.37280071922e-05,0.00332872731066,0.000226995605875,0.0107117242583,0.00188245074139,0.0222634861636,0.0101478337115,0.0567054297692,0.0247254822939,0.0942923722024,0.0622021633497,0.133151589096,0.0879524876131,0.184284146841,2.09744048149e-07,0.00010852303011,7.91972837113e-06,0.000280021647011,2.32173093526e-08,1.10249462632e-05,8.14094563034e-07,2.8373498744e-05,1.52008566372e-06,0.000755870102113,5.9162015156e-05,0.00199359958943,5.20823814885e-05,0.0066054167667,0.00110542060262,0.0142705669047,0.00238737244766,0.0386977759554,0.0110912445229,0.0643502921129,0.0333871677159,0.107720595031,0.0588082055097,0.14552771632,1.54315119926e-07,8.14430698787e-05,6.03699306554e-06,0.000206176115216,1.56735116561e-08,8.20769040619e-06,6.12246813089e-07,2.07143915358e-05
25,358966765.349,8748.2546648,1965.77219033,4156.45982102,3737.26751518,1749.65093296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,91084348425.1,2219785.09689,717862.814977,1085194.73689,780793.565269,443957.019378,0.0446962605838,1.53703209147,70.7021018201,991.074420495,0.0045467102396,22.330189797,195.269111202,1147.42711142,3198.82468542,2.4040027007,1.74598249803,32.6837136224,328.777362101,1745.40386291,0.17812490151,58.9324349671,422.164778632,1908.20511204,4320.57212477,6.08717475087,0.00144279676765,0.668502713625,0.049139205444,1.72928773004,0.00137742673939,0.699837017478,0.0518668491004,1.77938896149,0.000916673704742,0.454948304197,0.0337201085318,1.16298708548,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,1.732861493e-07,8.43549474275e-05,6.23637953116e-06,0.000221897585363,1.512178833e-05,0.000714193832419,0.000125487318822,0.00148498192766,0.000677428233565,0.00378738418476,0.00165111536961,0.00629833371989,0.00415717907247,0.00890283963673,0.00587805842909,0.0123195682194,1.39141676912e-08,7.22631403413e-06,5.2683000468e-07,1.86527099487e-05,1.54099518745e-09,7.3413561856e-07,5.41579173559e-08,1.89000889799e-06,1.00676999423e-07,5.02980892797e-05,3.93277371867e-06,0.000132743559387,3.46211913402e-06,0.000439837873215,7.36190941822e-05,0.00095091362498,0.000159254384398,0.00258454548828,0.000740561242982,0.00429817533849,0.00223236569586,0.00720525759431,0.00393147036024,0.00973196038397,1.0241329771e-08,5.41494468107e-06,4.01221050091e-07,1.37111803287e-05,1.04043914565e-09,5.457084117e-07,4.06922039026e-08,1.37753553337e-06
31,1.62187437698e+11,3952613.85002,1333047.92848,1939967.29362,1348402.40878,790522.770003,1.14472631757,34.4559335218,1434.92286947,19100.6077893,0.118113466357,480.324873258,4092.28036827,22595.4574659,61139.1539742,52.9065105099,39.184718156,688.828460435,6522.50298295,33724.238719,4.09907301313,1243.40818045,8702.88825729,37491.4679033,82912.3061113,132.167458175,0.0364497034021,14.5802841024,1.12130234373,37.2551174542,0.0321829283483,14.1280317075,1.09730902354,35.3404595221,0.0217998471574,9.3285626803,0.723079694149,23.4750973332,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,2.39398331385e-06,0.000990942108484,7.66376623105e-05,0.00256746410952,0.000179637929275,0.0081954394312,0.00145532048829,0.0168714980667,0.00758423704374,0.0418488555232,0.0183350490416,0.0694388100368,0.0453564158352,0.0962677109467,0.0641357822204,0.133614995611,1.95526793906e-07,8.62752428363e-05,6.58586381599e-06,0.00021965076465,2.1339101803e-08,8.76319253025e-06,6.76081827165e-07,2.22571913689e-05,1.44806242275e-06,0.000607604096282,4.95681081468e-05,0.0015728935682,4.35862632036e-05,0.00517667614844,0.000871358152571,0.0110090291988,0.00181515691124,0.0285829305913,0.00825087300512,0.0474261707896,0.0241619957249,0.0773401555201,0.0426606797409,0.104882881629,1.49411845982e-07,6.69259792602e-05,5.18526874706e-06,0.000167189944667,1.51277741754e-08,6.7448441061e-06,5.25346578708e-07,1.68022446511e-05
37,65488953241.0,1596008.58906,485263.55381,775943.540088,584991.612556,319201.717811,0.0836175593087,3.07706036139,169.53183889,2704.31928502,0.00669499095375,40.1563297451,355.168026252,2814.5452537,8795.23259785,3.46923671941,3.34489887351,65.4470999152,813.770145594,4639.07266004,0.264557160698,111.564496381,825.773872884,4670.32767968,11611.3444211,8.9873543553,0.00223960622772,1.03476738526,0.0766332995716,2.70233877505,0.00366751535093,1.74904099007,0.129429388166,4.5620264986,0.0022110501647,1.05258353273,0.0786913823118,2.75738828801,3722029.032,2297270.33516,1416203.45118,1038376.087,56448.6256554,0,5589382.65452,3352323.7268,2013405.48976,1398850.41095,78032.3069334,0,3998084.53645,2336062.4193,1368299.27636,898781.287395,51542.4258666,0,5.12884278652e-07,0.000245669407298,1.85451852003e-05,0.000660260459991,4.73303788739e-05,0.00208972532065,0.000382777653288,0.00446788546601,0.00225363153059,0.0128553032002,0.00558584029734,0.0213533051404,0.0149388479867,0.0328528426712,0.0209839580316,0.0445951529895,3.64429318676e-08,1.88509737826e-05,1.38648286138e-06,4.95015943739e-05,4.07718263241e-09,1.91309744613e-06,1.42496165796e-07,5.00629990882e-06,2.61958362511e-07,0.000125802361029,1.04789501023e-05,0.000349510952341,9.63986153487e-06,0.00111267579851,0.000205033670758,0.00258699695774,0.00053111192525,0.00881745020985,0.00254939149818,0.0146312736401,0.00847213261747,0.0275538385512,0.0145333574388,0.0363761965341,2.09741695617e-08,1.08684775984e-05,8.28808699751e-07,2.81557205172e-05,2.10202545375e-09,1.09028681912e-06,8.37285761256e-08,2.81133520541e-06
