#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
6439060922,21,429.1,   0.9419
6439070011, 1,641.3,   0.6689
6439070012, 1,641.3,   0.6689
6439070013, 2,400.3,   0.9994
6439070014, 2,400.3,   0.9994
6439070021, 1,641.3,   0.6689
6439070022, 1,641.3,   0.6689
6439070023, 2,400.3,   0.9994
6439070024, 1,641.3,   0.6689
6439070031, 0,  0.0,   0.0000
6439070032,20,253.3,   1.4761
6439070033, 0,  0.0,   0.0000
6439070034, 0,  0.0,   0.0000
6439070041,16,260.2,   1.4425
6439070042,15,207.5,   1.7490
6439070043, 0,  0.0,   0.0000
6439070044,16,260.2,   1.4425
6439070111, 1,641.3,   0.6689
6439070112, 2,400.3,   0.9994
6439070113, 2,400.3,   0.9994
6439070114, 2,400.3,   0.9994
6439070121, 1,641.3,   0.6689
6439070122, 1,641.3,   0.6689
6439070123, 1,641.3,   0.6689
6439070124, 1,641.3,   0.6689
6439070131, 1,641.3,   0.6689
6439070132, 2,400.3,   0.9994
6439070133, 8,422.8,   0.9539
6439070134,10,353.5,   1.1110
6439070141, 1,641.3,   0.6689
6439070142, 1,641.3,   0.6689
6439070143, 2,400.3,   0.9994
6439070144, 2,400.3,   0.9994
6439070211, 1,641.3,   0.6689
6439070212, 1,641.3,   0.6689
6439070213, 1,641.3,   0.6689
6439070214, 2,400.3,   0.9994
6439070221, 1,641.3,   0.6689
6439070222, 1,641.3,   0.6689
6439070223, 1,641.3,   0.6689
6439070224, 1,641.3,   0.6689
6439070231, 2,400.3,   0.9994
6439070232, 1,641.3,   0.6689
6439070233, 1,641.3,   0.6689
6439070234, 2,400.3,   0.9994
6439070241, 1,641.3,   0.6689
6439070242, 1,641.3,   0.6689
6439070243, 2,400.3,   0.9994
6439070244, 1,641.3,   0.6689
6439070311, 1,641.3,   0.6689
6439070312, 2,400.3,   0.9994
6439070313, 1,641.3,   0.6689
6439070314, 2,400.3,   0.9994
6439070321, 1,641.3,   0.6689
6439070322, 1,641.3,   0.6689
6439070323, 1,641.3,   0.6689
6439070324, 1,641.3,   0.6689
6439070331, 2,400.3,   0.9994
6439070332, 2,400.3,   0.9994
6439070333, 2,400.3,   0.9994
6439070334, 1,641.3,   0.6689
6439070341, 1,641.3,   0.6689
6439070342, 1,641.3,   0.6689
6439070343, 1,641.3,   0.6689
6439070344, 1,641.3,   0.6689
6439070411, 2,400.3,   0.9994
6439070412, 1,641.3,   0.6689
6439070413, 2,400.3,   0.9994
6439070414, 1,641.3,   0.6689
6439070421, 1,641.3,   0.6689
6439070422, 1,641.3,   0.6689
6439070423, 1,641.3,   0.6689
6439070424, 1,641.3,   0.6689
6439070431, 1,641.3,   0.6689
6439070432, 1,641.3,   0.6689
6439070433, 1,641.3,   0.6689
6439070434, 1,641.3,   0.6689
6439070441, 1,641.3,   0.6689
6439070442, 1,641.3,   0.6689
6439070443, 1,641.3,   0.6689
6439070444, 1,641.3,   0.6689
6439070511, 1,641.3,   0.6689
6439070512, 1,641.3,   0.6689
6439070513, 1,641.3,   0.6689
6439070514, 1,641.3,   0.6689
6439070521, 1,641.3,   0.6689
6439070522, 1,641.3,   0.6689
