pref_id,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential
2,97796221381.1,2383357.82719,718631.587558,1157895.43281,878188.087208,476671.565439,6076.5298491,26702.4002395,117021.359632,262984.096675,406.245288484,65020.236289,134598.330533,255157.399984,344582.599352,4282.06571832,26825.3690286,76948.1718497,185972.789436,298952.109546,1759.04219576,93868.3413723,174924.287112,289855.180726,365782.358443,5879.8598465,99.4153930914,1055.66550767,426.796760384,1426.72051704,124.790615993,1354.39354483,543.383031246,1849.81258795,80.5386884034,874.075050383,351.548111262,1197.28130133,0.0163193930377,0.172101895702,0.0696117797544,0.241237128492,0.0870713997044,0.341316492179,0.20021495173,0.428881933093,0.327673822086,0.586819051921,0.459436044056,0.661941304073,0.61057122768,0.750972061842,0.672895643572,0.799362023921,0.0011235173991,0.0119944869521,0.00483917781587,0.0163864783953,0.000110102521821,0.0011815229918,0.000476519592085,0.00160759332543,0.0127478337071,0.136404688266,0.0562764196013,0.196924566469,0.0560184457719,0.282371218029,0.161428072134,0.3669702575,0.245496832865,0.535289743472,0.390148695496,0.608081542391,0.551709218134,0.722893128803,0.627165812315,0.767367690805,0.000852254084234,0.00898326233154,0.00369026038744,0.0123352435363,8.0052788256e-05,0.00085836905,0.000352233024622,0.00116959663315
3,1.2126209288e+11,2955236.45113,954226.847982,1444531.93639,1040611.70144,591047.290226,0.50708042328,17.4677169536,807.670533949,11370.4732112,0.0513126848847,253.095422058,2213.82276159,13117.1352891,36709.6538869,27.1202617814,19.8199258964,371.438903438,3759.59953718,20006.3864359,2.01059764453,668.786064255,4794.8355258,21812.6411556,49542.8453369,68.70144658,0.0163000853295,7.55201430207,0.555206269905,19.5394203418,0.0157894789267,8.00521149038,0.593258937679,20.3709917571,0.0104736280956,5.19142597774,0.384881618621,13.280807826,1.48167599781e-06,0.000720951497243,5.33309084183e-05,0.001897607609,0.000129505351659,0.00610474397935,0.00107388886377,0.0127031275686,0.00581233070132,0.0325163109353,0.0141740460389,0.054071891522,0.0357578273294,0.0766467071109,0.0505487322336,0.105992459581,1.18591058404e-07,6.15841022005e-05,4.4907303035e-06,0.000159029999976,1.31372790685e-08,6.25628964775e-06,4.616425952e-07,1.61131459582e-05,8.57935450623e-07,0.000428215180483,3.35335703659e-05,0.00113152716426,2.95538398407e-05,0.00374559328533,0.000628441936169,0.00811243974059,0.00136650746447,0.0221930385369,0.0063609115537,0.0369050692158,0.0192378400159,0.0621095037469,0.0338490451893,0.0838221342964,8.68165470568e-08,4.5885096218e-05,3.40175427208e-06,0.000116236801549,8.81756655993e-09,4.62381375877e-06,3.44982457263e-07,1.16766830323e-05
4,3152663260.58,76832.464,28841.4557196,38118.1074266,23971.1089744,15366.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.74051152369e+11,4241740.32977,1223713.39829,2053042.70057,1605191.98477,848348.065954,1.76051585816,42.3378243225,1650.88790208,22725.562719,0.15779853804,468.747454371,3690.97578863,24454.7890315,71817.6827936,44.496787665,46.2635428037,709.862506563,7321.54747156,38820.0611523,4.10507401841,1204.50714233,8080.30525688,40146.4923959,95091.6058486,107.994243432,0.0473663142256,12.6817283441,1.13785003903,31.2688615819,0.056123363652,16.8982234438,1.47765762431,41.8084738069,0.0357554829993,10.5351292429,0.930750882221,26.1316929579,3.50413638195e-06,0.000977951308098,8.79228151813e-05,0.00248085172145,0.000199302848479,0.00753952417922,0.00146156419084,0.0155706267894,0.00766306525422,0.041755793985,0.0184976450859,0.0686649809224,0.0473655588319,0.101865149628,0.0663153700586,0.138500543168,2.6703575386e-07,7.86528245005e-05,6.95143806512e-06,0.000195067424307,2.84996266872e-08,7.97283091332e-06,7.1041106219e-07,1.97203684947e-05,2.07522823333e-06,0.000552541431027,5.45336809976e-05,0.00141982659084,4.99061953714e-05,0.00435077998849,0.000836758560608,0.00952475237601,0.00194600302439,0.028826362684,0.0086303579455,0.0473231377627,0.0267880173611,0.0846559162163,0.045759591741,0.112090319604,1.8600683419e-07,5.24510981409e-05,4.83890302006e-06,0.000127299451446,1.85212163475e-08,5.26155977666e-06,4.867642584e-07,1.27242884804e-05
9,9659575381.2,235410.1648,72179.1742664,114535.200347,85824.6928258,47082.03296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.70366554162e+11,4151944.26349,1460936.68253,2046255.01757,1370018.46042,830388.852699,5.26262111789e-05,0.00215107943589,0.146342964762,2.60659260534,2.28685434416e-06,0.0235507161277,0.212742503194,2.48203342685,8.52603750869,0.00108953041352,0.00218871530002,0.045767949032,0.723559370306,4.38129530992,9.34347733278e-05,0.0716130932777,0.558006560992,4.11017914959,11.0618365533,0.00310237219767,9.2058231485e-07,0.000421583699743,3.19564850634e-05,0.00113389573438,3.46857786078e-06,0.00156869735578,0.000115927142829,0.00418318871621,1.91942608527e-06,0.000876811542762,6.61316861616e-05,0.00235427872211,1.49437939888e-10,7.01418315856e-08,5.43476293233e-09,1.93636385499e-07,1.47158590746e-08,6.00209259078e-07,1.15615624282e-07,1.32793801693e-06,7.46020747639e-07,4.33726992586e-06,1.87883161828e-06,7.19665722923e-06,5.29994665568e-06,1.19102049498e-05,7.40348077833e-06,1.59174522738e-05,8.9142363422e-12,4.58036873943e-09,3.41846700074e-10,1.2371703974e-08,1.01402090899e-12,4.64020137161e-10,3.51197530933e-11,1.24738785933e-09,6.33753825185e-11,2.83610696978e-08,2.63577153391e-09,8.62404318712e-08,2.59044835308e-09,2.56196241679e-07,5.51162854405e-08,6.7198223962e-07,1.76234259753e-07,2.98900138024e-06,8.71350052393e-07,4.94970414912e-06,3.13900240456e-06,1.02675240413e-05,5.27619716435e-06,1.33212729402e-05,2.75395597704e-12,1.31207254286e-09,1.12519301077e-10,3.73604750062e-09,2.61043169228e-13,1.2896151207e-10,1.11970393613e-11,3.64017809605e-10
12,495429989.964,12073.9526306,4164.28133095,5938.82853724,4048.39415338,2414.79052612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.96499105097e+11,4788811.60801,1553000.97415,2341728.39078,1681117.12355,957762.321603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,67204074332.5,1637807.21093,530551.156151,800805.872278,575401.996524,327561.442186,0.00100772274159,0.0351664166927,1.68877741011,24.5061553454,9.79064887121e-05,0.499341466402,4.37676256845,27.5679122757,79.2663941755,0.0515869750814,0.0395645696867,0.74782528306,7.91772868212,42.8442309817,0.00384141893221,1.33203207317,9.60962616687,45.8199549107,106.381441914,0.131139168836,3.1361034213e-05,0.0145233199147,0.00106900881625,0.0376340961509,3.3828014852e-05,0.0168965388893,0.00125174860266,0.0432529720859,2.19285972003e-05,0.0107694313979,0.000799931634465,0.0276994272829,5.44878150437e-09,2.64253316261e-06,1.9631132226e-07,6.98597779893e-06,4.81862538236e-07,2.23972624501e-05,3.97395959211e-06,4.68736389547e-05,2.19168147955e-05,0.000123166405154,5.36488669638e-05,0.000204761563834,0.000137244282542,0.000296048088398,0.000193713009982,0.000407520162571,4.25773716612e-10,2.20937927888e-07,1.61374781322e-08,5.72378015398e-07,4.72563501775e-11,2.24405431552e-08,1.65884285665e-09,5.79733506014e-08,3.076438835e-09,1.52442077148e-06,1.20785185896e-07,4.06651058892e-06,1.07358230132e-07,1.33616537381e-05,2.28300766436e-06,2.93368660937e-05,5.15560500296e-06,8.4161041946e-05,2.41717359323e-05,0.000139882016042,7.48139194341e-05,0.000241989391812,0.000130797540442,0.000324767900654,2.98895034955e-10,1.57487934896e-07,1.17273232972e-08,4.00349833487e-07,3.02940907751e-11,1.58589186139e-08,1.18857841348e-09,4.01792250324e-08
16,1.16450041052e+11,2837963.60329,801539.127472,1371204.90458,1087110.92782,567592.720659,4.32909651082,79.6201623552,2190.15738493,24672.1886441,0.393695001873,692.135475381,4509.48528851,26292.2335855,73269.754776,65.3353587067,86.0560049017,1003.49639264,8557.49833328,40861.573696,7.71385974903,1627.64461572,9294.66247721,41996.7641687,95825.1474293,145.153317917,0.113229928768,18.2933523677,2.09525825655,41.2755086151,0.123426295731,22.6992850196,2.49286241647,51.9664330349,0.0799195719422,14.3330572553,1.59232438927,32.8225971098,1.22216389076e-05,0.00204583201821,0.000232574736913,0.00477302968475,0.00046999711971,0.0132365044547,0.00294103003281,0.0259769056947,0.0131735469961,0.0658062251762,0.0304104822664,0.105479897291,0.0739956695252,0.154118019407,0.102193443239,0.206830881259,9.48029787324e-07,0.00016541283997,1.85982896662e-05,0.000376747922045,9.8841989036e-08,1.67266821916e-05,1.88974178587e-06,3.80102778887e-05,7.6271177435e-06,0.00121942274837,0.000151615765618,0.00286762771345,0.000140276926495,0.00794493150525,0.00176798672027,0.0163755843564,0.00385867771946,0.0463223586711,0.0150768288983,0.0739910196873,0.0434681202666,0.129088608978,0.071991010823,0.168827301587,6.93622359032e-07,0.000115109578274,1.35904839302e-05,0.000255734988547,6.8702277572e-08,1.15101724789e-05,1.35960317254e-06,2.54824358876e-05
