#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
5540000011,11,348.9,   1.1234
5540000012,11,348.7,   1.1240
5540000013,11,350.1,   1.1204
5540000014,11,350.1,   1.1201
5540000021,11,347.4,   1.1276
5540000022,11,346.4,   1.1305
5540000023,11,348.8,   1.1239
5540000024,11,347.0,   1.1287
5540000031,11,350.6,   1.1189
5540000032,11,351.1,   1.1175
5540000033,11,347.7,   1.1268
5540000034,11,350.4,   1.1194
5540000041,11,350.3,   1.1197
5540000042, 8,372.2,   1.0633
5540000043, 8,372.3,   1.0630
5540000044, 8,376.0,   1.0540
5540000111,11,347.8,   1.1266
5540000112, 8,379.2,   1.0466
5540000113,11,347.3,   1.1279
5540000114, 8,376.4,   1.0531
5540000121, 8,383.3,   1.0371
5540000122, 8,389.6,   1.0227
5540000123, 8,381.0,   1.0424
5540000124, 8,390.1,   1.0215
5540000131, 8,375.6,   1.0551
5540000132, 8,376.8,   1.0522
5540000133, 8,378.2,   1.0488
5540000134, 8,378.6,   1.0480
5540000141, 8,382.8,   1.0382
5540000142, 8,390.5,   1.0207
5540000143, 8,384.5,   1.0342
5540000144,11,347.5,   1.1274
5540000211,11,348.9,   1.1236
5540000212,11,352.5,   1.1138
5540000213,11,349.8,   1.1211
5540000214,11,357.5,   1.1004
5540000221,11,361.0,   1.0913
5540000222, 3,411.9,   0.9753
5540000223, 3,401.0,   0.9978
5540000224, 3,400.1,   0.9997
5540000231,11,351.0,   1.1177
5540000232,11,361.6,   1.0898
5540000233,11,355.0,   1.1070
5540000234,11,363.5,   1.0848
5540000241, 3,422.4,   0.9547
5540000242, 3,388.2,   1.0258
5540000243, 3,407.6,   0.9842
5540000244, 3,337.3,   1.1563
5540000311, 3,410.4,   0.9783
5540000312, 3,389.6,   1.0227
5540000313, 3,385.2,   1.0326
5540000314, 3,338.3,   1.1533
5540000321, 3,395.1,   1.0105
5540000322,10,372.5,   1.0625
5540000323, 3,394.1,   1.0127
5540000324,10,373.6,   1.0598
5540000331, 3,343.1,   1.1395
5540000332, 3,367.6,   1.0746
5540000333,10,381.4,   1.0414
5540000334,10,386.4,   1.0300
5540000341,10,383.4,   1.0367
5540000342,10,375.8,   1.0547
5540000343, 3,312.4,   1.2345
5540000344,10,389.3,   1.0233
5540000411,10,371.7,   1.0644
5540000412, 3,389.4,   1.0231
5540000413, 3,359.6,   1.0950
5540000414,10,379.8,   1.0452
5540000421,10,380.6,   1.0432
5540000422, 3,362.6,   1.0873
5540000423, 3,376.4,   1.0531
5540000424, 3,396.9,   1.0066
5540000431, 3,357.2,   1.1013
5540000432, 3,302.7,   1.2680
5540000433, 3,359.3,   1.0956
5540000434, 3,360.1,   1.0938
5540000441, 3,364.8,   1.0816
5540000442, 3,394.8,   1.0111
5540000443, 3,398.4,   1.0034
5540000444, 3,409.1,   0.9811
5540000511,10,388.6,   1.0251
5540000512,10,397.2,   1.0059
5540000513, 3,362.8,   1.0867
5540000514, 3,371.1,   1.0661
5540000521, 3,347.3,   1.1279
5540000522, 3,352.0,   1.1150
5540000523, 3,400.8,   0.9984
5540000524, 3,407.3,   0.9847
5540000531, 3,377.0,   1.0518
5540000532, 3,400.4,   0.9992
5540000533, 3,365.7,   1.0794
5540000534,10,398.5,   1.0032
5540000541,10,390.0,   1.0218
5540000542,10,398.9,   1.0023
5540000543, 3,427.6,   0.9448
5540000544, 3,420.8,   0.9577
5540000611, 3,368.6,   1.0720
5540000612, 3,342.5,   1.1413
5540000613,10,388.0,   1.0262
5540000614,10,394.0,   1.0129
5540000621,10,377.5,   1.0505
5540000622, 3,312.4,   1.2345
5540000623, 3,409.6,   0.9799
5540000624, 3,449.9,   0.9047
5540000631, 3,399.5,   1.0011
5540000632, 3,430.1,   0.9401
5540000633, 3,422.9,   0.9536
5540000634,10,386.1,   1.0305
5540000641,10,381.2,   1.0418
5540000642,10,380.0,   1.0446
5540000643,10,379.9,   1.0448
5540000644,10,374.0,   1.0590
5540000711, 3,433.6,   0.9337
