pref_id,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential
5,1.10804739381e+11,2700383.91223,884055.177152,1321648.01677,941605.789717,540076.782446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.10121438087e+11,9994927.4702,3602778.44535,4937896.22398,3232362.62873,1998985.49404,69429.2814781,256105.828914,859278.207402,1531102.95573,5313.93645143,545626.89261,967626.956474,1501822.46865,1789017.27112,40191.1287099,257979.657111,618277.475642,1211813.69982,1658985.53483,19175.9976352,730270.878558,1168103.30469,1626149.7415,1843268.96737,51368.3412677,1327.01093037,10022.1823321,4745.86233794,12654.0962396,1341.71860364,10385.6998763,4903.5252554,13226.5441323,880.002602217,6794.4183915,3206.14188374,8650.39971756,0.0432669442655,0.331132909358,0.155563708073,0.430815872053,0.186258194307,0.559836998906,0.371221185927,0.656582883894,0.532030862166,0.80045267491,0.681311598037,0.858001441802,0.814689901443,0.914888583598,0.865080348738,0.941179624761,0.00324026709417,0.0246823895917,0.0116591511191,0.0313869005263,0.000320111370087,0.00244051304981,0.0011538187294,0.00309257715169,0.0347322587808,0.272951901971,0.129055292237,0.365320749318,0.128117902645,0.484059018617,0.309295628951,0.584348064642,0.429857150021,0.7512923296,0.606214353948,0.813487514717,0.765940003217,0.894962608012,0.829913743637,0.922102222785,0.00265831666477,0.0201057630632,0.00959286482688,0.025697205618,0.000253508194234,0.00193199740496,0.000922780972733,0.00245205540636
11,1.77532098715e+11,4326573.2671,1530024.40325,2133384.66875,1421798.16481,865314.65342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,13572423732.1,330768.83625,82252.9130665,158259.421301,135243.331414,66153.76725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,17733627980.0,432180.103216,115622.614757,207916.73619,170475.120786,86436.0206431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.5355869045e+11,3742325.64048,1236197.32148,1833142.54813,1296490.25857,748465.128097,45.2237717719,677.466244985,12038.6729859,81697.8793258,4.17670380589,4612.23051345,22197.8189401,86783.1618046,189179.361876,442.677332515,727.109943152,6233.81039607,35978.3590684,121830.364064,66.736481728,9515.07737849,39466.6947472,125562.952382,235415.737011,870.401238583,1.1706327335,120.41426803,17.7927754096,239.126758058,1.18349823655,126.902635042,18.8870993165,250.14402507,0.777847128043,82.6365296019,12.2956433011,163.452268677,9.31776904217e-05,0.00945891280277,0.0014161237673,0.0191879473735,0.00252904001313,0.0441797642977,0.0127296104889,0.0755598722295,0.0406615315696,0.153943296446,0.0822403189319,0.223089188097,0.164309359618,0.294937311502,0.21501140978,0.374269571545,7.34549263989e-06,0.000781121657498,0.000115410990939,0.0015522856551,7.55187082069e-07,7.87304271107e-05,1.16680273515e-05,0.000156113666377,6.04220157684e-05,0.00616225170728,0.000971468029514,0.0127127865031,0.000905140693339,0.0296577864576,0.00832879203327,0.0527301717417,0.0160844808047,0.115948169857,0.0480695194978,0.1677605912,0.10915388875,0.252756414126,0.162773600921,0.31453133643,5.58035858866e-06,0.000591446836863,8.91644503167e-05,0.00116291488529,5.51311807279e-07,5.89399672513e-05,8.88359173768e-06,0.00011544100901
25,54915870570.3,1338335.65461,421673.916794,652725.322597,479263.524275,267667.130923,0.00466757016456,0.171439988509,9.40365397925,149.594378478,0.000376618400062,2.24413783952,19.8418845605,156.039229475,486.451179498,0.195301359964,0.186587991243,3.64639468154,45.1067339374,256.754515337,0.0148777149913,6.22547607605,46.0374213372,258.936999004,642.498389574,0.505523524062,0.000125752015576,0.0581069746026,0.00430220812598,0.151699267832,0.000202975312858,0.096927773721,0.00717291097365,0.252679028458,0.00012262706655,0.058432963146,0.00436758665345,0.152986890225,3.40230895236e-08,1.63036346709e-05,1.23008162578e-06,4.3793675289e-05,3.13542269161e-06,0.000138666134123,2.53731475142e-05,0.000296263018722,0.000149081140122,0.000850015830807,0.000369372847547,0.00141195531979,0.000986570504702,0.00216843133633,0.001385985306,0.00294464158296,2.42546611082e-09,1.25477361445e-06,9.22650051243e-08,3.29335837991e-06,2.71279602436e-10,1.27344955151e-07,9.48262553581e-09,3.3308869553e-07,1.74379653881e-08,8.38406206914e-06,6.97089667304e-07,2.32582762575e-05,6.40496978163e-07,7.41289544671e-05,1.36228705743e-05,0.000171995049144,3.51318966465e-05,0.000582959995638,0.000168518016321,0.000967384370696,0.000558882138284,0.00181737360811,0.000959230647603,0.00240036341915,1.40704015007e-09,7.29642669575e-07,5.55828985802e-08,1.88862757381e-06,1.41083038691e-10,7.32075731112e-08,5.61593402796e-09,1.88620712226e-07
27,1.24143487707e+11,3025457.9261,988111.707674,1480419.02958,1056766.47488,605091.585221,3.90209081453,76.3029807057,2351.54641276,27010.2755991,0.205364051012,661.871027076,4757.48913108,29004.7888501,80251.6416035,52.5475321935,79.6058875055,1010.58582915,9334.70907181,44878.0908084,5.02781879562,1647.2386705,10137.2873504,46581.8020987,105420.99382,128.87028255,0.0607487406455,14.9167083156,1.37725645201,36.7678717077,0.144962768061,24.1788331353,2.67028752166,55.8722726888,0.0858476386256,14.8243789297,1.62909013133,34.6629807559,1.13015900614e-05,0.00190960976728,0.000211296696958,0.00461331781927,0.000438012707068,0.0131953173905,0.00281849111458,0.0264922186243,0.0133131576983,0.068041921559,0.0311312374676,0.109745082461,0.0764229820747,0.159147247132,0.105756329724,0.214598564984,6.94273492358e-07,0.000142619455717,1.44645022968e-05,0.000343018536818,7.15206076294e-08,1.43870523122e-05,1.46182594704e-06,3.45251365073e-05,6.44876066672e-06,0.00109383611216,0.000131560063716,0.00272229644361,0.000126101539948,0.00786242817993,0.00167013697403,0.0167533107351,0.00388626526991,0.0479345433956,0.0154269358553,0.0769830604763,0.0446383262614,0.132627264308,0.0741674349876,0.174223202561,3.39393334874e-07,8.6842278883e-05,8.30918644123e-06,0.000212976490994,3.16608685565e-08,8.63589463416e-06,8.19508976725e-07,2.11228182781e-05
30,99960566578.7,2436104.33411,773453.276975,1188945.27971,867866.50227,487220.866822,125.372778892,1217.02557856,13437.3664862,64647.8605713,9.74696541077,5453.41197644,19560.2944547,65433.3805012,129902.579951,427.624975511,1256.45826008,7199.62391272,32326.3663031,89112.411361,95.0563363235,10025.1949032,32009.1179584,89048.3032191,156204.910324,744.732168201,2.60096150101,113.855685619,24.6455255646,197.67584666,3.19809609782,146.078161161,31.5046191684,253.595501936,2.0440957908,92.9762864797,20.1316109561,162.099772795,0.000378619552528,0.0164139305335,0.00360066417681,0.0293312482923,0.00557931636176,0.0569878362426,0.0211988959893,0.089474660522,0.0542125995302,0.168736217743,0.0994531573345,0.231172714176,0.181542993527,0.301938826018,0.228121118904,0.370553770717,2.76599059536e-05,0.00123772155199,0.000267906011498,0.00216021527421,2.77653771577e-06,0.000123749732252,2.67952642394e-05,0.000215349630571,0.000257322268871,0.0111928949431,0.00257882686404,0.0205762839523,0.00249789297101,0.0401466681473,0.0147769202901,0.0656973461896,0.0275796202528,0.13429921614,0.0663484848544,0.182767835458,0.132686970066,0.266619491892,0.182899414679,0.320603900533,2.00052298136e-05,0.000877681980865,0.000195099066556,0.00152853093723,1.93001870653e-06,8.61564609824e-05,1.91061328649e-05,0.000149209500777
34,74131429885.3,1806631.39294,595813.558038,884826.178082,626629.427566,361326.278588,1206.54064795,7860.02448386,50843.1375074,146864.841628,103.148951469,26016.6656725,65914.5226903,144690.014024,216569.52168,2191.40639598,8092.95725485,31604.7660002,93709.919688,176666.259367,677.15129345,40992.8273198,91257.6699861,172531.49892,237622.503379,3265.39931045,26.9634318022,572.676200057,174.104104888,849.53993467,26.2129177212,580.400896569,175.34749164,869.201147646,17.3016360195,380.351618161,114.929106581,569.394047145,0.00454022359241,0.0967986769524,0.0293222438405,0.148273789732,0.0403081584742,0.234556617747,0.116264120496,0.313034760454,0.216967772452,0.460248501322,0.332133455556,0.545078914342,0.477604812337,0.638810289054,0.547607879709,0.705465668306,0.000354731165668,0.00765842583531,0.00232019860362,0.0114400403021,3.54966256595e-05,0.000764800529164,0.000231886156744,0.00113902465993,0.00333919982975,0.072003248073,0.0223979204792,0.113450999136,0.0217532600025,0.182423827428,0.0874687723343,0.25256305836,0.14071253745,0.400441436446,0.259349859783,0.477495020826,0.406460449546,0.599373847166,0.488938308217,0.657639694261,0.000285473151502,0.00606489626092,0.00187407153472,0.00903725940779,2.76896248858e-05,0.000594189891809,0.000183526634313,0.000879920842821
