#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
3927058311, 0,  0.0,   0.0000
3927058312, 0,  0.0,   0.0000
3927058313, 0,  0.0,   0.0000
3927058314, 0,  0.0,   0.0000
3927058321, 0,  0.0,   0.0000
3927058322, 0,  0.0,   0.0000
3927058323, 0,  0.0,   0.0000
3927058324, 0,  0.0,   0.0000
3927058331, 0,  0.0,   0.0000
3927058332, 0,  0.0,   0.0000
3927058333, 0,  0.0,   0.0000
3927058334, 0,  0.0,   0.0000
3927058341, 0,  0.0,   0.0000
3927058342, 0,  0.0,   0.0000
3927058343, 0,  0.0,   0.0000
3927058344, 0,  0.0,   0.0000
3927058411, 0,  0.0,   0.0000
3927058412, 0,  0.0,   0.0000
3927058413, 0,  0.0,   0.0000
3927058414, 0,  0.0,   0.0000
3927058421, 0,  0.0,   0.0000
3927058422, 0,  0.0,   0.0000
3927058423, 0,  0.0,   0.0000
3927058424, 0,  0.0,   0.0000
3927058431, 0,  0.0,   0.0000
3927058432, 0,  0.0,   0.0000
3927058433, 7,351.4,   1.1167
3927058434, 7,351.4,   1.1167
3927058441, 0,  0.0,   0.0000
3927058442, 0,  0.0,   0.0000
3927058443, 0,  0.0,   0.0000
3927058444, 0,  0.0,   0.0000
3927059211, 0,  0.0,   0.0000
3927059212, 0,  0.0,   0.0000
3927059213, 0,  0.0,   0.0000
3927059214, 0,  0.0,   0.0000
3927059221, 0,  0.0,   0.0000
3927059222, 0,  0.0,   0.0000
3927059223, 0,  0.0,   0.0000
3927059224, 0,  0.0,   0.0000
3927059231, 0,  0.0,   0.0000
3927059232, 0,  0.0,   0.0000
3927059233, 0,  0.0,   0.0000
3927059234, 0,  0.0,   0.0000
3927059241, 7,351.4,   1.1167
3927059242,21,429.1,   0.9419
3927059243, 7,351.4,   1.1167
3927059244, 7,351.4,   1.1167
3927059311, 0,  0.0,   0.0000
3927059312, 0,  0.0,   0.0000
3927059313, 0,  0.0,   0.0000
3927059314, 7,351.4,   1.1167
3927059321, 0,  0.0,   0.0000
3927059322,21,429.1,   0.9419
3927059323, 7,351.4,   1.1167
3927059324, 7,351.4,   1.1167
3927059331, 7,351.4,   1.1167
3927059332, 7,351.4,   1.1167
3927059333, 7,351.4,   1.1167
3927059334, 7,351.4,   1.1167
3927059341, 7,351.4,   1.1167
3927059342, 7,351.4,   1.1167
3927059343, 7,351.4,   1.1167
3927059344, 7,351.4,   1.1167
3927059411, 7,351.4,   1.1167
3927059412, 7,351.4,   1.1167
