grid_id,lon,lat,bldg_type,occ_type,is_urban,type_pop,day_pop,night_pop,transit_pop,bldg_count,bldg_area,bldg_cost,JCODE,AVS,ARV,AmpPGA,AmpPGV,pref_id,pref_name
1140987053,145.087499999,44.1124999996,W1,0,False,5.581248,1.2995824343,0.030565704672,2.16858832915,2.2324992,294.6898944,458030.228414,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,W2,0,False,5.8138,1.3537317024,0.0318392757,2.2589461762,2.32552,306.96864,477114.821265,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,C2L,0,False,0.232552,0.054149268096,0.001273571028,0.090357847048,0.0930208,12.2787456,19084.5928506,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,W1,1,False,3.48828,0.75542540508,3.29559090108,1.62502919112,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,W2,1,False,1.976692,0.428074396212,1.86750151061,0.920849874968,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,RM2,1,False,0.348828,0.075542540508,0.329559090108,0.162502919112,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,C1,1,False,1.16276,0.25180846836,1.09853030036,0.54167639704,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,C2L,1,False,0.58138,0.12590423418,0.54926515018,0.27083819852,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,C4,1,False,0.58138,0.12590423418,0.54926515018,0.27083819852,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,S1,1,False,1.16276,0.25180846836,1.09853030036,0.54167639704,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,S2,1,False,1.16276,0.25180846836,1.09853030036,0.54167639704,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140987053,145.087499999,44.1124999996,S4,1,False,1.16276,0.25180846836,1.09853030036,0.54167639704,,,,5,315.3,1.2248,1.49830329206,1.51649917822,12,Hokkaido
1140659373,145.045833332,44.1124999996,W1,0,False,3.268224,0.760999421952,0.017898428736,1.26986516698,1.3072896,172.5622272,268209.795592,5,350.4,1.1195,1.42578773401,1.41445031152,12,Hokkaido
1140659373,145.045833332,44.1124999996,W2,0,False,3.4044,0.7927077312,0.0186441966,1.3227762156,1.36176,179.75232,279385.203742,5,350.4,1.1195,1.42578773401,1.41445031152,12,Hokkaido
1140659373,145.045833332,44.1124999996,C2L,0,False,0.136176,0.031708309248,0.000745767864,0.052911048624,0.0544704,7.1900928,11175.4081497,5,350.4,1.1195,1.42578773401,1.41445031152,12,Hokkaido
