grid_id,lon,lat,bldg_type,occ_type,is_urban,type_pop,day_pop,night_pop,transit_pop,bldg_count,bldg_area,bldg_cost,JCODE,AVS,ARV,AmpPGA,AmpPGV,pref_id,pref_name
1022561609,130.029166665,28.345833333,W1,0,False,3.0240336,0.704140175693,0.0165611200104,1.17498523125,1.20961344,159.66897408,248170.086787,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,W2,0,False,3.150035,0.73347934968,0.0172511666775,1.22394294922,1.260014,166.321848,258510.50707,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,C2L,0,False,0.1260014,0.0293391739872,0.0006900466671,0.0489577179686,0.05040056,6.65287392,10340.4202828,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,W1,1,False,1.890021,0.409304837781,1.78561812998,0.880473842934,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,W2,1,False,1.0710119,0.231939408076,1.01185027366,0.498935177663,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,RM2,1,False,0.1890021,0.0409304837781,0.178561812998,0.0880473842934,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,C1,1,False,0.630007,0.136434945927,0.595206043327,0.293491280978,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,C2L,1,False,0.3150035,0.0682174729635,0.297603021664,0.146745640489,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,C4,1,False,0.3150035,0.0682174729635,0.297603021664,0.146745640489,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,S1,1,False,0.630007,0.136434945927,0.595206043327,0.293491280978,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,S2,1,False,0.630007,0.136434945927,0.595206043327,0.293491280978,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022561609,130.029166665,28.345833333,S4,1,False,0.630007,0.136434945927,0.595206043327,0.293491280978,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,W1,0,False,12.594,2.932487712,0.068971041,4.893386106,5.0376,664.9632,1033538.14356,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,W2,0,False,13.11875,3.0546747,0.071844834375,5.09727719375,5.2475,692.67,1076602.23287,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,C2L,0,False,0.52475,0.122186988,0.002873793375,0.20389108775,0.2099,27.7068,43064.0893148,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,W1,1,False,7.87125,1.70460577125,7.43645002125,3.6668532975,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,W2,1,False,4.460375,0.965943270375,4.21398834538,2.07788353525,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,RM2,1,False,0.787125,0.170460577125,0.743645002125,0.36668532975,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,C1,1,False,2.62375,0.56820192375,2.47881667375,1.2222844325,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,C2L,1,False,1.311875,0.284100961875,1.23940833687,0.61114221625,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,C4,1,False,1.311875,0.284100961875,1.23940833687,0.61114221625,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,S1,1,False,2.62375,0.56820192375,2.47881667375,1.2222844325,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,S2,1,False,2.62375,0.56820192375,2.47881667375,1.2222844325,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022496072,130.020833332,28.3374999997,S4,1,False,2.62375,0.56820192375,2.47881667375,1.2222844325,,,,0,0.0,0.0,1.0,1.0,18,Kagoshima
1022364999,130.004166665,28.3291666663,W1,0,False,18.0324,4.1988082752,0.0987544386,7.0064709876,7.21296,952.11072,1479845.42003,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,W2,0,False,18.78375,4.37375862,0.102869206875,7.29840727875,7.5135,991.782,1541505.64587,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,C2L,0,False,0.75135,0.1749503448,0.004114768275,0.29193629115,0.30054,39.67128,61660.2258346,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,W1,1,False,11.27025,2.44069661025,10.6476926602,5.2502910435,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,W2,1,False,6.386475,1.38306141248,6.03369250748,2.97516492465,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,RM2,1,False,1.127025,0.244069661025,1.06476926603,0.52502910435,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,C1,1,False,3.75675,0.81356553675,3.54923088675,1.7500970145,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,C2L,1,False,1.878375,0.406782768375,1.77461544338,0.87504850725,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,C4,1,False,1.878375,0.406782768375,1.77461544338,0.87504850725,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,S1,1,False,3.75675,0.81356553675,3.54923088675,1.7500970145,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
1022364999,130.004166665,28.3291666663,S2,1,False,3.75675,0.81356553675,3.54923088675,1.7500970145,,,,21,429.1,0.9419,1.29627605326,1.23740361488,18,Kagoshima
