grid_id,lon,lat,bldg_type,occ_type,is_urban,type_pop,day_pop,night_pop,transit_pop,bldg_count,bldg_area,bldg_cost,JCODE,AVS,ARV,AmpPGA,AmpPGV,pref_id,pref_name
1109071182,141.029166665,45.4541666663,W1,0,False,0.2969256,0.0691385321088,0.0016261130484,0.115370144954,0.11877024,15.67767168,24367.4712878,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,W2,0,False,0.3092975,0.07201930428,0.00169386775875,0.120177234327,0.123719,16.330908,25382.7825914,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,C2L,0,False,0.0123719,0.0028807721712,6.775471035e-05,0.0048070893731,0.00494876,0.65323632,1015.31130366,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,W1,1,False,0.1855785,0.0401890655385,0.175327329239,0.086452486539,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,W2,1,False,0.10516115,0.0227738038052,0.0993521532351,0.0489897423721,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,RM2,1,False,0.01855785,0.00401890655385,0.0175327329238,0.0086452486539,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,C1,1,False,0.0618595,0.0133963551795,0.0584424430795,0.028817495513,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,C2L,1,False,0.03092975,0.00669817758975,0.0292212215398,0.0144087477565,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,C4,1,False,0.03092975,0.00669817758975,0.0292212215398,0.0144087477565,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,S1,1,False,0.0618595,0.0133963551795,0.0584424430795,0.028817495513,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,S2,1,False,0.0618595,0.0133963551795,0.0584424430795,0.028817495513,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1109071182,141.029166665,45.4541666663,S4,1,False,0.0618595,0.0133963551795,0.0584424430795,0.028817495513,,,,0,0.0,0.0,1.0,1.0,12,Hokkaido
1116411218,141.962499999,45.4874999996,W1,0,False,16.842384,3.92171542963,0.092237315976,6.54409146082,6.7369536,889.2778752,1382185.66718,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,W2,0,False,17.54415,4.0851202392,0.096080537475,6.81676193835,7.01766,926.33112,1439776.73664,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,C2L,0,False,0.701766,0.163404809568,0.003843221499,0.272670477534,0.2807064,37.0532448,57591.0694657,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,W1,1,False,10.52649,2.27962720089,9.94501721889,4.90380747246,,,,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,W2,1,False,5.965011,1.29178874717,5.63550975737,2.77882423439,,,,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,RM2,1,False,1.052649,0.227962720089,0.994501721889,0.490380747246,,,,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
1116411218,141.962499999,45.4874999996,C1,1,False,3.50883,0.75987573363,3.31500573963,1.63460249082,,,,7,351.4,1.1167,1.42387929256,1.411792402,12,Hokkaido
