Code,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CPHL_INTRA_1_749,INTRA,0.000583323,4.98,0.9,33.7,135.8,42.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_750,INTRA,0.000520178,4.98,0.9,33.7,135.9,40.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_751,INTRA,0.000500541,4.98,0.9,33.7,136.0,38.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_752,INTRA,0.000502118,4.98,0.9,33.7,136.1,34.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_753,INTRA,0.000506914,4.98,0.9,33.7,136.2,30.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_754,INTRA,0.000498942,4.98,0.9,33.7,136.3,28.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_755,INTRA,0.00047018,4.98,0.9,33.7,136.4,25.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_756,INTRA,0.000429737,4.98,0.9,33.7,136.5,24.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_757,INTRA,0.000399197,4.98,0.9,33.7,136.6,22.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_758,INTRA,0.000398246,4.98,0.9,33.7,136.7,21.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_759,INTRA,0.000438286,4.98,0.9,33.7,136.8,21.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_760,INTRA,0.000522933,4.98,0.9,33.7,136.9,20.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_761,INTRA,0.000640719,4.98,0.9,33.7,137.0,20.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_762,INTRA,0.000751523,4.98,0.9,33.7,137.1,19.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_763,INTRA,0.000796565,4.98,0.9,33.7,137.2,19.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_764,INTRA,0.000744191,4.98,0.9,33.7,137.3,19.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_765,INTRA,0.000623277,4.98,0.9,33.7,137.4,18.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_766,INTRA,0.000496425,4.98,0.9,33.7,137.5,18.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_767,INTRA,0.000406712,4.98,0.9,33.7,137.6,17.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_768,INTRA,0.000359359,4.98,0.9,33.7,137.7,17.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_769,INTRA,0.000339708,4.98,0.9,33.7,137.8,16.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_770,INTRA,0.000333093,4.98,0.9,33.7,137.9,16.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_771,INTRA,0.000331251,4.98,0.9,33.7,138.0,15.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_772,INTRA,0.00304122,4.98,0.9,33.6,131.6,132.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_773,INTRA,0.00325503,4.98,0.9,33.6,131.7,118.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_774,INTRA,0.00345718,4.98,0.9,33.6,131.8,104.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_775,INTRA,0.00362273,4.98,0.9,33.6,131.9,92.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_776,INTRA,0.00380027,4.98,0.9,33.6,132.0,82.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_777,INTRA,0.00405792,4.98,0.9,33.6,132.1,72.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_778,INTRA,0.00434074,4.98,0.9,33.6,132.2,64.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_779,INTRA,0.00443571,4.98,0.9,33.6,132.3,57.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_780,INTRA,0.00415775,4.98,0.9,33.6,132.4,53.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_781,INTRA,0.00354755,4.98,0.9,33.6,132.5,50.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_782,INTRA,0.00284049,4.98,0.9,33.6,132.6,48.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_783,INTRA,0.00227034,4.98,0.9,33.6,132.7,47.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_784,INTRA,0.000546148,4.98,0.9,33.6,132.8,45.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_785,INTRA,0.000439752,4.98,0.9,33.6,132.9,44.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_786,INTRA,0.000416096,4.98,0.9,33.6,133.0,43.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_787,INTRA,0.000420673,4.98,0.9,33.6,133.1,43.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_788,INTRA,0.000425679,4.98,0.9,33.6,133.2,42.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_789,INTRA,0.000425,4.98,0.9,33.6,133.3,42.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_790,INTRA,0.000420606,4.98,0.9,33.6,133.4,41.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_791,INTRA,0.000414908,4.98,0.9,33.6,133.5,41.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_792,INTRA,0.0004135,4.98,0.9,33.6,133.6,41.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_793,INTRA,0.000428099,4.98,0.9,33.6,133.7,40.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_794,INTRA,0.000469917,4.98,0.9,33.6,133.8,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_795,INTRA,0.000539159,4.98,0.9,33.6,133.9,39.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_796,INTRA,0.000621124,4.98,0.9,33.6,134.0,39.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_797,INTRA,0.000693761,4.98,0.9,33.6,134.1,39.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_798,INTRA,0.000746899,4.98,0.9,33.6,134.2,38.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_799,INTRA,0.000797139,4.98,0.9,33.6,134.3,38.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_800,INTRA,0.000873559,4.98,0.9,33.6,134.4,37.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_801,INTRA,0.000983384,4.98,0.9,33.6,134.5,37.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_802,INTRA,0.0011021,4.98,0.9,33.6,134.6,37.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_803,INTRA,0.00120567,4.98,0.9,33.6,134.7,37.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_804,INTRA,0.00130189,4.98,0.9,33.6,134.8,37.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_805,INTRA,0.00141378,4.98,0.9,33.6,134.9,38.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_806,INTRA,0.00153064,4.98,0.9,33.6,135.0,37.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_807,INTRA,0.00159312,4.98,0.9,33.6,135.1,38.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_808,INTRA,0.00154481,4.98,0.9,33.6,135.2,39.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_809,INTRA,0.00139167,4.98,0.9,33.6,135.3,39.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_810,INTRA,0.0011957,4.98,0.9,33.6,135.4,40.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_811,INTRA,0.00101524,4.98,0.9,33.6,135.5,40.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_812,INTRA,0.000866006,4.98,0.9,33.6,135.6,40.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_813,INTRA,0.000736987,4.98,0.9,33.6,135.7,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_814,INTRA,0.000623973,4.98,0.9,33.6,135.8,39.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_815,INTRA,0.000535881,4.98,0.9,33.6,135.9,37.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_816,INTRA,0.000480445,4.98,0.9,33.6,136.0,34.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_817,INTRA,0.000457302,4.98,0.9,33.6,136.1,31.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_818,INTRA,0.000457596,4.98,0.9,33.6,136.2,28.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_819,INTRA,0.000464036,4.98,0.9,33.6,136.3,26.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_820,INTRA,0.000459308,4.98,0.9,33.6,136.4,24.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_821,INTRA,0.00044106,4.98,0.9,33.6,136.5,22.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_822,INTRA,0.000425208,4.98,0.9,33.6,136.6,21.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_823,INTRA,0.00043242,4.98,0.9,33.6,136.7,20.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_824,INTRA,0.000474858,4.98,0.9,33.6,136.8,19.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_825,INTRA,0.000554041,4.98,0.9,33.6,136.9,19.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_826,INTRA,0.000658912,4.98,0.9,33.6,137.0,19.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_827,INTRA,0.000755757,4.98,0.9,33.6,137.1,18.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_828,INTRA,0.000793252,4.98,0.9,33.6,137.2,18.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_829,INTRA,0.000741343,4.98,0.9,33.6,137.3,18.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_830,INTRA,0.000624572,4.98,0.9,33.6,137.4,18.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_831,INTRA,0.000500647,4.98,0.9,33.6,137.5,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_832,INTRA,0.000411067,4.98,0.9,33.6,137.6,17.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_833,INTRA,0.000362301,4.98,0.9,33.6,137.7,16.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_834,INTRA,0.000341262,4.98,0.9,33.6,137.8,16.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_835,INTRA,0.0019017,4.98,0.9,33.5,131.6,128.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_836,INTRA,0.00276843,4.98,0.9,33.5,131.7,113.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_837,INTRA,0.00298463,4.98,0.9,33.5,131.8,98.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_838,INTRA,0.00324966,4.98,0.9,33.5,131.9,86.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_839,INTRA,0.00357976,4.98,0.9,33.5,132.0,76.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_840,INTRA,0.00398336,4.98,0.9,33.5,132.1,67.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_841,INTRA,0.00435581,4.98,0.9,33.5,132.2,58.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_842,INTRA,0.00447814,4.98,0.9,33.5,132.3,51.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_843,INTRA,0.00419088,4.98,0.9,33.5,132.4,48.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_844,INTRA,0.00356119,4.98,0.9,33.5,132.5,47.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_845,INTRA,0.00283996,4.98,0.9,33.5,132.6,46.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_846,INTRA,0.000795907,4.98,0.9,33.5,132.7,45.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_847,INTRA,0.00054703,4.98,0.9,33.5,132.8,44.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_848,INTRA,0.000450602,4.98,0.9,33.5,132.9,43.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_849,INTRA,0.000439741,4.98,0.9,33.5,133.0,42.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_850,INTRA,0.000455458,4.98,0.9,33.5,133.1,42.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_851,INTRA,0.000463159,4.98,0.9,33.5,133.2,41.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_852,INTRA,0.000452479,4.98,0.9,33.5,133.3,41.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_853,INTRA,0.000429375,4.98,0.9,33.5,133.4,40.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_854,INTRA,0.00040734,4.98,0.9,33.5,133.5,40.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_855,INTRA,0.000400853,4.98,0.9,33.5,133.6,39.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_856,INTRA,0.000420409,4.98,0.9,33.5,133.7,39.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_857,INTRA,0.000467747,4.98,0.9,33.5,133.8,38.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_858,INTRA,0.000532917,4.98,0.9,33.5,133.9,38.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_859,INTRA,0.000596224,4.98,0.9,33.5,134.0,37.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_860,INTRA,0.000638098,4.98,0.9,33.5,134.1,37.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_861,INTRA,0.000656412,4.98,0.9,33.5,134.2,36.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_862,INTRA,0.000674621,4.98,0.9,33.5,134.3,35.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_863,INTRA,0.000722879,4.98,0.9,33.5,134.4,35.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_864,INTRA,0.000809555,4.98,0.9,33.5,134.5,34.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_865,INTRA,0.000919631,4.98,0.9,33.5,134.6,33.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_866,INTRA,0.00103838,4.98,0.9,33.5,134.7,33.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_867,INTRA,0.00116164,4.98,0.9,33.5,134.8,33.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_868,INTRA,0.00128066,4.98,0.9,33.5,134.9,32.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_869,INTRA,0.00136755,4.98,0.9,33.5,135.0,33.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_870,INTRA,0.00138284,4.98,0.9,33.5,135.1,33.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_871,INTRA,0.0013084,4.98,0.9,33.5,135.2,34.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_872,INTRA,0.00117762,4.98,0.9,33.5,135.3,34.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_873,INTRA,0.00105625,4.98,0.9,33.5,135.4,35.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_874,INTRA,0.000980114,4.98,0.9,33.5,135.5,35.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_875,INTRA,0.000925187,4.98,0.9,33.5,135.6,36.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_876,INTRA,0.000847906,4.98,0.9,33.5,135.7,36.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_877,INTRA,0.000737627,4.98,0.9,33.5,135.8,35.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_878,INTRA,0.000619324,4.98,0.9,33.5,135.9,34.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_879,INTRA,0.000523946,4.98,0.9,33.5,136.0,31.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_880,INTRA,0.000470678,4.98,0.9,33.5,136.1,28.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_881,INTRA,0.000461971,4.98,0.9,33.5,136.2,26.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_882,INTRA,0.000480753,4.98,0.9,33.5,136.3,24.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_883,INTRA,0.000499669,4.98,0.9,33.5,136.4,23.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_884,INTRA,0.000505264,4.98,0.9,33.5,136.5,21.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_885,INTRA,0.000511605,4.98,0.9,33.5,136.6,20.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_886,INTRA,0.000543666,4.98,0.9,33.5,136.7,19.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_887,INTRA,0.000610366,4.98,0.9,33.5,136.8,19.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_888,INTRA,0.000698838,4.98,0.9,33.5,136.9,18.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_889,INTRA,0.000786473,4.98,0.9,33.5,137.0,18.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_890,INTRA,0.000845217,4.98,0.9,33.5,137.1,18.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_891,INTRA,0.000843161,4.98,0.9,33.5,137.2,17.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_892,INTRA,0.000766089,4.98,0.9,33.5,137.3,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_893,INTRA,0.000639685,4.98,0.9,33.5,137.4,17.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_894,INTRA,0.000513213,4.98,0.9,33.5,137.5,16.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_895,INTRA,0.000421224,4.98,0.9,33.5,137.6,16.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_896,INTRA,0.000368957,4.98,0.9,33.5,137.7,16.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_897,INTRA,0.00190873,4.98,0.9,33.4,131.5,142.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_898,INTRA,0.00170409,4.98,0.9,33.4,131.6,123.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_4_899,INTRA,0.00170355,4.98,0.9,33.4,131.7,105.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_900,INTRA,0.00259953,4.98,0.9,33.4,131.8,90.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_901,INTRA,0.00290356,4.98,0.9,33.4,131.9,80.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_902,INTRA,0.00331375,4.98,0.9,33.4,132.0,71.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_903,INTRA,0.00377315,4.98,0.9,33.4,132.1,62.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_904,INTRA,0.00414428,4.98,0.9,33.4,132.2,54.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_905,INTRA,0.00423856,4.98,0.9,33.4,132.3,48.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_906,INTRA,0.00395071,4.98,0.9,33.4,132.4,46.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_3_907,INTRA,0.00336816,4.98,0.9,33.4,132.5,45.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_908,INTRA,0.00113463,4.98,0.9,33.4,132.6,44.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_909,INTRA,0.000753094,4.98,0.9,33.4,132.7,43.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_910,INTRA,0.000534658,4.98,0.9,33.4,132.8,43.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_911,INTRA,0.00045408,4.98,0.9,33.4,132.9,42.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_912,INTRA,0.00045531,4.98,0.9,33.4,133.0,41.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_913,INTRA,0.000486486,4.98,0.9,33.4,133.1,41.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_914,INTRA,0.000510444,4.98,0.9,33.4,133.2,40.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_915,INTRA,0.000507872,4.98,0.9,33.4,133.3,40.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_916,INTRA,0.000479619,4.98,0.9,33.4,133.4,39.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_917,INTRA,0.000443778,4.98,0.9,33.4,133.5,38.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_918,INTRA,0.000423427,4.98,0.9,33.4,133.6,38.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_919,INTRA,0.000432167,4.98,0.9,33.4,133.7,37.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_920,INTRA,0.000467342,4.98,0.9,33.4,133.8,36.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_921,INTRA,0.000513049,4.98,0.9,33.4,133.9,36.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_922,INTRA,0.000549073,4.98,0.9,33.4,134.0,35.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_923,INTRA,0.00056211,4.98,0.9,33.4,134.1,34.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_924,INTRA,0.000556168,4.98,0.9,33.4,134.2,34.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_925,INTRA,0.000552945,4.98,0.9,33.4,134.3,33.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_926,INTRA,0.000576392,4.98,0.9,33.4,134.4,32.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_927,INTRA,0.000636794,4.98,0.9,33.4,134.5,31.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_928,INTRA,0.000732643,4.98,0.9,33.4,134.6,30.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_929,INTRA,0.000858193,4.98,0.9,33.4,134.7,29.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_930,INTRA,0.000995441,4.98,0.9,33.4,134.8,28.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_931,INTRA,0.00110797,4.98,0.9,33.4,134.9,28.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_932,INTRA,0.00116067,4.98,0.9,33.4,135.0,28.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_933,INTRA,0.00114258,4.98,0.9,33.4,135.1,29.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_934,INTRA,0.00107102,4.98,0.9,33.4,135.2,29.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_935,INTRA,0.000986937,4.98,0.9,33.4,135.3,29.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_936,INTRA,0.000936432,4.98,0.9,33.4,135.4,30.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_937,INTRA,0.000931989,4.98,0.9,33.4,135.5,30.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_938,INTRA,0.000936381,4.98,0.9,33.4,135.6,31.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTRA_1_939,INTRA,0.000900109,4.98,0.9,33.4,135.7,31.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
