Code,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CIZU_CRUST_1_1,CRUST,0.00775419,4.98,0.9,35.0,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_2,CRUST,0.00530315,4.98,0.9,35.0,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_3,CRUST,0.00776624,4.98,0.9,34.9,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_4,CRUST,0.00555524,4.98,0.9,34.9,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_5,CRUST,0.00368761,4.98,0.9,34.9,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_6,CRUST,0.00250352,4.98,0.9,34.9,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_7,CRUST,0.00663821,4.98,0.9,34.8,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_8,CRUST,0.00514497,4.98,0.9,34.8,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_9,CRUST,0.00368127,4.98,0.9,34.8,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_10,CRUST,0.00261238,4.98,0.9,34.8,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_11,CRUST,0.0019819,4.98,0.9,34.8,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_12,CRUST,0.00167109,4.98,0.9,34.8,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_13,CRUST,0.0015426,4.98,0.9,34.8,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_14,CRUST,0.000338205,4.98,0.9,34.8,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_15,CRUST,0.000327516,4.98,0.9,34.8,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_16,CRUST,0.00032727,4.98,0.9,34.8,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_17,CRUST,0.000329505,4.98,0.9,34.8,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_18,CRUST,0.000331921,4.98,0.9,34.8,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_19,CRUST,0.000334463,4.98,0.9,34.8,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_20,CRUST,0.000337346,4.98,0.9,34.8,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_21,CRUST,0.000340059,4.98,0.9,34.8,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_22,CRUST,0.000341749,4.98,0.9,34.8,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_23,CRUST,0.000342039,4.98,0.9,34.8,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_24,CRUST,0.00546258,4.98,0.9,34.7,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_25,CRUST,0.00458522,4.98,0.9,34.7,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_26,CRUST,0.0035238,4.98,0.9,34.7,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_27,CRUST,0.00262018,4.98,0.9,34.7,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_28,CRUST,0.00201928,4.98,0.9,34.7,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_29,CRUST,0.00169648,4.98,0.9,34.7,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_30,CRUST,0.00155562,4.98,0.9,34.7,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_31,CRUST,0.00034395,4.98,0.9,34.7,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_32,CRUST,0.000330953,4.98,0.9,34.7,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_33,CRUST,0.000329605,4.98,0.9,34.7,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_34,CRUST,0.000330751,4.98,0.9,34.7,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_35,CRUST,0.000331684,4.98,0.9,34.7,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_36,CRUST,0.000332528,4.98,0.9,34.7,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_37,CRUST,0.000333908,4.98,0.9,34.7,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_38,CRUST,0.000335529,4.98,0.9,34.7,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_39,CRUST,0.000336525,4.98,0.9,34.7,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_40,CRUST,0.000336499,4.98,0.9,34.7,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_41,CRUST,0.00516954,4.98,0.9,34.6,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_42,CRUST,0.00502398,4.98,0.9,34.6,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_43,CRUST,0.00433846,4.98,0.9,34.6,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_44,CRUST,0.00342196,4.98,0.9,34.6,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_45,CRUST,0.002592,4.98,0.9,34.6,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_46,CRUST,0.00201649,4.98,0.9,34.6,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_47,CRUST,0.00170002,4.98,0.9,34.6,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_48,CRUST,0.00156095,4.98,0.9,34.6,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_49,CRUST,0.000348476,4.98,0.9,34.6,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_50,CRUST,0.000335099,4.98,0.9,34.6,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_51,CRUST,0.000332747,4.98,0.9,34.6,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_52,CRUST,0.00033263,4.98,0.9,34.6,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_53,CRUST,0.000332262,4.98,0.9,34.6,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_54,CRUST,0.000331873,4.98,0.9,34.6,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_55,CRUST,0.000332184,4.98,0.9,34.6,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_56,CRUST,0.000332946,4.98,0.9,34.6,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_57,CRUST,0.000333295,4.98,0.9,34.6,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_58,CRUST,0.000332808,4.98,0.9,34.6,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_59,CRUST,0.00565321,4.98,0.9,34.5,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_60,CRUST,0.00614965,4.98,0.9,34.5,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_61,CRUST,0.00585076,4.98,0.9,34.5,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_62,CRUST,0.00491576,4.98,0.9,34.5,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_63,CRUST,0.00375215,4.98,0.9,34.5,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_64,CRUST,0.00274243,4.98,0.9,34.5,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_65,CRUST,0.00206931,4.98,0.9,34.5,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_66,CRUST,0.00171535,4.98,0.9,34.5,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_67,CRUST,0.00156794,4.98,0.9,34.5,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_68,CRUST,0.000354113,4.98,0.9,34.5,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_69,CRUST,0.000340664,4.98,0.9,34.5,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_70,CRUST,0.000336707,4.98,0.9,34.5,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_71,CRUST,0.000334621,4.98,0.9,34.5,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_72,CRUST,0.000333091,4.98,0.9,34.5,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_73,CRUST,0.000332498,4.98,0.9,34.5,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_74,CRUST,0.000333066,4.98,0.9,34.5,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_75,CRUST,0.000334116,4.98,0.9,34.5,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_76,CRUST,0.000334613,4.98,0.9,34.5,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_77,CRUST,0.00033407,4.98,0.9,34.5,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_78,CRUST,0.00625453,4.98,0.9,34.4,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_79,CRUST,0.00782069,4.98,0.9,34.4,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_80,CRUST,0.00853422,4.98,0.9,34.4,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_81,CRUST,0.00806735,4.98,0.9,34.4,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_82,CRUST,0.00664422,4.98,0.9,34.4,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_83,CRUST,0.00486573,4.98,0.9,34.4,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_84,CRUST,0.00332532,4.98,0.9,34.4,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_85,CRUST,0.00231479,4.98,0.9,34.4,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_86,CRUST,0.00180093,4.98,0.9,34.4,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_87,CRUST,0.00159879,4.98,0.9,34.4,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_88,CRUST,0.00037155,4.98,0.9,34.4,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_89,CRUST,0.000355936,4.98,0.9,34.4,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_90,CRUST,0.000348623,4.98,0.9,34.4,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_91,CRUST,0.000341814,4.98,0.9,34.4,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_92,CRUST,0.000336776,4.98,0.9,34.4,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_93,CRUST,0.000334962,4.98,0.9,34.4,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_94,CRUST,0.000335876,4.98,0.9,34.4,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_95,CRUST,0.000337826,4.98,0.9,34.4,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_96,CRUST,0.000339204,4.98,0.9,34.4,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_97,CRUST,0.000339239,4.98,0.9,34.4,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_98,CRUST,0.00369457,4.98,0.9,34.3,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_99,CRUST,0.00553361,4.98,0.9,34.3,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_100,CRUST,0.00782927,4.98,0.9,34.3,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_101,CRUST,0.00992513,4.98,0.9,34.3,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_102,CRUST,0.0110163,4.98,0.9,34.3,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_103,CRUST,0.0106087,4.98,0.9,34.3,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_104,CRUST,0.00883733,4.98,0.9,34.3,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_105,CRUST,0.00641845,4.98,0.9,34.3,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_106,CRUST,0.00421225,4.98,0.9,34.3,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_107,CRUST,0.00272236,4.98,0.9,34.3,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_108,CRUST,0.00195749,4.98,0.9,34.3,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_109,CRUST,0.00166125,4.98,0.9,34.3,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_110,CRUST,0.000410348,4.98,0.9,34.3,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_111,CRUST,0.000391197,4.98,0.9,34.3,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_112,CRUST,0.000377939,4.98,0.9,34.3,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_113,CRUST,0.000361123,4.98,0.9,34.3,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_114,CRUST,0.000346931,4.98,0.9,34.3,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_115,CRUST,0.000339834,4.98,0.9,34.3,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_116,CRUST,0.000338895,4.98,0.9,34.3,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_117,CRUST,0.00034087,4.98,0.9,34.3,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_118,CRUST,0.000343062,4.98,0.9,34.3,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_119,CRUST,0.000344077,4.98,0.9,34.3,140.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_120,CRUST,0.00204744,4.98,0.9,34.2,138.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_121,CRUST,0.00270473,4.98,0.9,34.2,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_122,CRUST,0.00393673,4.98,0.9,34.2,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_123,CRUST,0.00582934,4.98,0.9,34.2,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_124,CRUST,0.00814865,4.98,0.9,34.2,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_125,CRUST,0.0103198,4.98,0.9,34.2,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_126,CRUST,0.0116172,4.98,0.9,34.2,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_127,CRUST,0.0114662,4.98,0.9,34.2,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_128,CRUST,0.00980158,4.98,0.9,34.2,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_129,CRUST,0.00724391,4.98,0.9,34.2,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_130,CRUST,0.00475415,4.98,0.9,34.2,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_131,CRUST,0.0030017,4.98,0.9,34.2,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_132,CRUST,0.00207986,4.98,0.9,34.2,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_133,CRUST,0.00172209,4.98,0.9,34.2,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_134,CRUST,0.000457942,4.98,0.9,34.2,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_135,CRUST,0.000438764,4.98,0.9,34.2,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_136,CRUST,0.000419832,4.98,0.9,34.2,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_137,CRUST,0.000391131,4.98,0.9,34.2,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_138,CRUST,0.00036504,4.98,0.9,34.2,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_139,CRUST,0.000350088,4.98,0.9,34.2,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_140,CRUST,0.000345346,4.98,0.9,34.2,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_141,CRUST,0.000346045,4.98,0.9,34.2,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_142,CRUST,0.000348294,4.98,0.9,34.2,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_143,CRUST,0.0018185,4.98,0.9,34.1,138.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_144,CRUST,0.00208206,4.98,0.9,34.1,138.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_145,CRUST,0.00265193,4.98,0.9,34.1,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_146,CRUST,0.00367002,4.98,0.9,34.1,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_147,CRUST,0.00515194,4.98,0.9,34.1,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_148,CRUST,0.00690336,4.98,0.9,34.1,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_149,CRUST,0.00856476,4.98,0.9,34.1,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_150,CRUST,0.00967956,4.98,0.9,34.1,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_151,CRUST,0.00977029,4.98,0.9,34.1,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_152,CRUST,0.00862076,4.98,0.9,34.1,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_153,CRUST,0.0065932,4.98,0.9,34.1,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_154,CRUST,0.00447548,4.98,0.9,34.1,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_155,CRUST,0.00291444,4.98,0.9,34.1,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_156,CRUST,0.00206753,4.98,0.9,34.1,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_157,CRUST,0.00173513,4.98,0.9,34.1,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_158,CRUST,0.000480595,4.98,0.9,34.1,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_159,CRUST,0.000467672,4.98,0.9,34.1,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_160,CRUST,0.000451089,4.98,0.9,34.1,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_161,CRUST,0.000421731,4.98,0.9,34.1,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_162,CRUST,0.000393797,4.98,0.9,34.1,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_163,CRUST,0.000376993,4.98,0.9,34.1,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_164,CRUST,0.000370925,4.98,0.9,34.1,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_165,CRUST,0.000371079,4.98,0.9,34.1,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_166,CRUST,0.000373513,4.98,0.9,34.1,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_167,CRUST,0.00186829,4.98,0.9,34.0,138.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_168,CRUST,0.00204258,4.98,0.9,34.0,138.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_169,CRUST,0.00242214,4.98,0.9,34.0,138.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_170,CRUST,0.00307034,4.98,0.9,34.0,138.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_171,CRUST,0.00395794,4.98,0.9,34.0,138.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_172,CRUST,0.00496323,4.98,0.9,34.0,139.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_173,CRUST,0.00593859,4.98,0.9,34.0,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_174,CRUST,0.00669006,4.98,0.9,34.0,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_175,CRUST,0.0069104,4.98,0.9,34.0,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_176,CRUST,0.00634459,4.98,0.9,34.0,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_177,CRUST,0.00510842,4.98,0.9,34.0,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_178,CRUST,0.00369374,4.98,0.9,34.0,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_179,CRUST,0.00258634,4.98,0.9,34.0,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_180,CRUST,0.0019571,4.98,0.9,34.0,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_181,CRUST,0.00170119,4.98,0.9,34.0,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_182,CRUST,0.000465095,4.98,0.9,34.0,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_183,CRUST,0.000461379,4.98,0.9,34.0,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_184,CRUST,0.000460197,4.98,0.9,34.0,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_185,CRUST,0.000452065,4.98,0.9,34.0,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_186,CRUST,0.00044392,4.98,0.9,34.0,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_187,CRUST,0.000440321,4.98,0.9,34.0,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_188,CRUST,0.000441394,4.98,0.9,34.0,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_189,CRUST,0.000445776,4.98,0.9,34.0,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_2_190,CRUST,0.000451716,4.98,0.9,34.0,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CIZU_CRUST_1_191,CRUST,0.00185612,4.98,0.9,33.9,138.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
