Code,Zone,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CGR5_CRUST_4_1,4,CRUST,0.000198723,4.98,0.9,46.8,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_2,4,CRUST,0.000197099,4.98,0.9,46.8,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_3,4,CRUST,0.000195935,4.98,0.9,46.8,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_4,4,CRUST,0.000206511,4.98,0.9,46.7,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_5,4,CRUST,0.000203961,4.98,0.9,46.7,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_6,4,CRUST,0.000201275,4.98,0.9,46.7,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_7,4,CRUST,0.000198965,4.98,0.9,46.7,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_8,4,CRUST,0.000197244,4.98,0.9,46.7,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_9,4,CRUST,0.000210602,4.98,0.9,46.6,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_10,4,CRUST,0.00021091,4.98,0.9,46.6,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_11,4,CRUST,0.000209397,4.98,0.9,46.6,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_12,4,CRUST,0.000206607,4.98,0.9,46.6,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_13,4,CRUST,0.00020341,4.98,0.9,46.6,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_14,4,CRUST,0.000200539,4.98,0.9,46.6,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_15,4,CRUST,0.00019835,4.98,0.9,46.6,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_16,6,CRUST,0.000224942,4.98,0.9,46.5,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_17,6,CRUST,0.000219962,4.98,0.9,46.5,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_18,6,CRUST,0.000216481,4.98,0.9,46.5,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_19,6,CRUST,0.000215158,4.98,0.9,46.5,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_20,6,CRUST,0.000216166,4.98,0.9,46.5,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_21,4,CRUST,0.000205142,4.98,0.9,46.5,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_22,4,CRUST,0.000208441,4.98,0.9,46.5,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_23,4,CRUST,0.000210853,4.98,0.9,46.5,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_24,4,CRUST,0.000211524,4.98,0.9,46.5,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_25,4,CRUST,0.000210194,4.98,0.9,46.5,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_26,4,CRUST,0.000207378,4.98,0.9,46.5,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_27,4,CRUST,0.000204027,4.98,0.9,46.5,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_28,4,CRUST,0.00020099,4.98,0.9,46.5,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_29,4,CRUST,0.000198691,4.98,0.9,46.5,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_30,6,CRUST,0.000224167,4.98,0.9,46.4,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_31,6,CRUST,0.000219988,4.98,0.9,46.4,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_32,6,CRUST,0.000217297,4.98,0.9,46.4,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_33,6,CRUST,0.000217143,4.98,0.9,46.4,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_34,6,CRUST,0.00022031,4.98,0.9,46.4,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_35,5,CRUST,0.000299229,4.98,0.9,46.4,141.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_36,4,CRUST,0.000199384,4.98,0.9,46.4,143.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_37,4,CRUST,0.00020115,4.98,0.9,46.4,143.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_38,4,CRUST,0.000203699,4.98,0.9,46.4,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_39,4,CRUST,0.000206508,4.98,0.9,46.4,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_40,4,CRUST,0.000208667,4.98,0.9,46.4,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_41,4,CRUST,0.000209305,4.98,0.9,46.4,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_42,4,CRUST,0.000208129,4.98,0.9,46.4,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_43,4,CRUST,0.00020561,4.98,0.9,46.4,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_44,4,CRUST,0.000202655,4.98,0.9,46.4,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_45,4,CRUST,0.000200045,4.98,0.9,46.4,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_46,4,CRUST,0.00019814,4.98,0.9,46.4,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_47,6,CRUST,0.000224057,4.98,0.9,46.3,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_48,6,CRUST,0.000220573,4.98,0.9,46.3,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_49,6,CRUST,0.000218684,4.98,0.9,46.3,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_50,6,CRUST,0.000220106,4.98,0.9,46.3,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_51,6,CRUST,0.000226525,4.98,0.9,46.3,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_52,5,CRUST,0.000311247,4.98,0.9,46.3,141.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_53,5,CRUST,0.000331691,4.98,0.9,46.3,141.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_54,5,CRUST,0.000358478,4.98,0.9,46.3,141.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_55,4,CRUST,0.000199756,4.98,0.9,46.3,142.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_56,4,CRUST,0.000199683,4.98,0.9,46.3,143.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_57,4,CRUST,0.000199825,4.98,0.9,46.3,143.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_58,4,CRUST,0.000200467,4.98,0.9,46.3,143.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_59,4,CRUST,0.000201739,4.98,0.9,46.3,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_60,4,CRUST,0.000203363,4.98,0.9,46.3,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_61,4,CRUST,0.000204674,4.98,0.9,46.3,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_62,4,CRUST,0.000204985,4.98,0.9,46.3,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_63,4,CRUST,0.000204054,4.98,0.9,46.3,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_64,4,CRUST,0.000202238,4.98,0.9,46.3,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_65,4,CRUST,0.0002002,4.98,0.9,46.3,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_66,4,CRUST,0.000198483,4.98,0.9,46.3,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_67,4,CRUST,0.000197296,4.98,0.9,46.3,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_68,4,CRUST,0.000196587,4.98,0.9,46.3,144.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_69,3,CRUST,0.000247423,4.98,0.9,46.3,150.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_70,6,CRUST,0.000223334,4.98,0.9,46.2,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_71,6,CRUST,0.000220706,4.98,0.9,46.2,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_72,6,CRUST,0.000219914,4.98,0.9,46.2,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_73,6,CRUST,0.000223348,4.98,0.9,46.2,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_74,6,CRUST,0.000233514,4.98,0.9,46.2,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_75,5,CRUST,0.000324164,4.98,0.9,46.2,141.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_76,5,CRUST,0.000351453,4.98,0.9,46.2,141.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_77,5,CRUST,0.000383475,4.98,0.9,46.2,141.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_78,5,CRUST,0.000412552,4.98,0.9,46.2,141.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_79,4,CRUST,0.000203283,4.98,0.9,46.2,142.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_80,4,CRUST,0.000202318,4.98,0.9,46.2,142.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_81,4,CRUST,0.000201844,4.98,0.9,46.2,142.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_82,4,CRUST,0.00020133,4.98,0.9,46.2,143.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_83,4,CRUST,0.00020073,4.98,0.9,46.2,143.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_84,4,CRUST,0.000200259,4.98,0.9,46.2,143.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_85,4,CRUST,0.000200169,4.98,0.9,46.2,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_86,4,CRUST,0.000200451,4.98,0.9,46.2,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_87,4,CRUST,0.000200781,4.98,0.9,46.2,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_88,4,CRUST,0.000200743,4.98,0.9,46.2,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_89,4,CRUST,0.000200157,4.98,0.9,46.2,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_90,4,CRUST,0.000199183,4.98,0.9,46.2,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_91,4,CRUST,0.000198153,4.98,0.9,46.2,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_92,4,CRUST,0.000197329,4.98,0.9,46.2,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_93,4,CRUST,0.000196791,4.98,0.9,46.2,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_94,4,CRUST,0.00019649,4.98,0.9,46.2,144.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_95,3,CRUST,0.000247963,4.98,0.9,46.2,149.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_96,3,CRUST,0.000247967,4.98,0.9,46.2,149.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_97,3,CRUST,0.000247958,4.98,0.9,46.2,149.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_98,3,CRUST,0.000247941,4.98,0.9,46.2,149.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_99,3,CRUST,0.00024792,4.98,0.9,46.2,150.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_100,6,CRUST,0.000222201,4.98,0.9,46.1,141.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_101,6,CRUST,0.000220837,4.98,0.9,46.1,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_102,6,CRUST,0.000219546,4.98,0.9,46.1,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_103,6,CRUST,0.000220374,4.98,0.9,46.1,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_104,6,CRUST,0.000225895,4.98,0.9,46.1,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_105,6,CRUST,0.000238714,4.98,0.9,46.1,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_106,5,CRUST,0.000332125,4.98,0.9,46.1,141.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_107,5,CRUST,0.000360351,4.98,0.9,46.1,141.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_108,5,CRUST,0.000389259,4.98,0.9,46.1,141.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_109,5,CRUST,0.000409657,4.98,0.9,46.1,141.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_110,5,CRUST,0.000412803,4.98,0.9,46.1,142.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_111,4,CRUST,0.000214469,4.98,0.9,46.1,142.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_112,4,CRUST,0.000209525,4.98,0.9,46.1,142.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_113,4,CRUST,0.000206773,4.98,0.9,46.1,142.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_114,4,CRUST,0.000204987,4.98,0.9,46.1,142.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_115,4,CRUST,0.000203808,4.98,0.9,46.1,142.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_116,4,CRUST,0.000202714,4.98,0.9,46.1,143.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_117,4,CRUST,0.000201519,4.98,0.9,46.1,143.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_118,4,CRUST,0.000200315,4.98,0.9,46.1,143.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_119,4,CRUST,0.000199353,4.98,0.9,46.1,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_120,4,CRUST,0.000198773,4.98,0.9,46.1,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_121,4,CRUST,0.000198482,4.98,0.9,46.1,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_122,4,CRUST,0.000198258,4.98,0.9,46.1,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_123,4,CRUST,0.000197955,4.98,0.9,46.1,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_124,4,CRUST,0.000197572,4.98,0.9,46.1,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_125,4,CRUST,0.0001972,4.98,0.9,46.1,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_126,4,CRUST,0.00019692,4.98,0.9,46.1,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_127,4,CRUST,0.000196745,4.98,0.9,46.1,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_128,4,CRUST,0.000196654,4.98,0.9,46.1,144.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_129,4,CRUST,0.000196614,4.98,0.9,46.1,144.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_130,3,CRUST,0.00024879,4.98,0.9,46.1,149.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_131,3,CRUST,0.000248593,4.98,0.9,46.1,149.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_132,3,CRUST,0.000248583,4.98,0.9,46.1,149.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_133,3,CRUST,0.00024866,4.98,0.9,46.1,149.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_134,3,CRUST,0.000248742,4.98,0.9,46.1,149.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_135,3,CRUST,0.000248777,4.98,0.9,46.1,149.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_136,3,CRUST,0.000248752,4.98,0.9,46.1,149.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_137,3,CRUST,0.000248683,4.98,0.9,46.1,149.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_138,3,CRUST,0.000248595,4.98,0.9,46.1,150.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_139,6,CRUST,0.000217952,4.98,0.9,46.0,141.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_140,6,CRUST,0.000217645,4.98,0.9,46.0,141.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_141,6,CRUST,0.000217977,4.98,0.9,46.0,141.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_142,6,CRUST,0.000220719,4.98,0.9,46.0,141.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_6_143,6,CRUST,0.000228018,4.98,0.9,46.0,141.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_144,5,CRUST,0.000313677,4.98,0.9,46.0,141.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_145,5,CRUST,0.000333349,4.98,0.9,46.0,141.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_146,5,CRUST,0.000355783,4.98,0.9,46.0,141.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_147,5,CRUST,0.000374673,4.98,0.9,46.0,141.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_148,5,CRUST,0.000383186,4.98,0.9,46.0,141.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_149,5,CRUST,0.00037773,4.98,0.9,46.0,142.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_150,5,CRUST,0.000360752,4.98,0.9,46.0,142.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_5_151,5,CRUST,0.000339977,4.98,0.9,46.0,142.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_152,4,CRUST,0.000235399,4.98,0.9,46.0,142.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_153,4,CRUST,0.000225009,4.98,0.9,46.0,142.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_154,4,CRUST,0.000218917,4.98,0.9,46.0,142.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_155,4,CRUST,0.000214515,4.98,0.9,46.0,142.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_156,4,CRUST,0.00021083,4.98,0.9,46.0,142.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_157,4,CRUST,0.000207786,4.98,0.9,46.0,142.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_158,4,CRUST,0.000205483,4.98,0.9,46.0,142.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_159,4,CRUST,0.0002036,4.98,0.9,46.0,143.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_160,4,CRUST,0.000201916,4.98,0.9,46.0,143.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_161,4,CRUST,0.000200396,4.98,0.9,46.0,143.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_162,4,CRUST,0.000199164,4.98,0.9,46.0,143.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_163,4,CRUST,0.000198316,4.98,0.9,46.0,143.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_164,4,CRUST,0.000197813,4.98,0.9,46.0,143.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_165,4,CRUST,0.000197522,4.98,0.9,46.0,143.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_166,4,CRUST,0.000197335,4.98,0.9,46.0,143.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_167,4,CRUST,0.000197193,4.98,0.9,46.0,143.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_168,4,CRUST,0.000197083,4.98,0.9,46.0,143.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_169,4,CRUST,0.000197012,4.98,0.9,46.0,144.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_170,4,CRUST,0.000196972,4.98,0.9,46.0,144.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_171,4,CRUST,0.000196954,4.98,0.9,46.0,144.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_172,4,CRUST,0.000196951,4.98,0.9,46.0,144.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_4_173,4,CRUST,0.000196961,4.98,0.9,46.0,144.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_174,3,CRUST,0.000260696,4.98,0.9,46.0,148.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_175,3,CRUST,0.000258435,4.98,0.9,46.0,148.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_176,3,CRUST,0.000255367,4.98,0.9,46.0,149.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_177,3,CRUST,0.000252576,4.98,0.9,46.0,149.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_178,3,CRUST,0.00025071,4.98,0.9,46.0,149.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_179,3,CRUST,0.000249838,4.98,0.9,46.0,149.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_180,3,CRUST,0.00024969,4.98,0.9,46.0,149.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_181,3,CRUST,0.000249916,4.98,0.9,46.0,149.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_182,3,CRUST,0.000250212,4.98,0.9,46.0,149.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_183,3,CRUST,0.000250366,4.98,0.9,46.0,149.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_184,3,CRUST,0.000250315,4.98,0.9,46.0,149.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_185,3,CRUST,0.000250094,4.98,0.9,46.0,149.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CGR5_CRUST_3_186,3,CRUST,0.000249796,4.98,0.9,46.0,150.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
