Code,Zone,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CPCF_INTRA_10_153,10,INTRA,0.00416333,4.98,0.9,45.7,150.2,99.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_154,1,INTRA,0.00313659,4.98,0.9,45.7,150.3,95.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_155,1,INTRA,0.00318726,4.98,0.9,45.7,150.4,91.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_156,1,INTRA,0.00329137,4.98,0.9,45.7,150.5,87.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_157,1,INTRA,0.00342689,4.98,0.9,45.7,150.6,83.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_158,1,INTRA,0.00357334,4.98,0.9,45.7,150.7,81.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_159,1,INTRA,0.00372475,4.98,0.9,45.7,150.8,78.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_160,1,INTRA,0.00388341,4.98,0.9,45.7,150.9,75.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_161,1,INTRA,0.00404633,4.98,0.9,45.7,151.0,72.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_162,1,INTRA,0.00419821,4.98,0.9,45.7,151.1,70.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_163,1,INTRA,0.00432195,4.98,0.9,45.7,151.2,67.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_164,1,INTRA,0.00441341,4.98,0.9,45.7,151.3,65.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_165,1,INTRA,0.00448266,4.98,0.9,45.7,151.4,62.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_166,1,INTRA,0.00453826,4.98,0.9,45.7,151.5,60.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_167,1,INTRA,0.00457119,4.98,0.9,45.7,151.6,57.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_168,1,INTRA,0.0045596,4.98,0.9,45.7,151.7,55.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_169,1,INTRA,0.00449166,4.98,0.9,45.7,151.8,53.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_170,1,INTRA,0.00438033,4.98,0.9,45.7,151.9,51.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_171,1,INTRA,0.00425503,4.98,0.9,45.7,152.0,50.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_1_172,1,INTRA,0.0041411,4.98,0.9,45.7,152.1,48.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_173,10,INTRA,0.00108919,4.98,0.9,45.6,148.9,178.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_174,10,INTRA,0.00117412,4.98,0.9,45.6,149.0,172.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_175,10,INTRA,0.00128256,4.98,0.9,45.6,149.1,159.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_176,10,INTRA,0.00142704,4.98,0.9,45.6,149.2,149.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_177,10,INTRA,0.00164215,4.98,0.9,45.6,149.3,141.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_178,10,INTRA,0.00198854,4.98,0.9,45.6,149.4,132.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_179,10,INTRA,0.00252799,4.98,0.9,45.6,149.5,122.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_180,10,INTRA,0.00328039,4.98,0.9,45.6,149.6,117.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_181,10,INTRA,0.00418135,4.98,0.9,45.6,149.7,113.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_182,10,INTRA,0.00507506,4.98,0.9,45.6,149.8,108.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_183,10,INTRA,0.00576109,4.98,0.9,45.6,149.9,104.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPCF_INTRA_10_184,10,INTRA,0.00609634,4.98,0.9,45.6,150.0,99.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
