Code,Zone,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CPHL_INTER_1_1115,1,INTER,0.000189114,4.98,0.9,33.1,135.0,12.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1116,1,INTER,0.000180533,4.98,0.9,33.1,135.1,12.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1117,1,INTER,0.000172241,4.98,0.9,33.1,135.2,12.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1118,1,INTER,0.000170411,4.98,0.9,33.1,135.3,12.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1119,1,INTER,0.000175557,4.98,0.9,33.1,135.4,12.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1120,1,INTER,0.000184664,4.98,0.9,33.1,135.5,12.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1121,1,INTER,0.000194791,4.98,0.9,33.1,135.6,12.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1122,1,INTER,0.000203215,4.98,0.9,33.1,135.7,12.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1123,1,INTER,0.000206377,4.98,0.9,33.1,135.8,11.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1124,1,INTER,0.00020143,4.98,0.9,33.1,135.9,11.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1125,1,INTER,0.00018962,4.98,0.9,33.1,136.0,10.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1126,1,INTER,0.000177997,4.98,0.9,33.1,136.1,10.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1127,1,INTER,0.000176158,4.98,0.9,33.1,136.2,9.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1128,1,INTER,0.000189122,4.98,0.9,33.1,136.3,9.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1129,1,INTER,0.0002146,4.98,0.9,33.1,136.4,8.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1130,1,INTER,0.000249086,4.98,0.9,33.1,136.5,8.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1131,1,INTER,0.000293304,4.98,0.9,33.1,136.6,7.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1132,1,INTER,0.000348501,4.98,0.9,33.1,136.7,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1133,1,INTER,0.000409466,4.98,0.9,33.1,136.8,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1134,1,INTER,0.000462896,4.98,0.9,33.1,136.9,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1135,1,INTER,0.000491689,4.98,0.9,33.1,137.0,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1145,2,INTER,0.00240909,4.98,0.9,33.0,132.2,35.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1146,1,INTER,0.000331303,4.98,0.9,33.0,132.3,32.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1147,1,INTER,0.000301647,4.98,0.9,33.0,132.4,30.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1148,1,INTER,0.000260795,4.98,0.9,33.0,132.5,29.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1149,1,INTER,0.00021539,4.98,0.9,33.0,132.6,28.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1150,1,INTER,0.000173784,4.98,0.9,33.0,132.7,27.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1151,1,INTER,0.000143332,4.98,0.9,33.0,132.8,27.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1152,1,INTER,0.000126342,4.98,0.9,33.0,132.9,26.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1153,1,INTER,0.000120435,4.98,0.9,33.0,133.0,25.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1154,1,INTER,0.000121558,4.98,0.9,33.0,133.1,25.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1155,1,INTER,0.000125608,4.98,0.9,33.0,133.2,24.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1156,1,INTER,0.000128982,4.98,0.9,33.0,133.3,23.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1157,1,INTER,0.000129711,4.98,0.9,33.0,133.4,22.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1158,1,INTER,0.000128544,4.98,0.9,33.0,133.5,21.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1159,1,INTER,0.000128367,4.98,0.9,33.0,133.6,21.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1160,1,INTER,0.000132139,4.98,0.9,33.0,133.7,20.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1161,1,INTER,0.000140679,4.98,0.9,33.0,133.8,19.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1162,1,INTER,0.000152042,4.98,0.9,33.0,133.9,18.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1163,1,INTER,0.00016382,4.98,0.9,33.0,134.0,18.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1164,1,INTER,0.000175849,4.98,0.9,33.0,134.1,17.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1165,1,INTER,0.000188546,4.98,0.9,33.0,134.2,16.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1166,1,INTER,0.000198971,4.98,0.9,33.0,134.3,15.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1167,1,INTER,0.000202351,4.98,0.9,33.0,134.4,15.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1168,1,INTER,0.000197803,4.98,0.9,33.0,134.5,14.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1169,1,INTER,0.000189848,4.98,0.9,33.0,134.6,13.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1170,1,INTER,0.000184788,4.98,0.9,33.0,134.7,13.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1171,1,INTER,0.000185533,4.98,0.9,33.0,134.8,12.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1172,1,INTER,0.000188015,4.98,0.9,33.0,134.9,12.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1173,1,INTER,0.000184696,4.98,0.9,33.0,135.0,11.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1174,1,INTER,0.000173929,4.98,0.9,33.0,135.1,11.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1175,1,INTER,0.000162775,4.98,0.9,33.0,135.2,11.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1176,1,INTER,0.000158916,4.98,0.9,33.0,135.3,11.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1177,1,INTER,0.000163463,4.98,0.9,33.0,135.4,10.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1178,1,INTER,0.000173078,4.98,0.9,33.0,135.5,10.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1179,1,INTER,0.000184779,4.98,0.9,33.0,135.6,10.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1180,1,INTER,0.000195533,4.98,0.9,33.0,135.7,10.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1181,1,INTER,0.000200401,4.98,0.9,33.0,135.8,9.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1182,1,INTER,0.000195417,4.98,0.9,33.0,135.9,9.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1183,1,INTER,0.000182329,4.98,0.9,33.0,136.0,8.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1184,1,INTER,0.000169006,4.98,0.9,33.0,136.1,8.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1185,1,INTER,0.000164746,4.98,0.9,33.0,136.2,8.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1186,1,INTER,0.000174198,4.98,0.9,33.0,136.3,7.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1187,1,INTER,0.000195661,4.98,0.9,33.0,136.4,7.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1188,1,INTER,0.00022577,4.98,0.9,33.0,136.5,7.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1189,1,INTER,0.000263887,4.98,0.9,33.0,136.6,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1190,1,INTER,0.000310414,4.98,0.9,33.0,136.7,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1191,1,INTER,0.000362706,4.98,0.9,33.0,136.8,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1200,2,INTER,0.00262058,4.98,0.9,32.9,132.1,36.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1201,2,INTER,0.00262112,4.98,0.9,32.9,132.2,33.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1202,2,INTER,0.002535,4.98,0.9,32.9,132.3,30.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1203,1,INTER,0.000337751,4.98,0.9,32.9,132.4,29.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1204,1,INTER,0.000280865,4.98,0.9,32.9,132.5,28.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1205,1,INTER,0.000224668,4.98,0.9,32.9,132.6,27.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1206,1,INTER,0.000176986,4.98,0.9,32.9,132.7,26.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1207,1,INTER,0.000143464,4.98,0.9,32.9,132.8,25.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1208,1,INTER,0.000124676,4.98,0.9,32.9,132.9,24.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1209,1,INTER,0.000116833,4.98,0.9,32.9,133.0,24.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1210,1,INTER,0.000115128,4.98,0.9,32.9,133.1,23.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1211,1,INTER,0.000115926,4.98,0.9,32.9,133.2,22.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1212,1,INTER,0.000117031,4.98,0.9,32.9,133.3,21.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1213,1,INTER,0.000117463,4.98,0.9,32.9,133.4,21.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1214,1,INTER,0.00011742,4.98,0.9,32.9,133.5,20.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1215,1,INTER,0.000118039,4.98,0.9,32.9,133.6,19.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1216,1,INTER,0.000120734,4.98,0.9,32.9,133.7,18.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1217,1,INTER,0.00012635,4.98,0.9,32.9,133.8,18.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1218,1,INTER,0.000134998,4.98,0.9,32.9,133.9,17.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1219,1,INTER,0.000147351,4.98,0.9,32.9,134.0,16.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1220,1,INTER,0.000165215,4.98,0.9,32.9,134.1,16.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1221,1,INTER,0.000187988,4.98,0.9,32.9,134.2,15.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1222,1,INTER,0.000208483,4.98,0.9,32.9,134.3,14.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1223,1,INTER,0.000216807,4.98,0.9,32.9,134.4,14.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1224,1,INTER,0.000210423,4.98,0.9,32.9,134.5,13.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1225,1,INTER,0.000197649,4.98,0.9,32.9,134.6,12.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1226,1,INTER,0.000190178,4.98,0.9,32.9,134.7,12.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1227,1,INTER,0.000192441,4.98,0.9,32.9,134.8,11.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1228,1,INTER,0.000197401,4.98,0.9,32.9,134.9,11.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1229,1,INTER,0.00019393,4.98,0.9,32.9,135.0,10.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1230,1,INTER,0.000179515,4.98,0.9,32.9,135.1,10.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1231,1,INTER,0.00016308,4.98,0.9,32.9,135.2,10.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1232,1,INTER,0.000154922,4.98,0.9,32.9,135.3,9.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1233,1,INTER,0.000158113,4.98,0.9,32.9,135.4,9.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1234,1,INTER,0.000170245,4.98,0.9,32.9,135.5,9.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1235,1,INTER,0.000187628,4.98,0.9,32.9,135.6,8.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1236,1,INTER,0.000204062,4.98,0.9,32.9,135.7,8.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1237,1,INTER,0.000210288,4.98,0.9,32.9,135.8,8.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1238,1,INTER,0.000200782,4.98,0.9,32.9,135.9,7.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1239,1,INTER,0.000180166,4.98,0.9,32.9,136.0,7.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1240,1,INTER,0.000159913,4.98,0.9,32.9,136.1,7.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1241,1,INTER,0.000149864,4.98,0.9,32.9,136.2,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1242,1,INTER,0.000153363,4.98,0.9,32.9,136.3,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1243,1,INTER,0.000168224,4.98,0.9,32.9,136.4,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1244,1,INTER,0.000190981,4.98,0.9,32.9,136.5,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1245,1,INTER,0.000220164,4.98,0.9,32.9,136.6,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1254,2,INTER,0.00311564,4.98,0.9,32.8,132.0,38.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1255,2,INTER,0.0031604,4.98,0.9,32.8,132.1,34.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1256,2,INTER,0.00304504,4.98,0.9,32.8,132.2,31.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1257,2,INTER,0.00282005,4.98,0.9,32.8,132.3,29.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1258,2,INTER,0.00256082,4.98,0.9,32.8,132.4,27.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1259,1,INTER,0.000309823,4.98,0.9,32.8,132.5,26.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1260,1,INTER,0.0002386,4.98,0.9,32.8,132.6,25.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1261,1,INTER,0.000184206,4.98,0.9,32.8,132.7,24.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1262,1,INTER,0.000147236,4.98,0.9,32.8,132.8,24.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1263,1,INTER,0.000126095,4.98,0.9,32.8,132.9,23.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1264,1,INTER,0.000116459,4.98,0.9,32.8,133.0,22.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1265,1,INTER,0.000113212,4.98,0.9,32.8,133.1,21.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1266,1,INTER,0.000112597,4.98,0.9,32.8,133.2,21.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1267,1,INTER,0.000112699,4.98,0.9,32.8,133.3,20.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1268,1,INTER,0.000112815,4.98,0.9,32.8,133.4,19.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1269,1,INTER,0.000112896,4.98,0.9,32.8,133.5,18.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1270,1,INTER,0.000113277,4.98,0.9,32.8,133.6,18.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1271,1,INTER,0.0001145,4.98,0.9,32.8,133.7,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1272,1,INTER,0.000117252,4.98,0.9,32.8,133.8,16.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1273,1,INTER,0.000122736,4.98,0.9,32.8,133.9,16.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1274,1,INTER,0.000133585,4.98,0.9,32.8,134.0,15.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1275,1,INTER,0.000153157,4.98,0.9,32.8,134.1,14.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1276,1,INTER,0.000180736,4.98,0.9,32.8,134.2,14.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1277,1,INTER,0.00020675,4.98,0.9,32.8,134.3,13.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1278,1,INTER,0.00021765,4.98,0.9,32.8,134.4,12.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1279,1,INTER,0.000209366,4.98,0.9,32.8,134.5,12.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1280,1,INTER,0.000193044,4.98,0.9,32.8,134.6,11.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1281,1,INTER,0.000184456,4.98,0.9,32.8,134.7,11.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1282,1,INTER,0.000188722,4.98,0.9,32.8,134.8,10.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1283,1,INTER,0.00019644,4.98,0.9,32.8,134.9,10.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1284,1,INTER,0.00019454,4.98,0.9,32.8,135.0,10.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1285,1,INTER,0.000180046,4.98,0.9,32.8,135.1,9.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1286,1,INTER,0.000161763,4.98,0.9,32.8,135.2,9.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1287,1,INTER,0.000150349,4.98,0.9,32.8,135.3,8.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1288,1,INTER,0.000150719,4.98,0.9,32.8,135.4,8.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1289,1,INTER,0.000163007,4.98,0.9,32.8,135.5,7.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1290,1,INTER,0.000184448,4.98,0.9,32.8,135.6,7.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1291,1,INTER,0.000206771,4.98,0.9,32.8,135.7,7.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1292,1,INTER,0.000216829,4.98,0.9,32.8,135.8,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1293,1,INTER,0.000206645,4.98,0.9,32.8,135.9,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1294,1,INTER,0.000181731,4.98,0.9,32.8,136.0,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1295,1,INTER,0.000155825,4.98,0.9,32.8,136.1,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1296,1,INTER,0.000139717,4.98,0.9,32.8,136.2,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1297,1,INTER,0.000136477,4.98,0.9,32.8,136.3,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1298,1,INTER,0.000143875,4.98,0.9,32.8,136.4,7.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1307,2,INTER,0.00384548,4.98,0.9,32.7,132.0,36.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1308,2,INTER,0.00376281,4.98,0.9,32.7,132.1,32.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1309,2,INTER,0.00347055,4.98,0.9,32.7,132.2,29.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1310,2,INTER,0.00307224,4.98,0.9,32.7,132.3,27.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_2_1311,2,INTER,0.00268779,4.98,0.9,32.7,132.4,26.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1312,1,INTER,0.000331238,4.98,0.9,32.7,132.5,25.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1313,1,INTER,0.000251021,4.98,0.9,32.7,132.6,24.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1314,1,INTER,0.000192854,4.98,0.9,32.7,132.7,23.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1315,1,INTER,0.000152776,4.98,0.9,32.7,132.8,22.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1316,1,INTER,0.000128861,4.98,0.9,32.7,132.9,21.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1317,1,INTER,0.000117376,4.98,0.9,32.7,133.0,21.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1318,1,INTER,0.000113131,4.98,0.9,32.7,133.1,20.2,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1319,1,INTER,0.000111965,4.98,0.9,32.7,133.2,19.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1320,1,INTER,0.000111748,4.98,0.9,32.7,133.3,18.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1321,1,INTER,0.000111729,4.98,0.9,32.7,133.4,18.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1322,1,INTER,0.000111751,4.98,0.9,32.7,133.5,17.6,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1323,1,INTER,0.000111873,4.98,0.9,32.7,133.6,17.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1324,1,INTER,0.000112279,4.98,0.9,32.7,133.7,16.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1325,1,INTER,0.00011343,4.98,0.9,32.7,133.8,15.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1326,1,INTER,0.000116589,4.98,0.9,32.7,133.9,15.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1327,1,INTER,0.000124563,4.98,0.9,32.7,134.0,14.4,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1328,1,INTER,0.000140868,4.98,0.9,32.7,134.1,13.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1329,1,INTER,0.000165307,4.98,0.9,32.7,134.2,13.1,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1330,1,INTER,0.000189306,4.98,0.9,32.7,134.3,12.5,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1331,1,INTER,0.00019983,4.98,0.9,32.7,134.4,11.9,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1332,1,INTER,0.000192153,4.98,0.9,32.7,134.5,11.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1333,1,INTER,0.000176288,4.98,0.9,32.7,134.6,10.7,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1334,1,INTER,0.000167259,4.98,0.9,32.7,134.7,10.3,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CPHL_INTER_1_1335,1,INTER,0.000170477,4.98,0.9,32.7,134.8,9.8,"GR(min=4.98,max=7.32,beta=2.07232658369)"
