bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
3.13045238955e+12,76291170.5578,27452995.6317,37684360.2054,24708503.8168,15258234.1116,19606.285626,95727.1335896,577115.0055,2011988.65297,1497.03186714,297693.581747,824834.572,2065068.98018,3460708.70877,24999.0426628,97953.3695952,360893.155364,1166528.28805,2613782.43777,7693.90948148,476972.483812,1209958.25206,2634046.57137,3992018.44317,39094.7079499,377.86054356,6491.09937067,1942.29819017,10208.8700519,397.166173045,6527.08386033,2021.94050455,10130.4244865,260.306188912,4298.02334438,1325.34559714,6689.31025738,0.0016530864473,0.0260477507434,0.0081492639898,0.0412888291282,0.0109432987479,0.0713171061316,0.0315237724776,0.102087593745,0.064961082493,0.164415791901,0.107130943358,0.209574342119,0.169764291468,0.252135863271,0.20491299805,0.294235276723,0.000122561587256,0.00205471106884,0.000624419056018,0.00322180153277,1.21422306659e-05,0.00020506239946,6.21482656689e-05,0.000321119948361,0.00128496426799,0.0195103561507,0.00641970550976,0.0312600056025,0.00627380160048,0.0540583245721,0.0236523540487,0.0792987080429,0.0378231846018,0.135341282948,0.0764523784025,0.172631154569,0.131862484102,0.226809254824,0.171303076009,0.261630435998,9.81130487442e-05,0.00163839684724,0.000504246390849,0.00256220396568,9.37622509666e-06,0.000160374678186,4.90165525233e-05,0.00025010471601,8.2739595267e-05,6.68,F008102
3.13045238955e+12,76291170.5578,27452995.6317,37684360.2054,24708503.8168,15258234.1116,25048.0571658,123649.335605,731639.99054,2382436.72128,1930.20438948,381351.668689,1018825.88547,2425898.61324,3910823.30879,31981.5534743,126569.145594,460666.292108,1429280.53278,3027063.25738,10015.3969075,603995.539789,1464461.57447,3034044.91714,4452618.50819,49206.0652074,488.260885288,8300.26057853,2532.24301351,12817.868855,507.946562127,8311.06764633,2615.34864832,12697.1298194,333.219871915,5473.62833693,1715.00257124,8381.82553124,0.00211534619667,0.03324950614,0.0105424703905,0.0519148725751,0.0141253862515,0.0871477297326,0.0400299356347,0.121989947114,0.0794692858669,0.190296772417,0.127828239368,0.237583824658,0.196063040824,0.28220555926,0.233306347533,0.324710339997,0.000157617088562,0.00262328787181,0.000811171919826,0.00404348041569,1.56259791555e-05,0.000261757899131,8.07610842739e-05,0.000402825903218,0.00164160917854,0.0249931719425,0.0082951372137,0.039584891369,0.00810377758661,0.0667722016863,0.0301913241558,0.0959784444097,0.0479505023445,0.158989473847,0.0936727358047,0.198846399587,0.156141051701,0.256309038136,0.198388832892,0.291817419737,0.000126502475671,0.00209601931917,0.000656392924259,0.00322488597616,1.21031242519e-05,0.00020509907222,6.38454444837e-05,0.000314498673505,6.72532679281e-05,6.78,F008102
3.13045238955e+12,76291170.5578,27452995.6317,37684360.2054,24708503.8168,15258234.1116,29584.8320146,146854.161416,855259.226863,2663494.32923,2295.27834246,449235.238917,1170913.13664,2698642.90051,4242823.45339,37620.7042684,150333.264992,541232.301334,1633634.50027,3336088.34403,11950.5626351,705700.964338,1660985.884,3332757.10789,4790382.30467,57237.7499423,581.484229431,9759.35096146,3024.23235532,14884.128134,600.319186379,9746.01747016,3106.34250623,14731.1066817,394.08205137,6418.85353323,2037.49117824,9721.67110392,0.00250114391798,0.0390591449463,0.0125262773379,0.060356874139,0.0167434124685,0.0994363798241,0.0468523421586,0.137189800794,0.0907800345479,0.209644303509,0.143642991067,0.258272666396,0.215743129508,0.304259851847,0.254331380443,0.346961790693,0.000187056495172,0.00308139184513,0.000966401478631,0.00469442689912,1.85532903381e-05,0.000307421892151,9.62327125355e-05,0.000467518718303,0.00193894206881,0.029442151407,0.00985259918632,0.0462505004956,0.0096245843616,0.0767397542915,0.0354714901722,0.108858329991,0.0560523072729,0.176864693567,0.107065764513,0.218423513725,0.17456111302,0.278067790962,0.218641837557,0.313953912992,0.000150428832438,0.002465600147,0.000783220558007,0.00375126961113,1.44039756549e-05,0.00024118969293,7.62070380791e-05,0.000365583598885,3.94380388857e-05,6.85,F008102
2.73218757519e+12,66585196.7562,23509404.8297,32827199.6937,21909818.6195,13317039.3512,46401.8474426,151022.046748,454218.327899,929243.745815,3378.04226285,295485.845137,523267.325511,941087.407567,1419362.07609,20485.7758014,151347.437384,332385.881053,662480.73808,1118700.00491,10576.3559326,389375.450341,657096.732871,1128450.33476,1624418.85964,26100.8266698,830.400852307,5012.7511521,2570.35019351,6330.17800701,876.769958651,5497.61548962,2792.6612574,6992.83691486,572.675907642,3584.78493968,1821.11135819,4563.88149898,0.0042591260431,0.0264308315164,0.0134178381212,0.0342011571402,0.0156732560009,0.0460408034688,0.0295013312507,0.0573917579287,0.044100038263,0.0809066190106,0.060204068215,0.0988792724158,0.0839476523786,0.117138869321,0.0971734168703,0.136932476595,0.000310904593729,0.00190493799131,0.000972138309532,0.00242125851701,3.05802105514e-05,0.000187589264506,9.57838208004e-05,0.000237772551389,0.00348439666045,0.0221885538777,0.0113649463211,0.029238890122,0.0113405121637,0.0392930674536,0.0249594427324,0.0493425539671,0.0341080562968,0.0706679151984,0.0497468484253,0.084737328245,0.0697785537239,0.106582404591,0.0840051587598,0.121980480555,0.000253663158436,0.00153831307853,0.00079419724262,0.00195995716326,2.40236995529e-05,0.000146713832888,7.58007917718e-05,0.000185910001363,2.71347850976e-05,6.48,F008103
2.73218757519e+12,66585196.7562,23509404.8297,32827199.6937,21909818.6195,13317039.3512,51495.4798242,164943.239976,497148.104699,1060939.1674,3740.47995549,322191.967599,579818.490689,1078764.8401,1669425.99791,22385.8792367,165286.998122,362796.375232,739068.986406,1296000.64831,11532.3969476,426245.931197,737271.447019,1310561.78891,1925010.85426,28728.1469661,918.356217763,5480.95954489,2800.52702432,6984.24476996,968.789296299,6008.11231985,3041.67027212,7701.42514674,632.776470867,3917.29481577,1983.30974489,5026.82535334,0.00471276479342,0.0288556728976,0.0146288520402,0.0375851381391,0.0170806550795,0.0514068822225,0.032274906645,0.0650169597564,0.049145189391,0.0937079875672,0.0682695945827,0.116053254666,0.0973401096436,0.138577064043,0.113777353961,0.163228729028,0.000343779822577,0.00208194237606,0.00105913641504,0.00266809955654,3.38059585176e-05,0.000205055116815,0.000104339727531,0.000262140130589,0.00386688651028,0.0241939637708,0.0124116925513,0.032007559635,0.0123858791452,0.0435395943044,0.0272430204389,0.0553630148243,0.0373317290418,0.081006356717,0.055497995231,0.098412398908,0.0796677954776,0.125360146041,0.0973189771488,0.144552464214,0.000280879244765,0.00168099520068,0.000865988050605,0.0021572472836,2.65906297022e-05,0.000160360869132,8.26224513396e-05,0.000204795651544,2.20559813769e-05,6.58,F008103
2.73218757519e+12,66585196.7562,23509404.8297,32827199.6937,21909818.6195,13317039.3512,58299.3678181,183702.67025,552252.726723,1242632.18626,4195.01606592,357224.695627,654583.97429,1273411.64957,2052241.20304,24753.5333587,184016.964691,402454.973632,839487.102892,1552621.24686,12728.232055,474250.471747,845784.443627,1579337.88666,2400501.89738,32050.538357,1026.95039212,6053.16345695,3081.90507212,7801.58815567,1092.86878871,6660.00250353,3371.48772464,8606.54527595,713.450830905,4343.78327339,2198.39640445,5621.51612383,0.00532056644613,0.0319965151463,0.0162430450824,0.0419653123759,0.0189370531893,0.058547040981,0.0358559436557,0.0755140282536,0.0558603407021,0.112377675796,0.07937220343,0.142317610318,0.116984687936,0.172178921608,0.1388462849,0.205957817404,0.000386128844236,0.00230403382476,0.00117010012939,0.00298136808124,3.79402070441e-05,0.00022688005393,0.000115195759207,0.000292982045841,0.00437780247399,0.026824633179,0.0138181588142,0.0356123053509,0.0137945578897,0.0491538664883,0.0302210546216,0.0635114473509,0.0414696324128,0.0956227293454,0.0630385689153,0.118595270691,0.093311445096,0.154106415766,0.116589071032,0.18025792626,0.000315011163913,0.00185878652948,0.000955785420415,0.00240673151979,2.97840403333e-05,0.000177267324981,9.10884466451e-05,0.000228597062595,1.79277747271e-05,6.68,F008103
2.73218757519e+12,66585196.7562,23509404.8297,32827199.6937,21909818.6195,13317039.3512,64386.577531,200698.784186,611793.279688,1436955.83244,4626.6069274,392425.764237,735174.159302,1476527.19045,2424731.31594,27322.1821612,201074.490425,443195.776962,950650.363347,1815293.41972,13903.8851593,524749.91814,962230.655666,1849126.73659,2849637.14802,35742.7423677,1131.65780614,6692.81798407,3365.92265054,8731.51837236,1202.92373532,7357.30074144,3681.75185779,9607.74934426,785.259205262,4798.38998038,2400.34515918,6276.86464152,0.00586243834169,0.0352663968597,0.0177391617893,0.0467023729485,0.0207154458088,0.0663168116154,0.0396571122188,0.0866988683208,0.0631164474704,0.131335541977,0.0912169368793,0.167849807124,0.136841362776,0.204167961717,0.163525031052,0.245351932284,0.000425324489633,0.00254541317498,0.00127777327054,0.00333091081298,4.17862790988e-05,0.000250751406439,0.000125795345961,0.000327564552819,0.00483490180007,0.0294679435786,0.0150990385417,0.0394043979521,0.0150708260968,0.0552055257862,0.0332803534834,0.0722555990327,0.0459406376711,0.11087503397,0.071386014434,0.138854191823,0.107903550823,0.182077356084,0.136313588316,0.21398428531,0.000347420083801,0.00205167090376,0.00104406728798,0.00268398563862,3.28394456855e-05,0.000195800958111,9.94905972313e-05,0.000255262029332,1.45722423851e-05,6.78,F008103
2.73218757519e+12,66585196.7562,23509404.8297,32827199.6937,21909818.6195,13317039.3512,69474.2528565,214585.255784,660335.504023,1592753.56022,4984.15774067,421184.588459,800707.456129,1638983.58129,2717802.07967,29439.5696355,215020.339247,476453.632869,1040795.83757,2024145.62253,14866.2119605,565970.887099,1056391.28611,2063354.9089,3201405.85243,38783.026044,1218.09194554,7220.91332719,3598.19226859,9498.64432083,1294.11938967,7926.11886988,3934.153657,10423.8452226,844.776851228,5169.7695134,2564.80263591,6811.60909583,0.00631295795206,0.037939895595,0.0189600224279,0.0505709849567,0.0221672887239,0.0726238427867,0.0427635038398,0.0957115286694,0.0689943471487,0.146419007375,0.100743045392,0.188006386007,0.152609797774,0.229263863847,0.183024095618,0.276111189679,0.000457763365642,0.00274370397068,0.00136568051145,0.00361776603267,4.49668501433e-05,0.000270368122467,0.000134447753308,0.000355955792422,0.00521694432404,0.0316274944716,0.0161462569552,0.0424997532988,0.0161135857696,0.0601265367631,0.0357777446099,0.0793262870409,0.0495857590119,0.123074171222,0.0781551972717,0.154940963564,0.119602677308,0.204084557234,0.151996669015,0.240399218474,0.00037426920573,0.00221066926807,0.00111633010675,0.00291228590838,3.53675470409e-05,0.000211090455454,0.000106367089174,0.00027723575429,8.54531949955e-06,6.85,F008103
1.37906134547e+12,33608626.2382,11451558.5553,16511601.2536,11376002.6675,6721725.24764,4460.10152738,17138.992442,75323.5242071,232010.618727,337.313542839,41487.7985873,96693.1116924,235478.266735,409484.156452,3058.05775442,17286.981786,49129.5171516,137768.831198,300813.231949,1258.89090055,61417.8292898,137551.804864,302096.337347,480059.985756,4376.72139669,84.2129506426,773.518277566,312.00510253,1105.52892755,87.1439747202,874.007165745,341.179076265,1263.64853784,56.9365599257,565.893244973,221.692701074,819.40404881,0.000829363449126,0.00788214765945,0.00314930505156,0.0115566788886,0.00392915774437,0.018411685379,0.00927563832962,0.0257797980698,0.0174361742228,0.0422353274478,0.0277001992351,0.0547784523224,0.0444790670865,0.0680407268593,0.0538848082782,0.0812739706891,6.16639047881e-05,0.00058430241476,0.000232932214953,0.000841807463317,6.09112849039e-06,5.79253443347e-05,2.30610375717e-05,8.32927549731e-05,0.000663535232855,0.00617219494383,0.00257180725917,0.0091372121036,0.00254979068774,0.0143851627566,0.00730906357246,0.0204637648515,0.0112059808207,0.0350324147536,0.0204960521477,0.0449432736711,0.0345165281501,0.0609195022656,0.0447523843756,0.0714191622047,5.01825841449e-05,0.000454951317073,0.000187286872666,0.000651130659979,4.77946800983e-06,4.39083102606e-05,1.80151309733e-05,6.26075645131e-05,3.04674577627e-05,6.48,F008104
1.37906134547e+12,33608626.2382,11451558.5553,16511601.2536,11376002.6675,6721725.24764,5133.01457375,19587.9135107,87159.3698303,273183.76513,384.858116518,47696.8593273,112765.008094,278072.567259,486857.323211,3502.46652797,19752.583388,56612.2108925,161031.326172,355996.613457,1426.44799569,70999.433686,161416.970915,358404.809811,572667.192771,5053.24167709,95.8822996424,885.488056898,352.923689764,1276.73282246,100.157369746,1008.5620492,390.257876478,1466.14264999,65.3712644898,652.887671814,253.419574473,951.063105399,0.000952697769167,0.00907959868633,0.00359793826481,0.0133952379322,0.00449716422084,0.0215386141784,0.0107112254974,0.0303478654059,0.020370781069,0.0500579636145,0.0325924219802,0.0652434538019,0.052702302616,0.0811266041155,0.0640527244451,0.097260664925,7.05051452861e-05,0.000671347048401,0.000264827769242,0.000974441860377,6.96023452618e-06,6.65467704129e-05,2.62083420045e-05,9.64165383388e-05,0.000763645401239,0.00709592516356,0.00293861808692,0.010562680126,0.00291411993038,0.0167762001479,0.00842227386672,0.0240142173278,0.012966815307,0.0413692254614,0.0239568444468,0.0533203599681,0.0406419118701,0.0724304111332,0.0529620893954,0.0851964594911,5.72558535702e-05,0.000521066601049,0.000212214564437,0.000751777481364,5.44712351196e-06,5.0284252581e-05,2.03982345159e-05,7.22990772662e-05,2.47648794195e-05,6.58,F008104
1.37906134547e+12,33608626.2382,11451558.5553,16511601.2536,11376002.6675,6721725.24764,5953.17504986,22768.0255886,103398.058073,331739.629693,443.676917051,56223.820313,135491.725704,339608.646601,603534.453628,4147.78577744,22968.9546171,66887.2808509,193504.133988,436458.359758,1654.59230309,84297.8657571,195466.752836,441592.287669,715402.159627,6046.29928482,110.397200833,1049.72870891,409.189527758,1530.95889542,116.127073176,1192.95671377,454.757971115,1746.3245474,75.7485510678,772.962060111,295.302840275,1134.42564485,0.00110412777924,0.0107356832421,0.00418862712045,0.0159637217828,0.00525636806035,0.0259838906418,0.0127002887699,0.0369229742601,0.0245088769449,0.0615625934332,0.0395979328587,0.0810527044928,0.0648146574655,0.101171621839,0.0792705832486,0.122372128871,8.14326588862e-05,0.000795204398075,0.000307765286839,0.00116521253886,8.03610800171e-06,7.88465168822e-05,3.0455876787e-05,0.000115344450098,0.000885661765474,0.00836449248394,0.00341712191006,0.0125411055423,0.0033872294314,0.0201572841365,0.00995090968266,0.0290798486452,0.0153826665422,0.0505240297825,0.0287878672304,0.0656962716267,0.049353345677,0.0897886229194,0.0649324903471,0.106431330242,6.60064047109e-05,0.000617071603589,0.000246155896311,0.000899515981696,6.27515811533e-06,5.9592300501e-05,2.36595576315e-05,8.65996520356e-05,2.01296497213e-05,6.68,F008104
1.37906134547e+12,33608626.2382,11451558.5553,16511601.2536,11376002.6675,6721725.24764,6822.48354288,26448.6463729,123308.265924,395761.076827,506.424157811,66561.1037317,162149.308032,405281.542988,716712.124538,4932.51281844,26700.9232566,79394.053892,231509.788221,519703.586066,1923.30997236,100415.183809,234028.745217,526115.292649,849114.45484,7236.64387679,125.965922316,1250.1530518,475.900352128,1835.12315045,133.363465956,1419.13551392,531.381371108,2085.41098528,86.9428282206,920.106153986,345.042555085,1355.98342652,0.00126654467271,0.0127568938058,0.00488371957636,0.0190670706963,0.00616433117349,0.0311198065684,0.0151260039029,0.0441890552248,0.0292903209145,0.0733993198772,0.0473255284212,0.0964731783219,0.0771962116321,0.120133462295,0.0943041302189,0.145255399566,9.31682337995e-05,0.000946574658901,0.000358638606036,0.00139458828461,9.19304678426e-06,9.38841331874e-05,3.54956949719e-05,0.000138090043706,0.00101498994552,0.00990238387905,0.00397233184531,0.014938900373,0.00393480027797,0.0241231680943,0.0118115589327,0.0348167675106,0.01834473463,0.0602942738741,0.03444201893,0.0782708714305,0.0588779014683,0.106626215463,0.0773169933194,0.126323886139,7.5341395126e-05,0.000733816488583,0.000286133381163,0.00107660512892,7.1598381566e-06,7.09225520385e-05,2.75119627669e-05,0.00010372744767,1.48741161826e-05,6.77,F008104
1.91231050746e+12,46604256.8068,16001289.003,22913193.547,15681774.6054,9320851.36137,7866.09153463,34126.4802734,150217.655602,382009.065224,602.541268315,84530.4989862,182295.764917,381170.563478,592354.427408,6237.17239882,34483.7190477,99486.6539857,251078.445338,465617.211625,2548.15128837,122697.958236,244782.495174,462398.820443,671425.597858,8641.12551649,151.674972423,1575.96873771,634.733827233,2165.17355282,158.570492007,1754.7451951,692.176372131,2442.35314785,103.616199589,1139.67302377,450.50024939,1587.65988946,0.00107807071758,0.0115151059204,0.0045849259887,0.01634475482,0.00575437163274,0.024193082248,0.0134019005356,0.0317640794523,0.0229428638969,0.0472460370406,0.0338642866642,0.0578330466515,0.049383408792,0.0692459238044,0.0574593942553,0.0798286041807,8.03324068172e-05,0.000854431901544,0.000341235209574,0.00118499984121,7.94778415789e-06,8.46757559956e-05,3.38190601297e-05,0.000117076833103,0.000843924147019,0.00906896759845,0.00369963190172,0.0131638144928,0.0036613050622,0.019557844863,0.0106735586835,0.0262618172615,0.0161163020177,0.0408943935162,0.0269372866923,0.0496090756644,0.0409843532971,0.0635515367044,0.0499543650653,0.0720347929418,6.46444455506e-05,0.000669163379718,0.000273381817774,0.000927074703959,6.17268541205e-06,6.45875233814e-05,2.63680719375e-05,8.89399623536e-05,2.71347850976e-05,6.48,F008105
1.91231050746e+12,46604256.8068,16001289.003,22913193.547,15681774.6054,9320851.36137,9483.18106431,40068.7079935,171382.612382,432650.744883,721.841637718,97297.3792882,207231.393982,433049.598107,682399.452504,7114.21418429,40446.9116582,114188.562826,284298.399109,530333.159268,2965.14155994,140298.475393,277745.684072,528476.842739,779883.384694,9799.87900519,181.265055975,1792.23919071,736.783493728,2447.72394825,190.132985285,2005.88519441,806.9702981,2775.3130984,124.186113353,1302.41956093,525.066188163,1803.77783349,0.00129431027226,0.0131915289572,0.00535631786195,0.0186098097635,0.00668142491572,0.0274197510469,0.0153117327898,0.0360078936008,0.0260519468087,0.0538775292641,0.038403350349,0.066549459556,0.0564063333057,0.0802117202734,0.0659523435275,0.0934330416244,9.61854684312e-05,0.000974430066038,0.000397057561974,0.00134349194629,9.51000804753e-06,9.65075844254e-05,3.93275218812e-05,0.000132653774323,0.00101741575921,0.0104386794206,0.00433940099355,0.0150521095074,0.00429882490773,0.0222330971654,0.0122508726295,0.0297983170532,0.0183870127027,0.0464603051071,0.0305013338468,0.0566983446307,0.0464175136057,0.0732121376093,0.0568975020314,0.0836708316073,7.74437451829e-05,0.00076325798025,0.000318119176562,0.00105139312121,7.38776825154e-06,7.35810031684e-05,3.06488478908e-05,0.00010074845545,2.20559813769e-05,6.58,F008105
1.91231050746e+12,46604256.8068,16001289.003,22913193.547,15681774.6054,9320851.36137,11390.7210404,46858.9980946,195249.984431,494818.843839,860.660305658,111717.068261,236399.670091,497964.563066,799694.503447,8102.45068679,47255.2407025,130787.780329,323216.672955,612572.137011,3434.94556719,160286.134329,317448.774636,613627.739062,923210.327782,11129.4045198,215.543973406,2035.34029585,851.227957178,2772.73792569,227.116290048,2288.26929328,936.857547972,3154.39445944,148.272612528,1485.63098118,609.443473052,2050.44795097,0.00154810294011,0.0150816253501,0.0062322602596,0.0211936242822,0.00772941511714,0.0312449288079,0.0174702598315,0.0412196611277,0.0297123070888,0.0623785518683,0.0439503830794,0.0780321731353,0.0653757330395,0.0946983205543,0.0770196716048,0.11163601534,0.000114660045696,0.00110945860951,0.000459981318671,0.0015250686335,1.1328362491e-05,0.000109817385268,4.55304387097e-05,0.000150509554778,0.00122206873587,0.0119857150307,0.00506984167759,0.0171965122192,0.00502733025964,0.0253624546649,0.0140317418719,0.0340579162063,0.020947655623,0.0534247939121,0.0346767328888,0.0658338723869,0.053087301219,0.0857962939696,0.0657206207096,0.0990478543203,9.23370915693e-05,0.000869282254663,0.000368522727594,0.00119403304358,8.79898795824e-06,8.37102770705e-05,3.5463119325e-05,0.000114314920559,1.79277747271e-05,6.68,F008105
1.91231050746e+12,46604256.8068,16001289.003,22913193.547,15681774.6054,9320851.36137,13538.3056542,54352.3866932,222059.878441,565575.250457,1015.57652168,127728.272041,269389.177476,570697.636879,924481.647602,9198.29020216,54766.296191,149285.538774,367696.419359,703874.869565,3947.67958347,182678.630573,362361.99858,706589.134839,1071170.58434,12623.7499439,253.693942283,2304.93921387,975.767329026,3138.9602565,268.57889816,2604.06539407,1079.93672367,3583.53206522,175.246388403,1690.48657433,702.320939038,2329.77073705,0.00183270437667,0.0171888057023,0.00719684181702,0.0241080494378,0.00888570290616,0.0355999291854,0.0198880811607,0.0471214252126,0.0338608357002,0.071751438312,0.0502256354025,0.090245456034,0.0752045380157,0.109792890198,0.0889214912436,0.129936596153,0.000135290980918,0.0012597737817,0.000528855332003,0.00173007443327,1.33575565285e-05,0.000124634237432,5.23158021916e-05,0.000170676209251,0.00145247522242,0.0137034984348,0.00587567530772,0.0195989211168,0.00583126847387,0.0289017780707,0.0160162986176,0.0388764914846,0.0238239909458,0.061228058978,0.0394488019499,0.0758073600194,0.0606784969023,0.0991842495669,0.0755161564406,0.114921968263,0.000108957484924,0.000986850862173,0.00042353208204,0.0013543558903,1.03718047738e-05,9.49443592841e-05,4.07109292751e-05,0.00012957716057,1.45722423851e-05,6.78,F008105
1.91231050746e+12,46604256.8068,16001289.003,22913193.547,15681774.6054,9320851.36137,15195.1222094,60252.9448597,244293.386407,626615.623943,1133.84500945,140776.622666,297167.612875,633377.113724,1033102.65469,10104.5143784,60688.4594582,164444.521126,405470.648386,783017.86741,4352.19853004,201199.048136,400561.068897,786970.78968,1199895.34107,13881.8019155,282.765402214,2528.9719176,1074.08943134,3449.41037678,300.637705684,2864.45482985,1193.55057149,3942.84825295,196.087883454,1859.67043301,776.111854826,2564.02858483,0.00205250167712,0.018921592057,0.00796090267397,0.0265422314551,0.00981085113764,0.0393027270469,0.0218885966246,0.0521827783672,0.0373746968163,0.0798604762541,0.055611573089,0.100829148025,0.0837139005332,0.122921854038,0.0992495136852,0.145832628626,0.00015111897796,0.00138421131309,0.000583378288983,0.00190279056947,1.49134635815e-05,0.000136912814761,5.76886247672e-05,0.000187688429548,0.00163022900166,0.0151034081768,0.0065110425116,0.0215859088762,0.00646431774563,0.0318820246514,0.0176426503064,0.0429747298146,0.0262093425735,0.0679527104519,0.043501460614,0.0844312133269,0.0672272949808,0.110837799535,0.0840071187762,0.12873237589,0.000121646077755,0.00108407633451,0.000466931438052,0.00148932767805,1.1571192261e-05,0.000104255963762,4.48539546873e-05,0.000142461123942,8.54531949955e-06,6.85,F008105
3.19105801173e+12,77768169.1776,28075962.6707,38426680.0311,25116916.6825,15553633.8355,122805.461462,443938.613589,1565751.05434,3245092.55504,9517.62146167,977580.086077,1862106.15403,3242336.75669,4375160.41501,75558.1478643,448390.886805,1113044.53588,2369355.91643,3739900.49994,34245.4938348,1337701.59414,2343435.01758,3716301.9642,4750571.42383,99867.7193135,2379.45804967,19046.5558268,8518.22131748,25046.6516117,2343.99404829,18820.0788679,8497.27395824,24768.4210234,1541.21356014,12364.6057067,5569.14933838,16272.7235251,0.00977583455872,0.0771563383738,0.0347771185507,0.103433183694,0.0420143104424,0.142621414804,0.0873010197615,0.175720390287,0.133544105127,0.23270071931,0.181999109461,0.266849709547,0.237538801292,0.298931929425,0.264927611527,0.32754137459,0.000738650498733,0.00590174716649,0.00264805089053,0.00778207004102,7.30376426837e-05,0.000585165378596,0.000262450973693,0.000769768536,0.00789561222546,0.0628521988118,0.0288286899092,0.0860057275543,0.0285424369819,0.119721614494,0.0715617036924,0.150668007384,0.100667861343,0.208461687537,0.152334556766,0.238934644052,0.208638867891,0.281295063345,0.240451880216,0.305431610007,0.000611922690371,0.00485790964757,0.00220176803678,0.00642086089782,5.84298522831e-05,0.000469108203443,0.000212289052128,0.000616943119663,0.00149849786012,6.48,F008106
3.19105801173e+12,77768169.1776,28075962.6707,38426680.0311,25116916.6825,15553633.8355,142621.736532,508222.555295,1746305.24364,3537593.25495,11028.7641462,1100875.84546,2061450.48862,3530958.05185,4715543.30737,84583.5613276,512977.381598,1249705.21852,2608527.02919,4055804.30517,39036.0627527,1495284.31666,2576501.64432,4026591.44136,5099553.44945,110945.709141,2754.50984729,21277.945326,9697.89725878,27753.2260345,2715.18874118,21052.4134624,9680.48687466,27494.7968348,1785.03932674,13827.2845194,6343.75683704,18056.7606658,0.0113319027134,0.0865037430578,0.0396819430256,0.115066187674,0.0477096999115,0.157098181336,0.0975690902635,0.192297606697,0.147389976236,0.252416828641,0.199064555503,0.287855477549,0.257511762767,0.321245787739,0.286075075014,0.350259041512,0.000855478799054,0.00659888720329,0.00301640782922,0.00863239435371,8.45672074676e-05,0.000653992025796,0.000298861941822,0.000853443822098,0.0091696730192,0.0707793340838,0.0329811918567,0.0961372970759,0.032675486685,0.13253819078,0.0803481187573,0.165652713158,0.112276350472,0.227018206111,0.16771174227,0.258884289288,0.227444807584,0.303179524299,0.260762491136,0.327868940685,0.000709079579914,0.00543818648568,0.00250977123195,0.0071331053768,6.76826850382e-05,0.000524671380952,0.000241841772038,0.000684685561128,0.00121802478911,6.58,F008106
