#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
6647506011, 0,  0.0,   0.0000
6647506012, 0,  0.0,   0.0000
6647506013, 0,  0.0,   0.0000
6647506014, 0,  0.0,   0.0000
6647506021, 0,  0.0,   0.0000
6647506022, 0,  0.0,   0.0000
6647506023, 0,  0.0,   0.0000
6647506024, 0,  0.0,   0.0000
6647506031, 0,  0.0,   0.0000
6647506032, 0,  0.0,   0.0000
6647506033, 0,  0.0,   0.0000
6647506034, 0,  0.0,   0.0000
6647506041, 0,  0.0,   0.0000
6647506042, 0,  0.0,   0.0000
6647506043, 0,  0.0,   0.0000
6647506044, 0,  0.0,   0.0000
6647507011, 0,  0.0,   0.0000
6647507012, 0,  0.0,   0.0000
6647507013,16,260.2,   1.4425
6647507014, 0,  0.0,   0.0000
6647507021, 0,  0.0,   0.0000
6647507022, 0,  0.0,   0.0000
6647507023, 0,  0.0,   0.0000
6647507024, 0,  0.0,   0.0000
6647507031,16,260.2,   1.4425
6647507032,16,260.2,   1.4425
6647507033, 5,306.2,   1.2558
6647507034,16,260.2,   1.4425
6647507041, 0,  0.0,   0.0000
6647507042, 0,  0.0,   0.0000
6647507043, 0,  0.0,   0.0000
6647507044, 0,  0.0,   0.0000
6647508011, 5,311.1,   1.2389
6647508012,16,260.2,   1.4425
6647508013, 5,314.2,   1.2284
6647508014, 5,313.6,   1.2304
6647508021, 0,  0.0,   0.0000
6647508022, 0,  0.0,   0.0000
6647508023, 0,  0.0,   0.0000
6647508024, 0,  0.0,   0.0000
6647508031, 5,318.8,   1.2133
6647508032,16,260.2,   1.4425
6647508033, 5,297.5,   1.2869
6647508034, 5,306.9,   1.2533
6647508041,16,260.2,   1.4425
6647508042, 0,  0.0,   0.0000
6647508043,16,260.2,   1.4425
6647508044, 0,  0.0,   0.0000
6647508111, 0,  0.0,   0.0000
6647508112, 0,  0.0,   0.0000
6647508113, 0,  0.0,   0.0000
6647508114, 0,  0.0,   0.0000
6647508121, 0,  0.0,   0.0000
6647508122, 0,  0.0,   0.0000
6647508123, 0,  0.0,   0.0000
6647508124, 0,  0.0,   0.0000
6647508131, 0,  0.0,   0.0000
6647508132, 0,  0.0,   0.0000
6647508133, 0,  0.0,   0.0000
6647508134, 0,  0.0,   0.0000
6647508141, 0,  0.0,   0.0000
6647508142, 0,  0.0,   0.0000
6647508143, 0,  0.0,   0.0000
6647508144, 0,  0.0,   0.0000
6647509011, 5,300.3,   1.2765
6647509012, 5,305.7,   1.2573
6647509013, 5,304.8,   1.2607
6647509014, 5,307.5,   1.2513
6647509021, 5,311.3,   1.2382
6647509022,16,260.2,   1.4425
6647509023, 5,312.1,   1.2354
6647509024,16,260.2,   1.4425
6647509031, 5,295.0,   1.2963
6647509032, 5,293.2,   1.3031
6647509033, 5,316.1,   1.2222
6647509034, 5,318.1,   1.2156
6647509041,10,240.4,   1.5428
6647509042,16,260.2,   1.4425
6647509043, 5,314.0,   1.2291
6647509044, 5,309.9,   1.2428
6647509111, 0,  0.0,   0.0000
6647509112, 0,  0.0,   0.0000
6647509113, 0,  0.0,   0.0000
6647509114, 0,  0.0,   0.0000
6647509121, 0,  0.0,   0.0000
6647509122, 0,  0.0,   0.0000
6647509123, 0,  0.0,   0.0000
6647509124, 0,  0.0,   0.0000
