#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
6340000742, 0,  0.0,   0.0000
6340000744, 0,  0.0,   0.0000
6340000811, 0,  0.0,   0.0000
6340000812, 0,  0.0,   0.0000
6340000813, 0,  0.0,   0.0000
6340000814, 0,  0.0,   0.0000
6340000821, 0,  0.0,   0.0000
6340000822, 0,  0.0,   0.0000
6340000823, 0,  0.0,   0.0000
6340000824, 0,  0.0,   0.0000
6340000831, 0,  0.0,   0.0000
6340000832,21,429.1,   0.9419
6340000833, 8,323.6,   1.1980
6340000834, 8,422.3,   0.9549
6340000841, 0,  0.0,   0.0000
6340000842,21,429.1,   0.9419
6340000843, 8,329.2,   1.1806
6340000844, 8,448.3,   0.9074
6340000911, 0,  0.0,   0.0000
6340000912, 0,  0.0,   0.0000
6340000913, 0,  0.0,   0.0000
6340000914, 0,  0.0,   0.0000
6340000921,16,260.2,   1.4425
6340000922,15,207.5,   1.7490
6340000923,15,207.5,   1.7490
6340000924,15,207.5,   1.7490
6340000931,16,260.2,   1.4425
6340000932, 8,405.4,   0.9885
6340000933, 8,464.5,   0.8805
6340000934, 8,479.9,   0.8562
6340000941, 8,445.3,   0.9127
6340000942, 8,404.4,   0.9907
6340000943, 8,451.8,   0.9015
6340000944, 8,425.0,   0.9496
6340001722, 0,  0.0,   0.0000
6340001724, 0,  0.0,   0.0000
6340001811,20,239.4,   1.5484
6340001812, 8,429.6,   0.9411
6340001813, 0,  0.0,   0.0000
6340001814, 7,351.4,   1.1167
6340001821, 8,440.0,   0.9220
6340001822, 8,457.1,   0.8925
6340001823, 8,463.0,   0.8828
6340001824, 8,474.8,   0.8642
6340001831, 0,  0.0,   0.0000
6340001832,15,207.5,   1.7490
6340001833, 0,  0.0,   0.0000
6340001834, 8,353.6,   1.1109
6340001841, 8,462.9,   0.8831
6340001842, 8,465.6,   0.8787
6340001843, 8,480.5,   0.8554
6340001844, 8,486.4,   0.8465
6340001911, 8,462.9,   0.8830
6340001912, 8,474.5,   0.8645
6340001913, 8,476.1,   0.8621
6340001914, 8,481.2,   0.8544
6340001921, 8,456.7,   0.8931
6340001922, 8,432.5,   0.9356
6340001923, 8,464.3,   0.8808
6340001924, 8,454.7,   0.8965
6340001931, 8,467.4,   0.8758
6340001932, 8,481.3,   0.8541
6340001933, 8,483.4,   0.8510
6340001934, 8,484.8,   0.8489
6340001941, 8,478.7,   0.8581
6340001942, 8,457.7,   0.8915
6340001943, 8,492.0,   0.8384
6340001944, 8,469.3,   0.8727
6340002721, 0,  0.0,   0.0000
6340002722, 0,  0.0,   0.0000
6340002723, 0,  0.0,   0.0000
6340002724, 8,345.4,   1.1333
6340002741, 0,  0.0,   0.0000
6340002742,21,429.1,   0.9419
6340002743, 0,  0.0,   0.0000
6340002744, 0,  0.0,   0.0000
6340002811,16,260.2,   1.4425
6340002812, 8,465.6,   0.8787
6340002813, 8,435.0,   0.9310
6340002814, 8,451.8,   0.9014
6340002821, 8,476.5,   0.8614
6340002822, 8,480.5,   0.8554
6340002823, 8,484.7,   0.8491
6340002824, 8,485.1,   0.8485
6340002831, 8,461.7,   0.8850
6340002832, 8,458.5,   0.8902
6340002833, 8,456.9,   0.8928
6340002834, 8,492.5,   0.8375
6340002841, 8,443.8,   0.9152
6340002842, 8,483.8,   0.8504
6340002843, 8,488.3,   0.8438
6340002844,10,345.3,   1.1335
