bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,day_pop_V,day_pop_VI,day_pop_VII,day_pop_VIII,day_pop_IX,day_pop_X,night_pop_V,night_pop_VI,night_pop_VII,night_pop_VIII,night_pop_IX,night_pop_X,transit_pop_V,transit_pop_VI,transit_pop_VII,transit_pop_VIII,transit_pop_IX,transit_pop_X,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
3.49523125918e+12,85181070.0022,31409691.8022,42181173.6821,27008328.5834,17036214.0004,9573338.28417,13665141.9665,16456265.5864,16981295.3528,610234.573069,15454501.6237,16505884.6212,16954734.3303,17024740.9325,919555.733668,13601048.7735,15709641.042,16822827.0866,17007098.4403,830120.199686,16071122.4824,16735111.3617,16991009.8256,17029313.0402,943395.400322,140097.683928,204989.649898,187442.857446,208481.735378,147749.446556,222952.401039,201476.721298,228049.971829,96130.3987282,144826.950857,130927.361897,148136.563167,0.0,0.0,0.0,183861.424821,24645235.3707,320677513.028,0.0,0.0,0.0,387345.385386,38455514.4172,425150050.7,0.0,0.0,0.0,347643.169253,28424423.9907,268319547.258,0.600903253726,0.929068435538,0.829484545019,0.957444239476,0.847889612869,0.977460736812,0.941365813938,0.987336754136,0.97558577749,0.996519573175,0.990952445431,0.998100745478,0.997625545013,0.999486841163,0.998732369999,0.999701624785,0.0414554320009,0.0617396004831,0.0559955757253,0.0630745450315,0.00402222156368,0.00596107579263,0.00542339790731,0.00607801558613,0.561940480668,0.907155875317,0.798360995769,0.943350587283,0.802123169275,0.96887046739,0.922132173355,0.982325730428,0.965957905082,0.995217266577,0.987474510835,0.99734658329,0.996776358431,0.99932654826,0.99829096065,0.999594924068,0.0358198466545,0.0539765310323,0.0487268004302,0.055375883415,0.00331600604398,0.00495883829338,0.00450146048241,0.00507029170655,1.04756631965e-05,8.6,ASGMI_ASG08
3.51320945781e+12,85619210.4521,31590517.8464,42400823.5664,27132518.5275,17123842.0904,1423503.195,3808496.48228,9139553.91848,13485062.0283,102464.575686,6572147.53198,9873041.78796,13321304.548,15073980.2234,460796.351381,3813348.92792,7175570.7521,11532844.0332,14255159.575,269138.092837,8105662.42624,11234091.7227,14081843.0148,15456921.6876,549367.040713,24892.6880496,111963.140359,65090.9544432,131992.660824,25425.7551575,114428.702698,66915.0998112,135540.024724,16655.1494468,74901.657895,43754.7517892,88643.8688404,0.0,15236259.9461,42705882.89,113034130.992,145988106.12,30531316.3627,0.0,24691312.3204,60523787.1935,148865372.993,191367262.829,40961323.8938,0.0,18810643.9681,41003744.51,93237345.2039,119207257.601,26198712.52,0.0981473881074,0.441463998614,0.25610986226,0.532020486104,0.289255943106,0.637648989492,0.478338395541,0.71106176036,0.614030273552,0.813848028751,0.728841184989,0.85593360292,0.82329183226,0.896662144281,0.859282661651,0.920284220859,0.00716616939096,0.03217189755,0.0187279172797,0.0381034104898,0.000703590401921,0.00316421729525,0.00184324995062,0.00373630519237,0.0831298950018,0.383800989128,0.222692367039,0.473355359355,0.222408993389,0.576566972285,0.419039764219,0.656049714977,0.5337326676,0.77793899743,0.673496285019,0.82235300585,0.787502124646,0.880291942884,0.832474365261,0.902655000319,0.00598373747816,0.0269096356383,0.0157171557303,0.0320819964242,0.00056518075105,0.00255893506115,0.00149637221634,0.00303236398094,1.04756631965e-05,7.9,ASGMI_ASG09
3.46969648598e+12,84558770.8916,31183551.6829,41873478.4185,26808472.8567,16911754.1783,2429123.0144,5600062.98634,11261793.4654,14903265.9571,169493.343542,8657334.99181,11844515.2989,14738010.9518,15989423.3545,581881.961461,5591408.67906,9275801.12759,13346415.4253,15448681.2519,380890.742738,10209476.075,13029904.9027,15289306.9689,16212290.6318,665511.155345,40621.3400642,138704.143412,90769.2977481,156710.56561,41933.9068804,143768.409779,94273.316897,163483.813399,27436.3510623,93931.787728,61577.8294698,106692.829564,0.0,413302.540782,28731522.3346,63994868.6471,171792340.537,78087034.4525,0.0,868269.704179,44647789.5699,85690764.861,225232189.284,104169249.185,0.0,778167.911896,32889213.2068,54689743.3279,140331362.334,66204714.6431,0.165682865338,0.571471345536,0.371173509297,0.659790047646,0.407520151018,0.753961692661,0.608043467304,0.815702397401,0.734313682887,0.897339823637,0.832275104196,0.926401824724,0.905446414692,0.955010675219,0.930631124975,0.967843040193,0.0119245844469,0.0407320277642,0.0266409607621,0.0462631359936,0.00116722655552,0.00398971107524,0.00261284205417,0.00451777768249,0.143635189395,0.511912300789,0.330622632052,0.603691135017,0.331134365323,0.700371775395,0.548482495061,0.770464421686,0.665915158573,0.871465537895,0.789179838148,0.904063931376,0.881237144294,0.945462143423,0.913487807886,0.958640390633,0.0100222213352,0.0344069547916,0.0225222492428,0.0393519884648,0.000942020000382,0.0032463102014,0.00213022999526,0.0036908095071,1.04756631965e-05,8.2,ASGMI_ASG02
3.43608653424e+12,83739674.4029,30899816.3314,41470416.9878,26534770.9346,16747934.8806,6334584.1607,10574711.1355,14752036.2771,16276561.5544,422475.598966,13065155.605,14943541.8199,16192152.8931,16583423.1442,810562.344606,10522842.342,13479610.7889,15688624.0584,16438391.9486,671206.347005,14078333.1471,15496197.4711,16370364.8711,16633232.882,855618.954217,98961.2017655,185120.101273,154971.724226,193232.128056,101909.654262,196837.38925,162690.740269,207260.811635,66398.2890327,127846.469045,105762.699702,134539.689138,0.0,0.0,1707452.26061,23660216.6062,46735967.6616,236894526.785,0.0,0.0,3356181.72327,36140043.3653,65484107.9858,309723836.803,0.0,0.0,2903212.51319,26237608.4992,43859262.9609,192347625.373,0.415338036581,0.81845882465,0.668636471205,0.870292456467,0.696335493909,0.915568051825,0.840591883147,0.942349259454,0.908933003691,0.974340989644,0.951352382536,0.983170132923,0.978278345137,0.992143785864,0.985628655646,0.994809004569,0.0293727123761,0.0558469491484,0.0463739062151,0.0586503363106,0.00286222817131,0.00542104631969,0.0045148272385,0.00567871233982,0.378230761337,0.780105469612,0.628306857954,0.840601139634,0.631403884173,0.89226175803,0.804852113712,0.925260193663,0.880827181519,0.966814894405,0.936749764691,0.977455727395,0.971854838849,0.99017719274,0.981517546242,0.993151275106,0.0252255338929,0.0483977487604,0.0400769618339,0.0510880272893,0.00235188210742,0.00448680891738,0.00373584757105,0.00471446904843,1.04756631965e-05,8.0,ASGMI_ASG03
3.4293085843e+12,83574491.3335,30840839.8272,41388888.7252,26480918.2902,16714898.2667,6025026.58512,10214404.5357,14479529.9791,16133766.4287,403378.099538,12742008.9871,14693224.6837,16043422.1123,16497415.047,794465.280618,10164998.359,13167576.3072,15482414.1041,16322605.1344,651210.632768,13785290.4003,15282440.6581,16247411.3659,16559712.0071,841693.264933,94646.2053657,181919.176386,150662.199268,190589.977417,97298.7628799,192861.725798,157805.377058,203817.234204,63408.5244559,125285.270831,102604.017291,132316.139802,0.0,0.0,3812697.14117,26090892.0129,50095486.1447,228409322.973,0.0,0.0,7080302.98592,39052650.4939,69420538.0402,298335395.732,0.0,0.0,5924054.7316,27853068.0521,45971670.9872,185060389.131,0.396839570592,0.802038631688,0.648765776581,0.856030155615,0.677082147179,0.904220413037,0.82502208141,0.933184366523,0.896858971091,0.968596937761,0.942728601239,0.978894122717,0.972908317431,0.98946911343,0.98155614457,0.992876839975,0.0281196672183,0.0548916531326,0.0451106688798,0.0578564638307,0.00274110610856,0.00533133822888,0.00439392627128,0.00560498838516,0.360458465794,0.762314480401,0.608140007605,0.824730739031,0.611095824378,0.879049602892,0.787774839973,0.914300548784,0.866264918164,0.959827685236,0.926264333596,0.972031723234,0.965232702661,0.986988660281,0.976530330845,0.990715692248,0.0241328480199,0.0475303688926,0.0389598920901,0.0503558712415,0.002251383017,0.00441084927298,0.00363485247373,0.00465138597656,1.04756631965e-05,7.9,ASGMI_ASG01
3.47309556206e+12,84641608.5971,31213545.7737,41914422.3033,26835159.8668,16928321.7194,7903981.97017,12197774.2404,15780579.2048,16750046.6992,515385.730681,14402780.0549,15888139.6266,16696272.5703,16879432.6348,873791.103978,12137477.3612,14746643.9807,16414432.4519,16822349.1981,756954.155065,15236523.228,16270822.1633,16784695.1217,16896468.1746,908323.55619,119544.131667,197088.421433,172856.342012,202760.840032,124571.263516,212217.83458,183703.955172,219985.68845,81095.291543,137820.49032,119384.220249,142828.97916,0.0,0.0,0.0,6865853.24492,39852399.2699,265417205.223,0.0,0.0,0.0,12304687.1212,57307726.0373,349531809.875,0.0,0.0,0.0,10066748.0107,39381527.196,218903323.461,0.505917457035,0.881438434064,0.753825743484,0.921873563115,0.777448179419,0.953796654337,0.898879169946,0.971188795021,0.949930810455,0.989727514622,0.977413377316,0.993802659434,0.992065486022,0.997741552631,0.995244698119,0.998591603226,0.0353452439568,0.0593105639056,0.0515740204177,0.0613578548875,0.00343690883995,0.00574150645431,0.00500825122109,0.00592583963755,0.466908775788,0.850809684126,0.716992361225,0.900061062197,0.720554254734,0.938553737925,0.871122620726,0.961159790851,0.932199864015,0.986292253129,0.969643224175,0.991515603252,0.989468830803,0.997111994595,0.993739927494,0.998118328244,0.0304451757961,0.0516171135249,0.044715251022,0.0536570353072,0.00282855800944,0.00476284725685,0.00414954439931,0.00493078518398,1.04756631965e-05,8.5,ASGMI_ASG06
3.49227588429e+12,85109045.5848,31382404.4356,42145405.9912,26986049.2815,17021809.117,9302931.98139,13439743.6764,16361442.8552,16952709.4314,594858.092288,15298791.3392,16419517.7235,16922064.1829,17006621.3327,912857.601639,13376044.8472,15568336.665,16768970.1724,16984378.1997,818902.509681,15950576.6689,16672329.7043,16965269.8525,17012535.1435,938393.737415,136767.643973,203853.394316,185215.189459,207684.938957,144034.524817,221408.275833,198779.233272,226927.5492,93725.8639493,143821.824494,129180.660536,147398.841968,0.0,0.0,0.0,1162971.615,28612422.5973,315431054.579,0.0,0.0,0.0,2282353.33369,43493976.3492,417823136.22,0.0,0.0,0.0,1972572.55883,31445337.5396,263428631.998,0.58562439486,0.922094394359,0.817923374391,0.952375765389,0.837186707743,0.974213867075,0.93520889527,0.985207423225,0.972040795008,0.995717176715,0.989220434195,0.997616245514,0.996999407937,0.999317209189,0.998362957076,0.999597598427,0.0404697667495,0.0613871210204,0.0553198500081,0.0628330990655,0.00392777750856,0.00592933846868,0.00535999618703,0.00605674746893,0.546530155371,0.898775872414,0.785818049965,0.937067062574,0.789560239104,0.964616487628,0.914611164888,0.979468726839,0.961204695855,0.994140168454,0.985146176717,0.996678422129,0.995940520476,0.999107745592,0.99780100241,0.999455171107,0.034946819589,0.0536287062889,0.0481090173233,0.055128907331,0.00323683727007,0.00493010931098,0.0044473679899,0.00505039978957,1.04756631965e-05,8.5,ASGMI_ASG07
3.4741559667e+12,84667451.3514,31220744.2928,41926894.6304,26845135.9413,16933490.2703,2722940.39022,6091798.54917,11779926.6756,15218725.2628,189196.456086,9194593.52182,12319567.2839,15056172.7933,16188812.8089,612408.625363,6078988.41361,9810216.22975,13767879.1781,15710219.2641,411354.207123,10734597.6789,13451473.6056,15557473.4804,16379981.4402,693790.977988,45247.5015319,145346.750158,97739.9113471,162613.499908,46711.1289518,151088.581188,101629.313421,170239.657564,30553.5264877,98656.7404388,66358.5894458,111031.992581,0.0,0.0,23251755.9648,58077144.6539,171063302.529,91035984.0733,0.0,0.0,37239024.1277,78420294.9677,224351362.781,121185159.058,0.0,0.0,28110102.1191,50514554.5302,139837059.581,76834779.1235,0.184676825199,0.602069472313,0.400935090265,0.688457100979,0.437559091411,0.7784433899,0.63799526481,0.836600396355,0.760135913099,0.912417303577,0.852685113132,0.938420610323,0.920162070172,0.964145817111,0.942701629787,0.974937239171,0.0132697200681,0.0427084084154,0.0286791486468,0.0480479089922,0.00129832120908,0.00417943403235,0.00281076918143,0.004687654255,0.160802076049,0.542982774081,0.358992051643,0.633927058601,0.359748548701,0.727526758349,0.57933810887,0.794371000361,0.695658513844,0.889135822151,0.813056195642,0.918739919067,0.898735288466,0.956023392138,0.927760255761,0.967312773606,0.0111729155104,0.036165528523,0.024292346147,0.0409715284276,0.00104939966885,0.00340607568524,0.00229452442863,0.00383579057722,1.04756631965e-05,8.3,ASGMI_ASG04
3.46721079007e+12,84498192.8579,31162428.7331,41843649.8168,26788336.6933,16899638.5716,7583310.32632,11874634.9782,15594409.6054,16677839.2232,496451.85984,14145802.0481,15718410.1941,16617189.9141,16836102.1646,861967.20701,11816049.5964,14505888.7548,16292847.0544,16765329.9449,740067.305483,15020158.5592,16137338.7634,16721582.1454,16857785.3715,898780.30995,115356.036507,194910.220889,169359.705217,201099.284205,119961.614352,209374.264313,179573.06784,217726.249103,78107.757879,135975.461508,116708.019384,141353.922748,0.0,0.0,0.0,9477511.54004,43971808.4123,258174967.378,0.0,0.0,0.0,16625655.6862,62144355.6128,339666486.869,0.0,0.0,0.0,13410698.3704,41984991.9623,212487676.6,0.487394935752,0.869388816361,0.736825237647,0.912305194894,0.761362512396,0.947012687998,0.887864824809,0.966300833672,0.942595676942,0.987416155978,0.9731316314,0.992287425547,0.990078690209,0.997054291508,0.993946545301,0.99814805442,0.0341243888407,0.0586609652359,0.0505420389855,0.0608689451581,0.0033194544969,0.00568174800495,0.0049104595992,0.00588160992208,0.448726183948,0.837047608337,0.699189485403,0.888785786489,0.702656150182,0.930103334904,0.858354969742,0.954892537792,0.922765865045,0.983286704252,0.964094408609,0.989463891464,0.986875497517,0.996240368888,0.99205257402,0.997523426322,0.0293764779487,0.0510050675557,0.0437919013681,0.0531834042571,0.00273099607868,0.00471080083906,0.0040673829026,0.00489136660779,1.04756631965e-05,8.4,ASGMI_ASG05
3.42276188116e+12,83414943.8993,30784575.4439,41310239.5674,26428367.7417,16682988.7799,7096979.25703,11396512.7984,15244871.421,16413855.1249,468782.055396,13735563.5711,15378796.7782,16347565.3882,16600084.1497,842386.516665,11339305.5838,14109712.9112,15990007.1428,16514938.5225,715726.213773,14644939.5359,15824716.2018,16465891.823,16626997.3585,880951.568269,109340.70961,191152.799495,164402.531848,197705.582549,113084.563315,204412.917652,173432.940514,213218.484464,73645.2831917,132725.244328,112710.973576,138381.697834,0.0,0.0,0.0,12413269.7538,42645482.4708,252787002.215,0.0,0.0,0.0,21400933.1032,60813416.1867,330888046.384,0.0,0.0,0.0,17059064.3875,41452213.8936,205772399.136,0.464181737353,0.857588088643,0.718789961666,0.902984214814,0.744510323414,0.940158502098,0.877119861899,0.961111473243,0.935380504144,0.984636487723,0.968558167695,0.990323057782,0.987661651919,0.99603974733,0.992217300284,0.997443812069,0.0326629749584,0.0581089912919,0.0495444239874,0.0604626665786,0.00317995100176,0.00563271869665,0.00481771940688,0.00584633021427,0.425402147701,0.823327507577,0.679692693764,0.877836683174,0.683121768455,0.921825038735,0.845754504625,0.948554027733,0.913797379003,0.979894286565,0.958461781268,0.986986926639,0.983867779417,0.995030588868,0.989926849467,0.996643801534,0.0280994048238,0.0504937411264,0.0429015581811,0.0528053803724,0.00261581496951,0.00466950706016,0.00399052348382,0.00486169080195,1.04756631965e-05,8.2,ASGMI_ASG10
