bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
2.06716796139e+12,50378234.1619,18413191.8154,24924251.0295,16098262.8632,10075646.8324,312.776875915,1977.19080221,14947.2344086,68632.4794514,20.5730037359,6828.05187307,22349.8003706,72986.0453106,152654.413117,502.502565779,2007.65094624,8646.71363811,34195.7616464,99402.2985128,134.77007442,11731.9057732,36309.385804,103599.129392,191457.763289,853.894799532,5.15760989462,129.519205883,33.4928046484,221.244974794,7.15923081743,164.110777855,45.1844814827,270.594206292,4.56262578995,105.643968225,29.027979567,175.469621122,4.22780783968e-05,0.000934694490907,0.000260898082038,0.00158595911985,0.000365082137519,0.00305568791635,0.0011708865177,0.00487163613552,0.00287485742818,0.00940732590563,0.00529244363382,0.0135643281076,0.0100450655486,0.0177782894809,0.0130004559776,0.0228566242179,2.86398354544e-06,6.84500037737e-05,1.83043470637e-05,0.000115549724999,2.81996875801e-07,6.80784961904e-06,1.81328425638e-06,1.14792748335e-05,3.10428582024e-05,0.000677678762134,0.000199257772691,0.00116438239335,0.000196234627424,0.00221820005627,0.000858179507673,0.0036036778986,0.00148350122401,0.00724380742247,0.00339390236828,0.0102821318686,0.00681171944523,0.0151508300813,0.00986559971448,0.0190020319762,2.04185439189e-06,4.98729832573e-05,1.33758235736e-05,8.47483852637e-05,1.92062811988e-07,4.8521220154e-06,1.28919116976e-06,8.22809246815e-06,0.000312451176961,6.15,F006302
