,lat,lon
0,42.041,142.274
1,38.998,141.891
2,38.627,141.808
3,38.269,141.729
4,37.919,141.597
5,37.603,141.381
6,37.326,141.159
7,37.042,140.949
8,36.769,140.739
9,36.412,140.561
10,36.03,140.391
11,41.779,142.134
12,35.621,140.258
13,35.192,140.189
14,41.493,141.996
15,41.049,141.985
16,40.799,141.98
17,40.443,142.004
18,40.074,142.043
19,39.725,142.001
20,39.368,141.939
