bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
5.00885659909e+12,122069108.726,44525616.1043,60380154.1315,39076146.187,24413821.7451,3497.38406297,18088.412022,99102.6982584,358470.498323,218.275603846,50187.2778392,133225.075031,376633.240202,748416.160441,3305.0129477,18172.1459334,61316.6789665,195357.631762,500586.197997,1122.84063861,78767.6515424,201644.654963,518709.044168,928917.937291,5137.00621722,53.3301905093,821.695571844,270.59872663,1278.25397409,76.7198103537,1111.77325259,384.464103428,1675.64353457,48.8631126732,715.782083553,247.259086755,1086.17021608,0.000189427908202,0.00268693499979,0.000938649586067,0.00415887247911,0.00122054984929,0.00715331492199,0.00324269198138,0.0107254925373,0.00681564362777,0.0195324897895,0.0116309072691,0.0274912334202,0.0208295914781,0.035663626747,0.0264708784329,0.0454384613584,1.25306062672e-05,0.000186515092224,6.31357764441e-05,0.00028712224008,1.22490141601e-06,1.84091554787e-05,6.20982898785e-06,2.82994275267e-05,0.000143254263895,0.00205569117212,0.000744338437593,0.00322635482329,0.00074090866276,0.00545695288603,0.00251155593772,0.00825944651633,0.00405928655059,0.0154270496497,0.00800192750655,0.021246531968,0.014683096406,0.0306554282347,0.0205042128686,0.0380488539234,8.94065690019e-06,0.00013537466531,4.59920060993e-05,0.000210413849615,8.33034426375e-07,1.29871756144e-05,4.378590527e-06,2.01357136299e-05,9.35074311156e-24,6.48,F005101
5.00885659909e+12,122069108.726,44525616.1043,60380154.1315,39076146.187,24413821.7451,4070.70284925,20868.3912825,117057.978956,464656.236563,258.767614596,58709.5726363,163901.940927,496389.685138,1035246.39406,3951.34127324,20983.7392312,71954.4098962,241622.460941,670584.062725,1316.43527354,93433.6942356,255660.70509,703360.473645,1307162.88111,6270.5681367,63.4325919269,987.761663953,318.45115079,1574.69734342,88.782022244,1309.07824318,443.604243097,2012.68253565,56.6509030609,843.527948398,285.472954844,1306.18501986,0.000219968362046,0.00315975202827,0.00108419753571,0.00498273013101,0.00141497080436,0.00893308548495,0.00383511612778,0.0138450030024,0.00848814360014,0.0263057305581,0.0150096527261,0.0380872732549,0.0281152623203,0.0499857339131,0.0363798689896,0.0648139054895,1.46957584321e-05,0.000221720172039,7.35180835608e-05,0.000348907415311,1.43826762507e-06,2.19136617444e-05,7.23748343915e-06,3.44554911221e-05,0.000166737632958,0.00240476780937,0.000859502434739,0.00382708185597,0.00085477773617,0.00671348970422,0.00294728169344,0.0104719657479,0.00479474210053,0.0203323220068,0.00989695359718,0.0288099291044,0.0190325071352,0.0424041104613,0.027467394074,0.0535419196042,1.05992260162e-05,0.000161848534592,5.39217205437e-05,0.00025684500371,9.90016870952e-07,1.55637164534e-05,5.14118367358e-06,2.46631204737e-05,7.60056934989e-24,6.58,F005101
5.00885659909e+12,122069108.726,44525616.1043,60380154.1315,39076146.187,24413821.7451,5412.44430153,25990.2591822,137703.387304,553676.089363,332.221400968,70348.2450157,194248.338518,594896.021407,1259394.89164,4692.97612292,26097.5826416,85661.0308653,284731.537827,807317.597399,1603.94270469,110812.756492,304011.390396,850156.838179,1598781.88316,7428.60826295,80.2983296989,1166.31580237,384.175660912,1860.54445849,115.718171869,1542.73788725,540.445577954,2363.50699818,73.8878220336,996.161753605,348.485398104,1536.60846976,0.000288855061248,0.00375441279857,0.00133404008211,0.00588483764145,0.00171840359716,0.0105897330307,0.00453825663045,0.0165212310853,0.0100609367417,0.0317339708836,0.0178953757485,0.046346055386,0.0339391908727,0.0610554462377,0.0441567296718,0.0796023937455,1.89545448958e-05,0.000262130136426,8.94196236246e-05,0.000411618331755,1.84863141167e-06,2.58799878996e-05,8.78481426121e-06,4.06283560152e-05,0.000221695904805,0.00288149253116,0.00106896752643,0.00453893526582,0.00106457151418,0.00795649040719,0.00350871042476,0.012452429348,0.00564038636561,0.0243671813294,0.0116627187992,0.0348227674902,0.0226787962632,0.0515853234611,0.0330680548841,0.06548675172,1.36079227757e-05,0.000192226197599,6.56981410545e-05,0.000304278795041,1.26411254764e-06,1.84532892604e-05,6.24312971175e-06,2.91966240179e-05,6.17797470781e-24,6.68,F005101
5.00885659909e+12,122069108.726,44525616.1043,60380154.1315,39076146.187,24413821.7451,6284.29863883,29850.24609,157549.066554,630097.761077,393.656146616,80613.7129886,221682.047541,675205.534534,1422375.53516,5427.81234667,29989.0780445,98087.1879048,325117.66495,915268.474243,1870.38021948,126808.590345,346035.40707,961667.728745,1801137.15648,8555.71002998,95.5275434923,1351.984152,449.60505238,2146.56098408,133.596602876,1767.7240392,619.931347741,2706.45773181,85.4600814273,1141.54018235,399.943219741,1759.08121057,0.000334613298857,0.00430327954386,0.00153237506123,0.00673590766814,0.00197288479599,0.0120825074322,0.00519875966981,0.0187887809962,0.0114775131657,0.0359341869359,0.0203557631075,0.0522882048347,0.0384247911761,0.0688190051691,0.0498877050889,0.0894857205573,2.22017222329e-05,0.000301998269255,0.000103541878687,0.000472919707868,2.16816317233e-06,2.98303964175e-05,1.01798903908e-05,4.66964543114e-05,0.000257407410623,0.0033019702458,0.00122836475,0.00519413108152,0.00122267813707,0.00908018620989,0.00401769083631,0.0141737500455,0.00645327340386,0.027656691426,0.0133169508791,0.0393902986097,0.0258090588051,0.0582610764511,0.0374897664036,0.0737753054514,1.61243147724e-05,0.000222325386141,7.66115292805e-05,0.000350445338682,1.5020419368e-06,2.13585771968e-05,7.28972521611e-06,3.3643986477e-05,5.0216463706e-24,6.78,F005101
5.00885659909e+12,122069108.726,44525616.1043,60380154.1315,39076146.187,24413821.7451,7023.03912703,33374.709246,179070.177292,714780.086102,445.326101564,91179.9451483,252290.331518,762169.600424,1584397.64845,6220.55491324,33559.1886349,111116.503559,370766.285824,1029910.87057,2118.10285243,144038.893288,392858.193951,1077277.74188,1993773.95033,9830.02364157,108.367410807,1555.03431708,510.852575701,2475.00787605,148.967102292,2008.17843541,694.924538228,3087.36702486,95.3874102933,1297.31568591,448.465593908,2007.09067423,0.000373686789497,0.00488374020254,0.00171730880642,0.00767560077257,0.00221949608089,0.0137696658785,0.00591037313863,0.0213141804174,0.0130526160283,0.040366488048,0.02307579935,0.0582150969486,0.0430993166281,0.076314009906,0.0556895216797,0.098549745012,2.49595698284e-05,0.000345061985815,0.000116782192773,0.000542158019213,2.43972534548e-06,3.4110110153e-05,1.14903222976e-05,5.35704410285e-05,0.000287666519415,0.00373476738301,0.00137459792183,0.0058998912498,0.00136704157155,0.010333913885,0.00455137686836,0.0160916303089,0.00733478679257,0.0312187746917,0.0151867368286,0.0441257314455,0.0292776810433,0.0648975676562,0.0421855652638,0.0816657863378,1.82407369978e-05,0.000254796441875,8.67583483872e-05,0.000402641738938,1.70208271776e-06,2.45124621377e-05,8.26598552248e-06,3.87044026425e-05,2.94474738455e-24,6.85,F005101
