bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Proba,Mag,Code
1.08531773643e+12,26449902.5176,9113019.72369,13008619.3489,8875909.15055,5289980.50352,326.438883323,2831.09132873,28623.8045128,142320.769664,28.1970763344,12726.0431289,45958.1427863,149664.366524,305319.403804,1148.9828371,2959.01460003,16255.9175287,70161.0008559,203394.523011,255.689589383,22979.9186796,74882.084547,208925.411478,375806.676834,1992.09786909,7.50880994951,306.200650279,66.6017784576,534.452570045,7.54007649743,312.758251197,68.6508703187,544.026055238,4.96279226588,204.936885049,44.9309005446,357.179776346,8.73569036386e-05,0.00344459662606,0.000762782700054,0.00613133232492,0.00116260749636,0.0122337087627,0.00438250571375,0.0193977237579,0.0112399329442,0.036553746401,0.0208826837524,0.0514363651746,0.0387797731483,0.0668191664273,0.0496879689607,0.0840171966109,6.79053678377e-06,0.000279282435441,6.0938699018e-05,0.000488141082742,6.83737209126e-07,2.80256648782e-05,6.11606240948e-06,4.8893318342e-05,6.17089010265e-05,0.00240568809667,0.000559362099361,0.00434404600628,0.000535179917364,0.00868777167624,0.00307296359937,0.0141554556765,0.00541094707132,0.0282920450132,0.0132629980033,0.0394945522652,0.0269038363316,0.0577165461386,0.0384490118397,0.0710412215289,5.33027982157e-06,0.000217199824525,4.83346940907e-05,0.000376579434985,5.19189788191e-07,2.14739774208e-05,4.76506464733e-06,3.70917372609e-05,1.88677465301e-05,6.38,G030181
