bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,day_pop_V,day_pop_VI,day_pop_VII,day_pop_VIII,day_pop_IX,day_pop_X,night_pop_V,night_pop_VI,night_pop_VII,night_pop_VIII,night_pop_IX,night_pop_X,transit_pop_V,transit_pop_VI,transit_pop_VII,transit_pop_VIII,transit_pop_IX,transit_pop_X,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential,Code,Proba,Mag
3.40257397862e+12,82922951.5212,30691121.623,41078868.0056,26205113.6498,16584590.3042,36089.0785378,256558.067765,1961918.31288,6554397.52175,3000.92009819,962121.440449,2768247.68169,6590667.60584,10158329.8757,84307.9208279,265879.247279,1187464.18269,3955711.88399,8150146.99238,22451.043423,1594435.11051,4003835.95341,8069112.22401,11263816.4368,133724.78608,784.361648184,22179.8214691,5787.64002479,35217.3350778,794.226610562,21986.5528862,5871.48897178,34651.780774,523.120710213,14488.3491018,3854.66023284,22881.3943063,3386095.67103,48778611.6141,204713052.124,79771462.0747,939803.31189,13313.0579283,5736795.91985,70274241.4301,268664392.324,105765516.753,1398452.29388,28149.3403184,4517110.84849,48378585.7116,167588646.188,66754438.9298,992158.081041,25310.3890512,0.00298117737344,0.0796699995404,0.0212643771683,0.128932351924,0.0303976409273,0.22030098106,0.0975973314667,0.307351382275,0.199639334578,0.46911711544,0.322169153432,0.568543510539,0.481492080013,0.662247587464,0.563347529625,0.737013259516,0.000228562788584,0.00640521598835,0.00168507341136,0.010172063085,2.28707480182e-05,0.000640943465968,0.000168606579109,0.00101549514123,0.00217606090206,0.0580129760699,0.0160317042749,0.096139553722,0.0154696656992,0.166916856606,0.0716004532464,0.241419045027,0.118297665296,0.397397070711,0.238517311035,0.486542753001,0.395210095728,0.612516178534,0.49142890134,0.679173632282,0.000180946290691,0.00508350940731,0.00135372915527,0.00806319502783,1.75206759144e-05,0.00050023213372,0.000132867389694,0.000789643722356,CPCF_INTRA_13_5630_1_   1,1.48327055172e-08,7.01
789973148.984,19252.1619068,6436.80272544,9441.25672514,6610.63769807,3850.43238136,0.00351955444939,0.103596179665,4.29080207391,56.7311761348,0.000296797898877,1.35151896778,11.4089521425,65.5504429509,179.723896934,0.139903456369,0.115330663437,1.98118408967,19.2150064154,99.0377168603,0.0107435577641,3.51777957351,24.4580319144,108.292264762,242.145780287,0.352399350842,9.30291932701e-05,0.0388723831824,0.00295602493161,0.0998142174025,0.000117494991428,0.0426597360735,0.00350070851032,0.105855072398,7.46547971371e-05,0.0275610201261,0.00224403115422,0.0689659894803,4359.56927244,1996.51881912,80.7146338776,0.0,0.0,0.0,6603.60627172,2666.98615451,170.664298911,0.0,0.0,0.0,4759.61208255,1697.5733586,153.452256917,0.0,0.0,0.0,1.59405152965e-06,0.000587125467854,4.74672978278e-05,0.00151598585144,0.000110445621425,0.00477829501485,0.000868877266755,0.00984463252281,0.00452558102123,0.0248044362719,0.0109205870125,0.0410099942412,0.027153824184,0.0576164573192,0.0382621020642,0.0795248020837,1.17126385847e-07,4.93793428161e-05,3.83607552072e-06,0.000125723755123,1.2692791722e-08,5.01055882434e-06,3.92899976926e-07,1.27260388471e-05,9.14067330835e-07,0.000351004467531,2.99526525892e-05,0.000913606375882,2.69050769898e-05,0.00296303142415,0.000514535484186,0.00635202218661,0.00111436889391,0.0170241771465,0.00499035030674,0.0281247023806,0.0147337157275,0.0466762896043,0.0257211936352,0.0628879451199,7.70817065413e-08,3.63344794851e-05,2.79022112326e-06,9.15220203705e-05,7.69164898919e-09,3.65553322663e-06,2.81722078206e-07,9.18097123033e-06,CPCF_INTRA_13_5630_1_   2,1.48327055172e-08,7.01
789973148.984,19252.1619068,6436.80272544,9441.25672514,6610.63769807,3850.43238136,9.86903725675e-05,0.00403393719963,0.274438181877,4.88816484391,4.28855701706e-06,0.0441648542961,0.398957789869,4.65457797803,15.9889492215,0.00204320546787,0.00410451604941,0.0858290163862,1.35689691944,8.21627962146,0.000175219009386,0.134296630861,1.04643435592,7.70785322571,20.7443543108,0.00581790444671,1.72637568992e-06,0.000790599426863,5.99282628601e-05,0.00212640412395,6.50465297978e-06,0.00294179122949,0.000217399137429,0.00784476867467,3.59951573993e-06,0.0016442919961,0.000124017302397,0.00441499851514,6345.49485181,91.307873627,0.0,0.0,0.0,0.0,9248.1939125,193.06281264,0.0,0.0,0.0,0.0,6437.04588938,173.591808688,0.0,0.0,0.0,0.0,6.04373711719e-08,2.83675478489e-05,2.197987906e-06,7.8312603289e-05,5.95155311743e-06,0.000242743374265,4.67585701678e-05,0.000537059617406,0.000301714095234,0.00175412744968,0.00075985819912,0.00291055299936,0.00214346399221,0.00481685894373,0.00299419890356,0.00643751494368,3.60519564797e-09,1.85244420403e-06,1.38253484434e-07,5.00350356586e-06,4.10101732523e-10,1.87664238959e-07,1.42035252544e-08,5.04482617372e-07,2.56309844695e-08,1.14701025552e-05,1.06598834699e-06,3.48783247073e-05,1.04765823682e-06,0.000103613763431,2.22907476058e-05,0.000271770609707,7.12746400133e-05,0.00120884553137,0.000352401181229,0.00200181498136,0.00126951063148,0.00415250746874,0.00213385895601,0.00538753891932,1.11378582775e-09,5.3064312407e-07,4.55063203379e-08,1.51097431937e-06,1.05574012345e-10,5.21560641003e-08,4.52843250122e-09,1.4722017373e-07,CPCF_INTRA_13_5630_1_   3,1.48327055172e-08,7.01
145239767.435,3539.58805,1049.59519489,1717.15934579,1317.72637412,707.91761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.903346282,0.0,0.0,0.0,0.0,0.0,708.499440383,0.0,0.0,0.0,0.0,0.0,490.491910552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPCF_INTRA_13_5630_1_   4,1.48327055172e-08,7.01
25307769.3574,616.766878464,138.590293042,293.037508337,263.48373563,123.353375693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.590293042,0.0,0.0,0.0,0.0,0.0,293.037508337,0.0,0.0,0.0,0.0,0.0,263.48373563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPCF_INTRA_13_5630_1_   5,1.48327055172e-08,7.01
9789698.59111,238.581352464,53.6103035147,113.354473956,101.922311645,47.7162704928,1.189762525e-05,0.000486311600967,0.0330849155528,0.589293078546,5.17007312111e-07,0.00532429731459,0.0480963862123,0.561132996451,1.92754896987,0.000246318788075,0.000494820239484,0.0103471234931,0.163580809661,0.990514204601,2.11235407884e-05,0.016190140383,0.126152972084,0.929220822414,2.50083718627,0.000701377905935,2.08123350485e-07,9.53107730671e-05,7.22465621361e-06,0.000256348808284,7.84168926729e-07,0.000354647861809,2.6208569281e-05,0.000945726674609,4.33939889385e-07,0.000198227744635,1.49509151709e-05,0.000532250476374,33.5550673625,20.0552361522,0.0,0.0,0.0,0.0,70.9493653285,42.4051086275,0.0,0.0,0.0,0.0,63.7938942473,38.1284173974,0.0,0.0,0.0,0.0,5.8794144012e-07,0.000275962647142,2.13822697739e-05,0.000761833677813,5.78973678531e-05,0.00236143442836,0.000454872549042,0.00522457543677,0.00293510813287,0.0170643460978,0.00739198471433,0.0283141819177,0.020851855102,0.0468589372654,0.0291278985374,0.0626248583185,3.50717425342e-08,1.80207823726e-05,1.34494520797e-06,4.86746368202e-05,3.98951507221e-09,1.82561850016e-06,1.38173466696e-07,4.90766277258e-06,2.49341055517e-07,0.000111582427956,1.03700526963e-05,0.000339300205482,1.01917353545e-05,0.00100796616574,0.00021684686138,0.00264381458947,0.000693367591622,0.0117597832072,0.00342819771897,0.019473877837,0.0123499400196,0.0403960525406,0.0207584162461,0.05241057527,1.08350318826e-08,5.16215507899e-06,4.42690524012e-07,1.46989255173e-05,1.02703568427e-09,5.07379967784e-07,4.40530928899e-08,1.43217415449e-06,CPCF_INTRA_13_5630_1_   6,1.48327055172e-08,7.01
97129581.3621,2367.11137426,531.900577798,1124.65899725,1011.23352975,473.422274853,7.03019846189e-05,0.00287357098351,0.195495754441,3.48207916062,3.05494914658e-06,0.0314607881868,0.284197168146,3.3156837988,11.3897114075,0.00145547529752,0.00292384775401,0.0611402108722,0.966584114315,5.85285827326,0.000124817079744,0.0956660658129,0.745426428947,5.49068125716,14.7772192945,0.00414437820312,1.22978193355e-06,0.000563182682374,4.26898359406e-05,0.00151474177396,4.63358280893e-06,0.00209558193355,0.000154864050242,0.00558821283534,2.56411130692e-06,0.00117130969933,8.83435968353e-05,0.0031450196167,474.403592006,57.4969857926,0.0,0.0,0.0,0.0,1003.08646079,121.572536458,0.0,0.0,0.0,0.0,901.921973571,109.311556182,0.0,0.0,0.0,0.0,3.5015406746e-07,0.000164352156134,1.27344123444e-05,0.000453717228981,3.44813232502e-05,0.00140637453615,0.000270903634877,0.00311154515586,0.00174803131916,0.0101628321921,0.00440236618429,0.016862777972,0.0124185188861,0.0279072818493,0.0173473945762,0.0372968247652,2.08873069038e-08,1.07324468323e-05,8.00994798028e-07,2.89886388366e-05,2.37599331226e-09,1.08726430873e-06,8.22905107162e-08,2.92280483103e-06,1.48497416267e-07,6.64539669085e-05,6.17598264661e-06,0.000202073436115,6.0697840726e-06,0.000600303752574,0.000129145192611,0.00157454870322,0.000412941605889,0.00700364975397,0.00204169547074,0.0115978515351,0.0073551232073,0.0240582499229,0.0123628704946,0.0312136122009,6.45290538459e-09,3.07437012332e-06,2.63648515025e-07,8.75408366539e-06,6.11660784109e-10,3.0217492312e-07,2.62362347795e-08,8.52944819476e-07,CPCF_INTRA_13_5630_1_   7,1.48327055172e-08,7.01
151250228.776,3686.06692086,828.275824419,1751.31950786,1574.69331769,737.213384173,0.00538016610702,0.108023668852,3.4461293925,40.5615973504,0.00021284208753,0.730520000685,4.56124131089,38.294751537,116.678340168,0.0305586609814,0.107817780186,1.25323490182,13.1959232183,64.1790000977,0.00423265308422,1.83898679071,10.3564114963,60.0307133191,147.93287512,0.0738258005807,6.50387011337e-05,0.0101299432195,0.00122382004142,0.0233646565614,0.000236088006312,0.0368003256457,0.00431939874623,0.0841968956372,0.000134609666782,0.020969024701,0.00251924388639,0.0482890099301,295.821606192,480.752121955,51.7020962726,0.0,0.0,0.0,625.489884523,1016.50989296,109.319730372,0.0,0.0,0.0,562.407223253,913.991609547,98.2944848938,0.0,0.0,0.0,1.37548077467e-05,0.00200599916572,0.000252420167469,0.00473116092755,0.000523657591557,0.0123529087409,0.00306331277379,0.0248092024361,0.0145420611169,0.0718847633622,0.0337686641032,0.113385107733,0.0862460401936,0.181018129868,0.117167188561,0.235939268747,7.84856920168e-07,0.00012511024273,1.50632094015e-05,0.000289538782651,8.05135438894e-08,1.25407753589e-05,1.51252267377e-06,2.89114375282e-05,7.29797670868e-06,0.000990920697275,0.000146250437798,0.00249451085695,0.000146529717407,0.00618713849859,0.00169996222087,0.0140480513765,0.0046745344923,0.0519452744065,0.0178997336478,0.0814292233536,0.0550201586423,0.158269427377,0.087056205809,0.200664934055,2.88711643195e-07,4.14515819129e-05,5.74142192083e-06,0.00010014169868,2.55881977123e-08,3.96984340127e-06,5.47554349048e-07,9.52313189183e-06,CPCF_INTRA_13_5630_1_   8,1.48327055172e-08,7.01
151250228.776,3686.06692086,828.275824419,1751.31950786,1574.69331769,737.213384173,0.0934820095359,0.910555363099,11.3374427813,75.2978458498,0.00343561522509,3.56149827744,13.49218794,71.0072021606,187.926169311,0.133615417193,0.89662039489,5.18487035986,30.497180385,110.940185266,0.0325619870666,6.96407991504,24.8803002227,104.088489333,233.249582289,0.256189501034,0.00083455372184,0.0350540079374,0.00769088018665,0.065066637223,0.00290509337452,0.121876669792,0.026053959589,0.224659025705,0.00171344225826,0.0719538980132,0.015710483687,0.133385407574,4.71800789943,606.442469346,193.351985127,23.7633620469,0.0,0.0,9.9758305493,1282.27155212,408.826496504,50.245628688,0.0,0.0,8.96973603843,1152.95035288,367.595032918,45.1781958594,0.0,0.0,0.000196715413304,0.00764039642002,0.00174639370119,0.0144290186549,0.00271924600242,0.029561861017,0.0104327294934,0.0514791608832,0.0327627029639,0.126225228542,0.0664467632427,0.188038699525,0.148262564621,0.287851232909,0.194462607412,0.367221811535,1.0633399733e-05,0.000440124464129,9.69090771914e-05,0.000819252966361,1.03061119507e-06,4.3286103085e-05,9.48315798307e-06,8.03152775378e-05,0.000126804547425,0.00483102769687,0.00121622913276,0.00944649142914,0.00123513135091,0.0183016047044,0.00703306596322,0.0337491162761,0.0153787804518,0.0963183844529,0.0413681859821,0.141191806291,0.102138468273,0.254914212555,0.150485853415,0.316393580606,4.66027245144e-06,0.000181243884147,4.41690123452e-05,0.000347510648252,3.95094435477e-07,1.66741215883e-05,4.02666139162e-06,3.17913773494e-05,CPCF_INTRA_13_5630_1_   9,1.48327055172e-08,7.01
151250228.776,3686.06692086,828.275824419,1751.31950786,1574.69331769,737.213384173,0.26034314905,2.82186034991,39.424911466,205.935470865,0.00965211451724,11.9849161107,46.0756653534,190.926195222,372.02778678,0.452462245458,2.78340979977,17.7488811611,98.7563610621,268.735432105,0.102270034751,23.9808864534,81.0004393751,250.076503033,421.569713056,0.878347346884,0.00241384108419,0.12092688796,0.0249869706721,0.220755025202,0.00845273371319,0.421912581732,0.0852910285294,0.759870470295,0.00496148775814,0.248385122342,0.051113549787,0.452283313505,0.0,194.101642932,582.239355618,51.9348258691,0.0,0.0,0.0,410.411584827,1231.09610552,109.811817513,0.0,0.0,0.0,369.020259999,1106.93611423,98.7369434681,0.0,0.0,0.000561330973774,0.026132543576,0.00558094946107,0.0491215327823,0.00901228811635,0.0947735770572,0.0358030413027,0.152497382471,0.100440825695,0.308388823551,0.187532754548,0.400764183487,0.346416824341,0.539862813976,0.420392439434,0.617089249081,3.05735722976e-05,0.00151626528307,0.000313775417291,0.00278095659116,2.9819246426e-06,0.000149355103218,3.08229251798e-05,0.000272442597221,0.000353144903008,0.0162570517139,0.00377558229344,0.0325290980444,0.00382773890231,0.0624997678319,0.0240756360941,0.109873804673,0.0534782904277,0.2589836258,0.133958990955,0.339218614857,0.27934309833,0.50464057594,0.364528693963,0.571842185867,1.30927011425e-05,0.000613746650796,0.00013872514654,0.00119144248564,1.11584539907e-06,5.67313141284e-05,1.2736364141e-05,0.000109118072865,CPCF_INTRA_13_5630_1_  10,1.48327055172e-08,7.01
