#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
5137608111, 0,  0.0,   0.0000
5137608112, 0,  0.0,   0.0000
5137608113, 0,  0.0,   0.0000
5137608114, 0,  0.0,   0.0000
5137608121, 0,  0.0,   0.0000
5137608122, 0,  0.0,   0.0000
5137608123, 0,  0.0,   0.0000
5137608124, 0,  0.0,   0.0000
5137608131, 0,  0.0,   0.0000
5137608132, 0,  0.0,   0.0000
5137608133, 0,  0.0,   0.0000
5137608134, 0,  0.0,   0.0000
5137608141, 0,  0.0,   0.0000
5137608142, 0,  0.0,   0.0000
5137608143, 0,  0.0,   0.0000
5137608144, 0,  0.0,   0.0000
5137608211, 0,  0.0,   0.0000
5137608212, 0,  0.0,   0.0000
5137608213, 0,  0.0,   0.0000
5137608214, 0,  0.0,   0.0000
5137608221, 0,  0.0,   0.0000
5137608222, 0,  0.0,   0.0000
5137608223, 0,  0.0,   0.0000
5137608224, 0,  0.0,   0.0000
5137608231, 0,  0.0,   0.0000
5137608232, 0,  0.0,   0.0000
5137608233,21,429.1,   0.9419
5137608234,21,429.1,   0.9419
5137608241, 0,  0.0,   0.0000
5137608242, 0,  0.0,   0.0000
5137608243, 0,  0.0,   0.0000
5137608244, 0,  0.0,   0.0000
5137608311, 0,  0.0,   0.0000
5137608312, 0,  0.0,   0.0000
5137608313, 0,  0.0,   0.0000
5137608314, 0,  0.0,   0.0000
5137608321, 0,  0.0,   0.0000
5137608322, 0,  0.0,   0.0000
5137608323, 0,  0.0,   0.0000
5137608324, 0,  0.0,   0.0000
5137608331, 0,  0.0,   0.0000
5137608332, 0,  0.0,   0.0000
5137608333, 0,  0.0,   0.0000
5137608334, 0,  0.0,   0.0000
5137608341, 0,  0.0,   0.0000
5137608342, 0,  0.0,   0.0000
5137608343, 0,  0.0,   0.0000
5137608344, 0,  0.0,   0.0000
5137609111, 0,  0.0,   0.0000
5137609112, 0,  0.0,   0.0000
5137609113,21,429.1,   0.9419
5137609114, 3,420.4,   0.9585
5137609121, 0,  0.0,   0.0000
5137609122, 0,  0.0,   0.0000
5137609123, 3,431.6,   0.9373
5137609124, 0,  0.0,   0.0000
5137609131, 3,429.1,   0.9419
5137609132, 3,378.6,   1.0480
5137609133, 3,429.1,   0.9419
5137609134, 3,424.2,   0.9513
5137609141,16,260.2,   1.4425
5137609142,16,260.2,   1.4425
5137609143, 3,421.5,   0.9564
5137609144, 3,372.8,   1.0617
5137609211, 0,  0.0,   0.0000
5137609212,21,429.1,   0.9419
5137609213, 0,  0.0,   0.0000
5137609214, 0,  0.0,   0.0000
5137609221, 0,  0.0,   0.0000
5137609222,21,429.1,   0.9419
5137609223,21,429.1,   0.9419
5137609224, 8,422.5,   0.9544
5137609231,16,260.2,   1.4425
5137609232,16,260.2,   1.4425
5137609233, 3,479.1,   0.8575
5137609234, 3,502.0,   0.8240
5137609241,16,260.2,   1.4425
5137609242, 3,470.5,   0.8708
5137609243, 3,471.4,   0.8695
5137609244, 3,396.5,   1.0075
5137609311, 0,  0.0,   0.0000
5137609312, 0,  0.0,   0.0000
5137609313, 8,352.9,   1.1128
5137609314, 0,  0.0,   0.0000
5137609321, 0,  0.0,   0.0000
5137609322, 0,  0.0,   0.0000
5137609323, 0,  0.0,   0.0000
5137609324, 0,  0.0,   0.0000
5137609331, 8,458.8,   0.8897
5137609332, 8,371.2,   1.0657
5137609333, 3,447.6,   0.9087
5137609334, 8,431.3,   0.9378
5137609341,16,260.2,   1.4425
5137609342,16,260.2,   1.4425
5137609343, 8,408.6,   0.9821
5137609344, 8,398.3,   1.0036
5137609411, 0,  0.0,   0.0000
5137609412, 0,  0.0,   0.0000
5137609413, 0,  0.0,   0.0000
5137609414, 0,  0.0,   0.0000
5137609421, 0,  0.0,   0.0000
5137609422, 0,  0.0,   0.0000
5137609423, 0,  0.0,   0.0000
5137609424, 0,  0.0,   0.0000
5137609431, 0,  0.0,   0.0000
5137609432, 0,  0.0,   0.0000
5137609433, 8,371.3,   1.0655
5137609434,16,260.2,   1.4425
5137609441, 0,  0.0,   0.0000
5137609442, 0,  0.0,   0.0000
5137609443,16,260.2,   1.4425
5137609444, 0,  0.0,   0.0000
5137609511, 0,  0.0,   0.0000
5137609512, 0,  0.0,   0.0000
5137609513, 0,  0.0,   0.0000
5137609514, 0,  0.0,   0.0000
5137609521, 0,  0.0,   0.0000
5137609522, 0,  0.0,   0.0000
5137609523, 0,  0.0,   0.0000
5137609524, 0,  0.0,   0.0000
5137609531, 0,  0.0,   0.0000
5137609532, 0,  0.0,   0.0000
5137609533, 0,  0.0,   0.0000
5137609534, 0,  0.0,   0.0000
5137609541, 0,  0.0,   0.0000
5137609542, 0,  0.0,   0.0000
5137609543, 0,  0.0,   0.0000
5137609544, 0,  0.0,   0.0000
5137619011, 0,  0.0,   0.0000
5137619012, 0,  0.0,   0.0000
5137619013, 0,  0.0,   0.0000
5137619014, 0,  0.0,   0.0000
5137619021, 0,  0.0,   0.0000
5137619022, 0,  0.0,   0.0000
5137619023, 0,  0.0,   0.0000
5137619024, 0,  0.0,   0.0000
5137619031, 0,  0.0,   0.0000
5137619032, 0,  0.0,   0.0000
5137619033, 0,  0.0,   0.0000
5137619034, 0,  0.0,   0.0000
5137619041, 0,  0.0,   0.0000
5137619042, 0,  0.0,   0.0000
5137619043, 0,  0.0,   0.0000
5137619044, 0,  0.0,   0.0000
5137700111, 0,  0.0,   0.0000
5137700112,16,260.2,   1.4425
5137700113, 0,  0.0,   0.0000
5137700114, 0,  0.0,   0.0000
5137700121,16,260.2,   1.4425
5137700122,16,260.2,   1.4425
5137700123,20,253.3,   1.4761
5137700124,16,260.2,   1.4425
5137700131, 0,  0.0,   0.0000
5137700132, 0,  0.0,   0.0000
5137700133, 0,  0.0,   0.0000
5137700134, 0,  0.0,   0.0000
5137700141,20,253.3,   1.4761
5137700142,16,260.2,   1.4425
5137700143, 0,  0.0,   0.0000
5137700144, 0,  0.0,   0.0000
5137700211, 3,464.1,   0.8810
5137700212, 3,437.5,   0.9266
5137700213,16,260.2,   1.4425
5137700214, 3,496.0,   0.8326
5137700221, 3,384.1,   1.0353
5137700222, 3,427.1,   0.9456
5137700223, 3,480.4,   0.8555
5137700224, 3,451.0,   0.9028
5137700231,16,260.2,   1.4425
5137700232,16,260.2,   1.4425
5137700233,16,260.2,   1.4425
5137700234,16,260.2,   1.4425
5137700241, 3,473.5,   0.8661
5137700242, 3,454.9,   0.8962
5137700243,16,260.2,   1.4425
5137700244,16,260.2,   1.4425
5137700311, 8,446.3,   0.9109
5137700312, 8,434.6,   0.9318
5137700313, 8,436.0,   0.9291
5137700314, 8,416.0,   0.9671
5137700321, 8,399.7,   1.0007
5137700322, 8,371.1,   1.0659
5137700323, 8,389.6,   1.0227
5137700324, 8,374.0,   1.0590
5137700331,16,260.2,   1.4425
5137700332, 8,401.3,   0.9972
5137700333,16,260.2,   1.4425
5137700334,16,260.2,   1.4425
5137700341, 8,384.6,   1.0340
5137700342, 8,371.7,   1.0645
5137700343, 8,391.8,   1.0178
5137700344,10,262.6,   1.4311
5137700411, 8,393.5,   1.0141
5137700412, 8,393.0,   1.0151
5137700413, 8,390.0,   1.0218
5137700414,10,267.7,   1.4078
5137700421, 8,388.4,   1.0254
5137700422, 8,334.5,   1.1645
5137700423, 8,402.9,   0.9938
5137700424, 8,396.7,   1.0071
5137700431,10,262.2,   1.4330
5137700432, 8,425.1,   0.9496
5137700433,10,266.4,   1.4139
5137700434, 3,424.8,   0.9500
5137700441, 3,472.1,   0.8684
5137700442, 3,476.2,   0.8619
5137700443, 3,455.3,   0.8956
5137700444, 3,424.5,   0.9505
5137700511,16,260.2,   1.4425
5137700512,16,260.2,   1.4425
5137700513, 8,379.4,   1.0462
5137700514, 8,391.5,   1.0185
5137700521, 0,  0.0,   0.0000
5137700522, 0,  0.0,   0.0000
5137700523,16,260.2,   1.4425
5137700524,16,260.2,   1.4425
5137700531, 3,475.8,   0.8626
5137700532, 8,400.7,   0.9984
5137700533, 3,468.5,   0.8740
5137700534, 8,405.7,   0.9880
5137700541, 8,376.1,   1.0538
5137700542, 8,366.5,   1.0774
5137700543, 8,365.4,   1.0801
5137700544, 8,349.3,   1.1225
5137700611, 0,  0.0,   0.0000
5137700612, 0,  0.0,   0.0000
5137700613,16,260.2,   1.4425
