#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
5537000011,11,311.5,   1.2374
5537000012,11,311.0,   1.2391
5537000013,11,311.4,   1.2380
5537000014,11,307.9,   1.2496
5537000021,22,310.3,   1.2416
5537000022,11,311.6,   1.2370
5537000023,22,310.1,   1.2422
5537000024,11,310.8,   1.2400
5537000031,11,309.5,   1.2444
5537000032,22,308.8,   1.2467
5537000033,11,308.5,   1.2476
5537000034,22,308.4,   1.2481
5537000041,22,308.4,   1.2480
5537000042,11,309.2,   1.2454
5537000043,11,306.7,   1.2538
5537000044,11,307.4,   1.2514
5537000111,11,310.3,   1.2414
5537000112,11,309.9,   1.2430
5537000113,11,308.9,   1.2462
5537000114,11,309.3,   1.2450
5537000121,11,309.2,   1.2454
5537000122,11,309.7,   1.2437
5537000123,11,308.9,   1.2462
5537000124,11,309.5,   1.2443
5537000131,11,307.5,   1.2510
5537000132,11,307.8,   1.2500
5537000133,11,307.1,   1.2527
5537000134,11,307.1,   1.2524
5537000141,11,308.1,   1.2493
5537000142,11,307.6,   1.2509
5537000143,11,306.9,   1.2533
5537000144,11,306.3,   1.2553
5537000211,11,312.6,   1.2338
5537000212,11,320.4,   1.2081
5537000213,11,307.0,   1.2528
5537000214,11,318.2,   1.2152
5537000221, 8,462.1,   0.8843
5537000222, 8,461.1,   0.8860
5537000223, 8,459.2,   0.8890
5537000224, 8,457.3,   0.8922
5537000231,11,308.0,   1.2496
5537000232,11,320.4,   1.2081
5537000233,11,311.1,   1.2389
5537000234,11,320.9,   1.2066
5537000241, 8,454.1,   0.8976
5537000242, 8,451.5,   0.9019
5537000243, 8,446.1,   0.9113
5537000244, 8,446.8,   0.9101
5537000311, 8,428.1,   0.9438
5537000312, 3,424.2,   0.9513
5537000313, 8,445.9,   0.9117
5537000314, 3,420.4,   0.9585
5537000321, 3,402.2,   0.9954
5537000322, 3,359.1,   1.0963
5537000323, 3,411.0,   0.9771
5537000324, 3,337.0,   1.1572
5537000331, 8,444.5,   0.9141
5537000332,10,321.9,   1.2032
5537000333, 8,444.6,   0.9139
5537000334,10,320.7,   1.2072
5537000341, 3,418.2,   0.9628
5537000342, 3,382.6,   1.0387
5537000343, 3,407.4,   0.9844
5537000344, 3,360.1,   1.0938
5537000411, 3,354.6,   1.1080
5537000412, 3,389.3,   1.0234
5537000413, 3,342.8,   1.1404
5537000414, 3,387.4,   1.0276
5537000421, 3,360.5,   1.0926
5537000422, 3,361.7,   1.0896
5537000423, 3,383.2,   1.0371
5537000424, 3,371.1,   1.0661
5537000431, 3,387.7,   1.0269
5537000432, 3,288.6,   1.3207
5537000433, 3,374.9,   1.0567
5537000434, 3,369.3,   1.0705
5537000441, 3,409.3,   0.9806
5537000442, 3,348.2,   1.1255
5537000443, 3,349.6,   1.1216
5537000444, 3,418.9,   0.9614
5537000511, 3,414.2,   0.9707
5537000512,10,333.4,   1.1679
5537000513, 3,421.9,   0.9557
5537000514, 3,430.0,   0.9403
5537000521,10,322.4,   1.2016
5537000522, 3,404.2,   0.9912
5537000523,10,320.6,   1.2074
5537000524, 3,411.0,   0.9771
5537000531, 3,410.2,   0.9787
5537000532, 3,423.2,   0.9531
5537000533, 3,426.4,   0.9470
5537000534, 3,371.1,   1.0661
5537000541,10,312.5,   1.2340
5537000542, 3,383.2,   1.0371
5537000543,10,311.9,   1.2362
5537000544, 3,316.4,   1.2211
5537000611, 3,386.6,   1.0294
5537000612, 3,352.8,   1.1128
5537000613, 3,395.1,   1.0105
5537000614,10,311.1,   1.2386
5537000621, 3,419.4,   0.9605
5537000622, 3,332.8,   1.1698
5537000623, 3,432.0,   0.9365
5537000624, 3,394.6,   1.0118
5537000631, 3,380.2,   1.0442
5537000632, 3,364.2,   1.0833
5537000633, 3,344.1,   1.1370
5537000634, 3,374.2,   1.0585
5537000641, 3,403.8,   0.9920
5537000642, 3,396.4,   1.0078
5537000643, 3,380.4,   1.0439
