#
# VER. = 1.0
# DATE = 2014-12-08
#
# UPDATED
#
# CODE, JCODE, AVS, ARV
5941000011, 8,394.6,   1.0116
5941000012, 8,389.0,   1.0241
5941000013, 8,392.0,   1.0173
5941000014, 8,387.4,   1.0276
5941000021, 8,382.2,   1.0395
5941000022, 8,376.5,   1.0529
5941000023, 8,382.6,   1.0386
5941000024, 8,376.2,   1.0535
5941000031, 8,388.9,   1.0244
5941000032, 8,383.6,   1.0362
5941000033, 8,390.8,   1.0200
5941000034, 8,384.9,   1.0334
5941000041, 8,381.1,   1.0422
5941000042, 8,379.9,   1.0450
5941000043, 8,383.7,   1.0361
5941000044, 8,383.2,   1.0372
5941000111, 8,370.9,   1.0665
5941000112, 8,370.9,   1.0665
5941000113, 8,372.2,   1.0633
5941000114, 8,372.3,   1.0631
5941000121, 8,371.3,   1.0654
5941000122, 8,366.9,   1.0765
5941000123, 8,370.7,   1.0670
5941000124, 8,371.0,   1.0662
5941000131, 8,377.6,   1.0503
5941000132, 8,376.1,   1.0538
5941000133, 8,380.5,   1.0435
5941000134, 8,380.7,   1.0429
5941000141, 8,376.4,   1.0532
5941000142, 8,370.6,   1.0672
5941000143, 8,372.5,   1.0626
5941000144, 8,370.7,   1.0671
5941000211, 8,364.8,   1.0816
5941000212, 8,361.3,   1.0907
5941000213, 8,365.9,   1.0789
5941000214, 8,363.4,   1.0853
5941000221, 8,359.4,   1.0954
5941000222, 8,359.7,   1.0946
5941000223, 8,360.8,   1.0919
5941000224, 8,359.1,   1.0963
5941000231, 8,368.8,   1.0717
5941000232, 8,366.6,   1.0771
5941000233, 8,373.0,   1.0613
5941000234, 8,371.4,   1.0653
5941000241, 8,360.9,   1.0915
5941000242, 8,354.5,   1.1084
5941000243, 8,363.2,   1.0856
5941000244,10,316.4,   1.2212
5941000311, 8,357.7,   1.1000
5941000312, 8,356.3,   1.1035
5941000313, 8,359.3,   1.0957
5941000314,10,315.8,   1.2231
5941000321,10,312.6,   1.2338
5941000322, 8,352.1,   1.1147
5941000323, 8,356.9,   1.1021
5941000324, 8,353.1,   1.1122
5941000331,10,316.2,   1.2218
5941000332, 8,358.3,   1.0983
5941000333, 8,358.4,   1.0979
5941000334, 8,357.5,   1.1004
5941000341, 8,357.0,   1.1019
5941000342, 8,352.7,   1.1132
5941000343, 8,357.0,   1.1017
5941000344, 8,351.4,   1.1166
5941000411, 8,346.9,   1.1290
5941000412, 8,344.1,   1.1368
5941000413, 8,347.1,   1.1284
5941000414, 8,342.1,   1.1424
5941000421, 8,340.4,   1.1473
5941000422, 8,338.2,   1.1538
5941000423, 8,333.9,   1.1662
5941000424, 8,331.2,   1.1746
5941000431, 8,346.1,   1.1312
5941000432, 8,340.8,   1.1462
5941000433, 8,345.6,   1.1326
5941000434, 8,344.2,   1.1366
5941000441, 8,335.5,   1.1617
5941000442, 8,334.7,   1.1640
5941000443, 8,343.8,   1.1377
5941000444, 8,339.3,   1.1505
5941000511, 8,337.7,   1.1551
5941000512, 8,337.0,   1.1572
5941000513, 8,337.6,   1.1553
5941000514, 8,331.1,   1.1749
5941000521, 8,338.5,   1.1528
5941000522, 8,339.5,   1.1498
5941000523, 8,334.9,   1.1635
5941000524, 8,334.0,   1.1661
5941000531, 8,335.6,   1.1612
5941000532, 8,335.4,   1.1619
5941000533, 8,339.3,   1.1505
5941000534, 8,337.0,   1.1571
5941000541, 8,337.1,   1.1569
5941000542, 8,338.6,   1.1526
5941000543, 8,335.1,   1.1629
5941000544, 8,331.6,   1.1734
5941000611, 8,332.2,   1.1714
5941000612, 8,332.9,   1.1692
5941000613, 8,328.0,   1.1841
5941000614, 8,335.4,   1.1620
5941000621, 8,340.8,   1.1462
5941000622, 8,345.7,   1.1325
5941000623, 8,335.7,   1.1612
5941000624, 8,346.4,   1.1303
5941000631, 8,328.5,   1.1826
5941000632, 8,328.7,   1.1820
5941000633, 8,328.5,   1.1826
5941000634, 8,328.7,   1.1820
5941000641, 8,338.8,   1.1520
5941000642, 8,348.5,   1.1246
5941000643, 8,334.3,   1.1651
5941000644,10,304.8,   1.2608
5941000711, 8,350.1,   1.1201
5941000712, 8,348.4,   1.1249
5941000713, 8,351.6,   1.1160
5941000714, 8,349.6,   1.1216
5941000721,10,297.9,   1.2856
5941000722,10,302.5,   1.2686
5941000723, 8,347.4,   1.1277
5941000724, 8,343.3,   1.1392
5941000731, 8,351.5,   1.1165
5941000732,10,303.7,   1.2644
5941000733, 8,351.0,   1.1179
5941000734, 8,343.0,   1.1400
5941000741,10,299.0,   1.2813
5941000742,10,302.0,   1.2707
5941000743, 8,347.4,   1.1276
5941000744, 8,347.3,   1.1278
5941000811,10,305.8,   1.2570
5941000812,10,310.4,   1.2412
5941000813,10,301.0,   1.2740
5941000814, 8,359.5,   1.0951
5941000821, 8,368.8,   1.0717
5941000822, 8,379.0,   1.0471
5941000823, 8,367.5,   1.0748
5941000824, 8,373.8,   1.0595
5941000831, 8,351.4,   1.1168
5941000832, 8,356.4,   1.1033
5941000833, 8,351.0,   1.1177
5941000834, 8,352.2,   1.1146
