#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   128,135.803, 34.997,135.800, 35.000,3.68885e-04,  0.900, 5.0,  1, 78.6,  0.0,  0.0
   129,135.903, 34.997,135.900, 35.000,3.87675e-04,  0.900, 5.0,  1, 74.0,  0.0,  0.0
   130,136.003, 34.997,136.000, 35.000,4.03203e-04,  0.900, 5.0,  1, 69.5,  0.0,  0.0
   131,136.103, 34.997,136.100, 35.000,4.10071e-04,  0.900, 5.0,  1, 65.5,  0.0,  0.0
   132,136.203, 34.997,136.200, 35.000,4.10786e-04,  0.900, 5.0,  1, 61.9,  0.0,  0.0
   133,136.303, 34.997,136.300, 35.000,4.14392e-04,  0.900, 5.0,  1, 58.6,  0.0,  0.0
   134,136.403, 34.997,136.400, 35.000,4.28819e-04,  0.900, 5.0,  1, 55.6,  0.0,  0.0
   135,136.503, 34.997,136.500, 35.000,4.59733e-04,  0.900, 5.0,  1, 52.9,  0.0,  0.0
   136,136.603, 34.997,136.600, 35.000,5.16295e-04,  0.900, 5.0,  1, 50.7,  0.0,  0.0
   137,136.703, 34.997,136.700, 35.000,6.08404e-04,  0.900, 5.0,  1, 48.5,  0.0,  0.0
   138,136.803, 34.997,136.800, 35.000,7.30703e-04,  0.900, 5.0,  1, 46.9,  0.0,  0.0
   139,136.903, 34.997,136.900, 35.000,8.54270e-04,  0.900, 5.0,  1, 46.1,  0.0,  0.0
   140,137.003, 34.997,137.000, 35.000,9.47007e-04,  0.900, 5.0,  1, 45.8,  0.0,  0.0
   141,137.103, 34.997,137.100, 35.000,1.00778e-03,  0.900, 5.0,  1, 45.8,  0.0,  0.0
   142,137.203, 34.997,137.200, 35.000,1.07469e-03,  0.900, 5.0,  1, 45.7,  0.0,  0.0
   143,137.303, 34.997,137.300, 35.000,1.18457e-03,  0.900, 5.0,  1, 45.5,  0.0,  0.0
   144,137.403, 34.997,137.400, 35.000,1.31827e-03,  0.900, 5.0,  1, 45.0,  0.0,  0.0
   145,137.503, 34.997,137.500, 35.000,1.40426e-03,  0.900, 5.0,  1, 44.3,  0.0,  0.0
   146,137.603, 34.997,137.600, 35.000,1.39503e-03,  0.900, 5.0,  1, 43.3,  0.0,  0.0
   147,137.703, 34.997,137.700, 35.000,1.33045e-03,  0.900, 5.0,  1, 42.0,  0.0,  0.0
   148,137.803, 34.997,137.800, 35.000,1.30304e-03,  0.900, 5.0,  1, 40.1,  0.0,  0.0
   149,137.903, 34.997,137.900, 35.000,1.35835e-03,  0.900, 5.0,  1, 37.6,  0.0,  0.0
   150,138.003, 34.997,138.000, 35.000,1.44417e-03,  0.900, 5.0,  1, 34.7,  0.0,  0.0
   151,138.103, 34.997,138.100, 35.000,1.46310e-03,  0.900, 5.0,  1, 31.3,  0.0,  0.0
   152,138.203, 34.997,138.200, 35.000,1.36215e-03,  0.900, 5.0,  1, 28.0,  0.0,  0.0
   153,138.303, 34.997,138.300, 35.000,1.16596e-03,  0.900, 5.0,  1, 24.8,  0.0,  0.0
   154,138.403, 34.997,138.400, 35.000,9.41303e-04,  0.900, 5.0,  1, 22.1,  0.0,  0.0
   155,138.503, 34.997,138.500, 35.000,7.44900e-04,  0.900, 5.0,  1, 19.7,  0.0,  0.0
   156,138.603, 34.997,138.600, 35.000,6.00351e-04,  0.900, 5.0,  1, 17.5,  0.0,  0.0
   157,135.603, 34.897,135.600, 34.900,3.72714e-04,  0.900, 5.0,  1, 85.1,  0.0,  0.0
   158,135.703, 34.897,135.700, 34.900,3.86870e-04,  0.900, 5.0,  1, 81.0,  0.0,  0.0
   159,135.803, 34.897,135.800, 34.900,4.13449e-04,  0.900, 5.0,  1, 76.7,  0.0,  0.0
   160,135.903, 34.897,135.900, 34.900,4.47408e-04,  0.900, 5.0,  1, 72.5,  0.0,  0.0
   161,136.003, 34.897,136.000, 34.900,4.75216e-04,  0.900, 5.0,  1, 68.3,  0.0,  0.0
   162,136.103, 34.897,136.100, 34.900,4.84987e-04,  0.900, 5.0,  1, 64.4,  0.0,  0.0
   163,136.203, 34.897,136.200, 34.900,4.79382e-04,  0.900, 5.0,  1, 60.8,  0.0,  0.0
   164,136.303, 34.897,136.300, 34.900,4.71968e-04,  0.900, 5.0,  1, 57.6,  0.0,  0.0
   165,136.403, 34.897,136.400, 34.900,4.72660e-04,  0.900, 5.0,  1, 54.7,  0.0,  0.0
   166,136.503, 34.897,136.500, 34.900,4.85919e-04,  0.900, 5.0,  1, 52.2,  0.0,  0.0
   167,136.603, 34.897,136.600, 34.900,5.20477e-04,  0.900, 5.0,  1, 50.0,  0.0,  0.0
   168,136.703, 34.897,136.700, 34.900,5.87904e-04,  0.900, 5.0,  1, 48.1,  0.0,  0.0
   169,136.803, 34.897,136.800, 34.900,6.85975e-04,  0.900, 5.0,  1, 46.6,  0.0,  0.0
   170,136.903, 34.897,136.900, 34.900,7.89910e-04,  0.900, 5.0,  1, 45.7,  0.0,  0.0
   171,137.003, 34.897,137.000, 34.900,8.70948e-04,  0.900, 5.0,  1, 45.2,  0.0,  0.0
   172,137.103, 34.897,137.100, 34.900,9.29588e-04,  0.900, 5.0,  1, 44.8,  0.0,  0.0
   173,137.203, 34.897,137.200, 34.900,1.00787e-03,  0.900, 5.0,  1, 44.5,  0.0,  0.0
   174,137.303, 34.897,137.300, 34.900,1.15192e-03,  0.900, 5.0,  1, 44.0,  0.0,  0.0
   175,137.403, 34.897,137.400, 34.900,1.34795e-03,  0.900, 5.0,  1, 43.3,  0.0,  0.0
   176,137.503, 34.897,137.500, 34.900,1.50775e-03,  0.900, 5.0,  1, 42.1,  0.0,  0.0
   177,137.603, 34.897,137.600, 34.900,1.54366e-03,  0.900, 5.0,  1, 40.9,  0.0,  0.0
   178,137.703, 34.897,137.700, 34.900,1.45852e-03,  0.900, 5.0,  1, 39.5,  0.0,  0.0
   179,137.803, 34.897,137.800, 34.900,1.34098e-03,  0.900, 5.0,  1, 37.2,  0.0,  0.0
   180,137.903, 34.897,137.900, 34.900,1.27194e-03,  0.900, 5.0,  1, 34.7,  0.0,  0.0
   181,138.003, 34.897,138.000, 34.900,1.25487e-03,  0.900, 5.0,  1, 31.9,  0.0,  0.0
   182,138.103, 34.897,138.100, 34.900,1.23594e-03,  0.900, 5.0,  1, 28.9,  0.0,  0.0
   183,138.203, 34.897,138.200, 34.900,1.16762e-03,  0.900, 5.0,  1, 26.1,  0.0,  0.0
   184,138.303, 34.897,138.300, 34.900,1.04508e-03,  0.900, 5.0,  1, 23.4,  0.0,  0.0
   185,138.403, 34.897,138.400, 34.900,8.96983e-04,  0.900, 5.0,  1, 21.0,  0.0,  0.0
   186,138.503, 34.897,138.500, 34.900,7.55834e-04,  0.900, 5.0,  1, 18.8,  0.0,  0.0
   187,138.603, 34.897,138.600, 34.900,6.39602e-04,  0.900, 5.0,  1, 16.8,  0.0,  0.0
   188,135.603, 34.797,135.600, 34.800,4.25990e-04,  0.900, 5.0,  1, 82.7,  0.0,  0.0
   189,135.703, 34.797,135.700, 34.800,4.39431e-04,  0.900, 5.0,  1, 78.9,  0.0,  0.0
   190,135.803, 34.797,135.800, 34.800,4.69530e-04,  0.900, 5.0,  1, 75.0,  0.0,  0.0
   191,135.903, 34.797,135.900, 34.800,5.12034e-04,  0.900, 5.0,  1, 71.0,  0.0,  0.0
   192,136.003, 34.797,136.000, 34.800,5.49735e-04,  0.900, 5.0,  1, 67.0,  0.0,  0.0
   193,136.103, 34.797,136.100, 34.800,5.65496e-04,  0.900, 5.0,  1, 63.2,  0.0,  0.0
   194,136.203, 34.797,136.200, 34.800,5.60168e-04,  0.900, 5.0,  1, 59.7,  0.0,  0.0
   195,136.303, 34.797,136.300, 34.800,5.47829e-04,  0.900, 5.0,  1, 56.5,  0.0,  0.0
   196,136.403, 34.797,136.400, 34.800,5.37263e-04,  0.900, 5.0,  1, 53.6,  0.0,  0.0
   197,136.503, 34.797,136.500, 34.800,5.32285e-04,  0.900, 5.0,  1, 51.1,  0.0,  0.0
   198,136.603, 34.797,136.600, 34.800,5.45265e-04,  0.900, 5.0,  1, 49.0,  0.0,  0.0
   199,136.703, 34.797,136.700, 34.800,5.92300e-04,  0.900, 5.0,  1, 47.2,  0.0,  0.0
   200,136.803, 34.797,136.800, 34.800,6.70951e-04,  0.900, 5.0,  1, 45.8,  0.0,  0.0
   201,136.903, 34.797,136.900, 34.800,7.52616e-04,  0.900, 5.0,  1, 44.9,  0.0,  0.0
   202,137.003, 34.797,137.000, 34.800,8.06605e-04,  0.900, 5.0,  1, 44.2,  0.0,  0.0
   203,137.103, 34.797,137.100, 34.800,8.36083e-04,  0.900, 5.0,  1, 43.7,  0.0,  0.0
   204,137.203, 34.797,137.200, 34.800,8.88828e-04,  0.900, 5.0,  1, 43.0,  0.0,  0.0
   205,137.303, 34.797,137.300, 34.800,1.01863e-03,  0.900, 5.0,  1, 42.1,  0.0,  0.0
   206,137.403, 34.797,137.400, 34.800,1.21952e-03,  0.900, 5.0,  1, 41.4,  0.0,  0.0
   207,137.503, 34.797,137.500, 34.800,1.40293e-03,  0.900, 5.0,  1, 39.5,  0.0,  0.0
   208,137.603, 34.797,137.600, 34.800,1.46338e-03,  0.900, 5.0,  1, 37.8,  0.0,  0.0
   209,137.703, 34.797,137.700, 34.800,1.37506e-03,  0.900, 5.0,  1, 36.2,  0.0,  0.0
   210,137.803, 34.797,137.800, 34.800,1.21151e-03,  0.900, 5.0,  1, 34.1,  0.0,  0.0
   211,137.903, 34.797,137.900, 34.800,1.07111e-03,  0.900, 5.0,  1, 31.8,  0.0,  0.0
   212,138.003, 34.797,138.000, 34.800,9.98696e-04,  0.900, 5.0,  1, 29.5,  0.0,  0.0
   213,138.103, 34.797,138.100, 34.800,9.74284e-04,  0.900, 5.0,  1, 27.0,  0.0,  0.0
   214,138.203, 34.797,138.200, 34.800,9.52871e-04,  0.900, 5.0,  1, 24.5,  0.0,  0.0
   215,138.303, 34.797,138.300, 34.800,9.05376e-04,  0.900, 5.0,  1, 22.1,  0.0,  0.0
   216,138.403, 34.797,138.400, 34.800,8.30918e-04,  0.900, 5.0,  1, 19.9,  0.0,  0.0
   217,138.503, 34.797,138.500, 34.800,7.44098e-04,  0.900, 5.0,  1, 18.0,  0.0,  0.0
   218,138.603, 34.797,138.600, 34.800,6.59312e-04,  0.900, 5.0,  1, 16.2,  0.0,  0.0
   219,135.503, 34.697,135.500, 34.700,5.02960e-04,  0.900, 5.0,  1, 83.7,  0.0,  0.0
   220,135.603, 34.697,135.600, 34.700,5.07333e-04,  0.900, 5.0,  1, 80.4,  0.0,  0.0
   221,135.703, 34.697,135.700, 34.700,5.12776e-04,  0.900, 5.0,  1, 76.9,  0.0,  0.0
   222,135.803, 34.697,135.800, 34.700,5.28569e-04,  0.900, 5.0,  1, 73.3,  0.0,  0.0
   223,135.903, 34.697,135.900, 34.700,5.57167e-04,  0.900, 5.0,  1, 69.4,  0.0,  0.0
   224,136.003, 34.697,136.000, 34.700,5.86769e-04,  0.900, 5.0,  1, 65.5,  0.0,  0.0
   225,136.103, 34.697,136.100, 34.700,6.01077e-04,  0.900, 5.0,  1, 61.7,  0.0,  0.0
   226,136.203, 34.697,136.200, 34.700,5.97824e-04,  0.900, 5.0,  1, 58.2,  0.0,  0.0
   227,136.303, 34.697,136.300, 34.700,5.86483e-04,  0.900, 5.0,  1, 55.0,  0.0,  0.0
   228,136.403, 34.697,136.400, 34.700,5.72094e-04,  0.900, 5.0,  1, 52.2,  0.0,  0.0
   229,136.503, 34.697,136.500, 34.700,5.57701e-04,  0.900, 5.0,  1, 49.6,  0.0,  0.0
   230,136.603, 34.697,136.600, 34.700,5.57735e-04,  0.900, 5.0,  1, 47.5,  0.0,  0.0
   231,136.703, 34.697,136.700, 34.700,5.89917e-04,  0.900, 5.0,  1, 45.8,  0.0,  0.0
   232,136.803, 34.697,136.800, 34.700,6.50956e-04,  0.900, 5.0,  1, 44.4,  0.0,  0.0
   233,136.903, 34.697,136.900, 34.700,7.10511e-04,  0.900, 5.0,  1, 43.4,  0.0,  0.0
   234,137.003, 34.697,137.000, 34.700,7.36910e-04,  0.900, 5.0,  1, 42.5,  0.0,  0.0
   235,137.103, 34.697,137.100, 34.700,7.32005e-04,  0.900, 5.0,  1, 41.7,  0.0,  0.0
   236,137.203, 34.697,137.200, 34.700,7.39978e-04,  0.900, 5.0,  1, 40.8,  0.0,  0.0
   237,137.303, 34.697,137.300, 34.700,8.12520e-04,  0.900, 5.0,  1, 38.9,  0.0,  0.0
   238,137.403, 34.697,137.400, 34.700,9.53049e-04,  0.900, 5.0,  1, 37.6,  0.0,  0.0
   239,137.503, 34.697,137.500, 34.700,1.09510e-03,  0.900, 5.0,  1, 35.8,  0.0,  0.0
   240,137.603, 34.697,137.600, 34.700,1.15066e-03,  0.900, 5.0,  1, 34.1,  0.0,  0.0
   241,137.703, 34.697,137.700, 34.700,1.08868e-03,  0.900, 5.0,  1, 32.6,  0.0,  0.0
