#
# VER. = 1.0
# DATE = 2017-04-12
#
LND_AYMGA,   1
AYMGA,-7.7,   2,Yamagata-ken-Oki Earthquake
   1,139.433, 38.987,139.430, 38.990,  0.0, 50.0, 40.0, 11.0, 60.0
   2,138.903, 38.507,138.900, 38.510,  0.0, 70.0, 40.0, 40.0, 60.0
