#
# VER. = 1.0
# DATE = 2017-04-12
#
LND_AHKSW,   1
AHKSW,-7.8,   5,Hokkaido-nansei-Oki Earthquake
   1,139.094, 42.938,139.090, 42.940,  0.0, 27.0, 40.0,341.0, 30.0
   2,139.484, 42.878,139.480, 42.880,  0.0, 25.0, 30.0,200.0, 30.0
   3,139.364, 42.668,139.360, 42.670,  0.0, 25.0, 30.0,200.0, 30.0
   4,139.194, 42.468,139.190, 42.470,  0.0, 27.0, 30.0,160.0, 60.0
   5,139.294, 42.248,139.290, 42.250,  0.0, 35.0, 30.0,160.0, 60.0
