#,,,,,
# VER. = 1.0,,,,,
# DATE = 2017-04-12,,,,,
#,,,,,
CYNG,1,,,,
CYNG,-7.8,40,177,Earthquakes in the vicinity of Yonaguni-jima,
139,122.501,23.796,122.5,23.8,40
140,122.601,23.796,122.6,23.8,40
141,122.701,23.796,122.7,23.8,40
142,122.801,23.796,122.8,23.8,40
143,122.901,23.796,122.9,23.8,40
144,123.002,23.796,123,23.8,40
145,122.301,23.696,122.3,23.7,40
146,122.401,23.696,122.4,23.7,40
147,122.501,23.696,122.5,23.7,40
148,122.601,23.696,122.6,23.7,40
149,122.701,23.696,122.7,23.7,40
150,122.801,23.696,122.8,23.7,40
151,122.901,23.696,122.9,23.7,40
152,123.002,23.696,123,23.7,40
153,122.301,23.596,122.3,23.6,40
154,122.401,23.596,122.4,23.6,40
155,122.501,23.596,122.5,23.6,40
156,122.601,23.596,122.6,23.6,40
157,122.701,23.596,122.7,23.6,40
158,122.801,23.596,122.8,23.6,40
159,122.901,23.596,122.9,23.6,40
160,123.002,23.596,123,23.6,40
161,122.301,23.496,122.3,23.5,40
162,122.401,23.496,122.4,23.5,40
163,122.501,23.496,122.5,23.5,40
164,122.601,23.496,122.6,23.5,40
165,122.701,23.496,122.7,23.5,40
166,122.801,23.496,122.8,23.5,40
167,122.901,23.496,122.9,23.5,40
168,123.002,23.496,123,23.5,40
169,122.301,23.396,122.3,23.4,40
170,122.401,23.396,122.4,23.4,40
171,122.501,23.396,122.5,23.4,40
172,122.601,23.396,122.6,23.4,40
173,122.701,23.396,122.7,23.4,40
174,122.801,23.396,122.8,23.4,40
175,122.901,23.396,122.9,23.4,40
176,123.002,23.396,123,23.4,40
177,123.002,23.296,123,23.3,40
