#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
     1,143.904, 46.798,143.900, 46.800,1.98723e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     2,144.004, 46.798,144.000, 46.800,1.97099e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     3,144.104, 46.798,144.100, 46.800,1.95935e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     4,143.704, 46.698,143.700, 46.700,2.06511e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     5,143.804, 46.698,143.800, 46.700,2.03961e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     6,143.904, 46.698,143.900, 46.700,2.01275e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     7,144.004, 46.698,144.000, 46.700,1.98965e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     8,144.104, 46.698,144.100, 46.700,1.97244e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
     9,143.504, 46.598,143.500, 46.600,2.10602e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    10,143.604, 46.598,143.600, 46.600,2.10910e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    11,143.704, 46.598,143.700, 46.600,2.09397e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    12,143.804, 46.598,143.800, 46.600,2.06607e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    13,143.904, 46.598,143.900, 46.600,2.03410e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    14,144.004, 46.598,144.000, 46.600,2.00539e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    15,144.104, 46.598,144.100, 46.600,1.98350e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    16,141.104, 46.498,141.100, 46.500,2.24942e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    17,141.204, 46.498,141.200, 46.500,2.19962e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    18,141.304, 46.498,141.300, 46.500,2.16481e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    19,141.404, 46.498,141.400, 46.500,2.15158e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    20,141.504, 46.498,141.500, 46.500,2.16166e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    21,143.304, 46.498,143.300, 46.500,2.05142e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    22,143.404, 46.498,143.400, 46.500,2.08441e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    23,143.504, 46.498,143.500, 46.500,2.10853e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    24,143.604, 46.498,143.600, 46.500,2.11524e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    25,143.704, 46.498,143.700, 46.500,2.10194e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    26,143.804, 46.498,143.800, 46.500,2.07378e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    27,143.904, 46.498,143.900, 46.500,2.04027e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    28,144.004, 46.498,144.000, 46.500,2.00990e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    29,144.104, 46.498,144.100, 46.500,1.98691e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    30,141.104, 46.398,141.100, 46.400,2.24167e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    31,141.204, 46.398,141.200, 46.400,2.19988e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    32,141.304, 46.398,141.300, 46.400,2.17297e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    33,141.404, 46.398,141.400, 46.400,2.17143e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    34,141.504, 46.398,141.500, 46.400,2.20310e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    35,141.604, 46.398,141.600, 46.400,2.99229e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    36,143.104, 46.398,143.100, 46.400,1.99384e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    37,143.204, 46.398,143.200, 46.400,2.01150e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    38,143.304, 46.398,143.300, 46.400,2.03699e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    39,143.404, 46.398,143.400, 46.400,2.06508e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    40,143.504, 46.398,143.500, 46.400,2.08667e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    41,143.604, 46.398,143.600, 46.400,2.09305e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    42,143.704, 46.398,143.700, 46.400,2.08129e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    43,143.804, 46.398,143.800, 46.400,2.05610e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    44,143.904, 46.398,143.900, 46.400,2.02655e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    45,144.004, 46.398,144.000, 46.400,2.00045e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    46,144.104, 46.398,144.100, 46.400,1.98140e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    47,141.104, 46.298,141.100, 46.300,2.24057e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    48,141.204, 46.298,141.200, 46.300,2.20573e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    49,141.304, 46.298,141.300, 46.300,2.18684e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    50,141.404, 46.298,141.400, 46.300,2.20106e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    51,141.504, 46.298,141.500, 46.300,2.26525e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    52,141.604, 46.298,141.600, 46.300,3.11247e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    53,141.704, 46.298,141.700, 46.300,3.31691e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    54,141.804, 46.298,141.800, 46.300,3.58478e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    55,142.904, 46.298,142.900, 46.300,1.99756e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    56,143.004, 46.298,143.000, 46.300,1.99683e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    57,143.104, 46.298,143.100, 46.300,1.99825e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    58,143.204, 46.298,143.200, 46.300,2.00467e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    59,143.304, 46.298,143.300, 46.300,2.01739e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    60,143.404, 46.298,143.400, 46.300,2.03363e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    61,143.504, 46.298,143.500, 46.300,2.04674e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    62,143.604, 46.298,143.600, 46.300,2.04985e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    63,143.704, 46.298,143.700, 46.300,2.04054e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    64,143.804, 46.298,143.800, 46.300,2.02238e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    65,143.904, 46.298,143.900, 46.300,2.00200e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    66,144.004, 46.298,144.000, 46.300,1.98483e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    67,144.104, 46.298,144.100, 46.300,1.97296e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    68,144.204, 46.298,144.200, 46.300,1.96587e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    69,150.005, 46.298,150.000, 46.300,2.47423e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
    70,141.104, 46.198,141.100, 46.200,2.23334e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    71,141.204, 46.198,141.200, 46.200,2.20706e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    72,141.304, 46.198,141.300, 46.200,2.19914e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    73,141.404, 46.198,141.400, 46.200,2.23348e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    74,141.504, 46.198,141.500, 46.200,2.33514e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
    75,141.604, 46.198,141.600, 46.200,3.24164e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    76,141.704, 46.198,141.700, 46.200,3.51453e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    77,141.804, 46.198,141.800, 46.200,3.83475e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    78,141.904, 46.198,141.900, 46.200,4.12552e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
    79,142.704, 46.198,142.700, 46.200,2.03283e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    80,142.804, 46.198,142.800, 46.200,2.02318e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    81,142.904, 46.198,142.900, 46.200,2.01844e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    82,143.004, 46.198,143.000, 46.200,2.01330e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    83,143.104, 46.198,143.100, 46.200,2.00730e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    84,143.204, 46.198,143.200, 46.200,2.00259e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    85,143.304, 46.198,143.300, 46.200,2.00169e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    86,143.404, 46.198,143.400, 46.200,2.00451e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    87,143.504, 46.198,143.500, 46.200,2.00781e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    88,143.604, 46.198,143.600, 46.200,2.00743e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    89,143.704, 46.198,143.700, 46.200,2.00157e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    90,143.804, 46.198,143.800, 46.200,1.99183e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    91,143.904, 46.198,143.900, 46.200,1.98153e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    92,144.004, 46.198,144.000, 46.200,1.97329e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    93,144.104, 46.198,144.100, 46.200,1.96791e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    94,144.204, 46.198,144.200, 46.200,1.96490e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
    95,149.605, 46.198,149.600, 46.200,2.47963e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
    96,149.705, 46.198,149.700, 46.200,2.47967e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
    97,149.805, 46.198,149.800, 46.200,2.47958e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
    98,149.905, 46.198,149.900, 46.200,2.47941e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
    99,150.005, 46.198,150.000, 46.200,2.47920e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   100,141.004, 46.098,141.000, 46.100,2.22201e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   101,141.104, 46.098,141.100, 46.100,2.20837e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   102,141.204, 46.098,141.200, 46.100,2.19546e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   103,141.304, 46.098,141.300, 46.100,2.20374e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   104,141.404, 46.098,141.400, 46.100,2.25895e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   105,141.504, 46.098,141.500, 46.100,2.38714e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   106,141.604, 46.098,141.600, 46.100,3.32125e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   107,141.704, 46.098,141.700, 46.100,3.60351e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   108,141.804, 46.098,141.800, 46.100,3.89259e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   109,141.904, 46.098,141.900, 46.100,4.09657e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   110,142.004, 46.098,142.000, 46.100,4.12803e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   111,142.504, 46.098,142.500, 46.100,2.14469e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   112,142.604, 46.098,142.600, 46.100,2.09525e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   113,142.704, 46.098,142.700, 46.100,2.06773e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   114,142.804, 46.098,142.800, 46.100,2.04987e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   115,142.904, 46.098,142.900, 46.100,2.03808e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   116,143.004, 46.098,143.000, 46.100,2.02714e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   117,143.104, 46.098,143.100, 46.100,2.01519e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   118,143.204, 46.098,143.200, 46.100,2.00315e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   119,143.304, 46.098,143.300, 46.100,1.99353e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   120,143.404, 46.098,143.400, 46.100,1.98773e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   121,143.504, 46.098,143.500, 46.100,1.98482e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   122,143.604, 46.098,143.600, 46.100,1.98258e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   123,143.704, 46.098,143.700, 46.100,1.97955e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   124,143.804, 46.098,143.800, 46.100,1.97572e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   125,143.904, 46.098,143.900, 46.100,1.97200e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   126,144.004, 46.098,144.000, 46.100,1.96920e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   127,144.104, 46.098,144.100, 46.100,1.96745e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   128,144.204, 46.098,144.200, 46.100,1.96654e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   129,144.304, 46.098,144.300, 46.100,1.96614e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   130,149.205, 46.098,149.200, 46.100,2.48790e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   131,149.305, 46.098,149.300, 46.100,2.48593e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   132,149.405, 46.098,149.400, 46.100,2.48583e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   133,149.505, 46.098,149.500, 46.100,2.48660e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   134,149.605, 46.098,149.600, 46.100,2.48742e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   135,149.705, 46.098,149.700, 46.100,2.48777e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   136,149.805, 46.098,149.800, 46.100,2.48752e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   137,149.905, 46.098,149.900, 46.100,2.48683e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   138,150.005, 46.098,150.000, 46.100,2.48595e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   139,141.004, 45.998,141.000, 46.000,2.17952e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   140,141.104, 45.998,141.100, 46.000,2.17645e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   141,141.204, 45.998,141.200, 46.000,2.17977e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   142,141.304, 45.998,141.300, 46.000,2.20719e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   143,141.404, 45.998,141.400, 46.000,2.28018e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   144,141.504, 45.998,141.500, 46.000,3.13677e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   145,141.604, 45.998,141.600, 46.000,3.33349e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   146,141.704, 45.998,141.700, 46.000,3.55783e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   147,141.804, 45.998,141.800, 46.000,3.74673e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   148,141.904, 45.998,141.900, 46.000,3.83186e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   149,142.004, 45.998,142.000, 46.000,3.77730e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   150,142.104, 45.998,142.100, 46.000,3.60752e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   151,142.204, 45.998,142.200, 46.000,3.39977e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   152,142.304, 45.998,142.300, 46.000,2.35399e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   153,142.404, 45.998,142.400, 46.000,2.25009e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   154,142.504, 45.998,142.500, 46.000,2.18917e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   155,142.604, 45.998,142.600, 46.000,2.14515e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   156,142.704, 45.998,142.700, 46.000,2.10830e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   157,142.804, 45.998,142.800, 46.000,2.07786e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   158,142.904, 45.998,142.900, 46.000,2.05483e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   159,143.004, 45.998,143.000, 46.000,2.03600e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   160,143.104, 45.998,143.100, 46.000,2.01916e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   161,143.204, 45.998,143.200, 46.000,2.00396e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   162,143.304, 45.998,143.300, 46.000,1.99164e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   163,143.404, 45.998,143.400, 46.000,1.98316e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   164,143.504, 45.998,143.500, 46.000,1.97813e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   165,143.604, 45.998,143.600, 46.000,1.97522e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   166,143.704, 45.998,143.700, 46.000,1.97335e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   167,143.804, 45.998,143.800, 46.000,1.97193e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   168,143.904, 45.998,143.900, 46.000,1.97083e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   169,144.004, 45.998,144.000, 46.000,1.97012e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   170,144.104, 45.998,144.100, 46.000,1.96972e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   171,144.204, 45.998,144.200, 46.000,1.96954e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   172,144.304, 45.998,144.300, 46.000,1.96951e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   173,144.404, 45.998,144.400, 46.000,1.96961e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   174,148.805, 45.998,148.800, 46.000,2.60696e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   175,148.905, 45.998,148.900, 46.000,2.58435e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   176,149.005, 45.998,149.000, 46.000,2.55367e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   177,149.105, 45.998,149.100, 46.000,2.52576e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   178,149.205, 45.998,149.200, 46.000,2.50710e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   179,149.305, 45.998,149.300, 46.000,2.49838e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   180,149.405, 45.998,149.400, 46.000,2.49690e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   181,149.505, 45.998,149.500, 46.000,2.49916e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   182,149.605, 45.998,149.600, 46.000,2.50212e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   183,149.705, 45.998,149.700, 46.000,2.50366e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   184,149.805, 45.998,149.800, 46.000,2.50315e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   185,149.905, 45.998,149.900, 46.000,2.50094e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   186,150.005, 45.998,150.000, 46.000,2.49796e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   187,141.004, 45.898,141.000, 45.900,2.15140e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   188,141.104, 45.898,141.100, 45.900,2.15610e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   189,141.204, 45.898,141.200, 45.900,2.17272e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   190,141.304, 45.898,141.300, 45.900,2.21647e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   191,141.404, 45.898,141.400, 45.900,2.30255e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   192,141.504, 45.898,141.500, 45.900,3.15709e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   193,141.604, 45.898,141.600, 45.900,3.31652e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   194,141.704, 45.898,141.700, 45.900,3.46079e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   195,141.804, 45.898,141.800, 45.900,3.54264e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   196,141.904, 45.898,141.900, 45.900,3.53664e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   197,142.004, 45.898,142.000, 45.900,3.45606e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   198,142.104, 45.898,142.100, 45.900,3.34622e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   199,142.204, 45.898,142.200, 45.900,3.25448e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
   200,142.304, 45.898,142.300, 45.900,2.31973e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   201,142.404, 45.898,142.400, 45.900,2.28457e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   202,142.504, 45.898,142.500, 45.900,2.24716e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   203,142.604, 45.898,142.600, 45.900,2.19964e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   204,142.704, 45.898,142.700, 45.900,2.14963e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   205,142.804, 45.898,142.800, 45.900,2.10609e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   206,142.904, 45.898,142.900, 45.900,2.07308e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   207,143.004, 45.898,143.000, 45.900,2.04826e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   208,143.104, 45.898,143.100, 45.900,2.02870e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   209,143.204, 45.898,143.200, 45.900,2.01278e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   210,143.304, 45.898,143.300, 45.900,2.00014e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   211,143.404, 45.898,143.400, 45.900,1.99058e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   212,143.504, 45.898,143.500, 45.900,1.98368e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   213,143.604, 45.898,143.600, 45.900,1.97890e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   214,143.704, 45.898,143.700, 45.900,1.97593e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   215,143.804, 45.898,143.800, 45.900,1.97426e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   216,143.904, 45.898,143.900, 45.900,1.97344e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   217,144.004, 45.898,144.000, 45.900,1.97311e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   218,144.104, 45.898,144.100, 45.900,1.97301e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   219,144.204, 45.898,144.200, 45.900,1.97308e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   220,144.304, 45.898,144.300, 45.900,1.97335e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   221,144.404, 45.898,144.400, 45.900,1.97392e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   222,144.504, 45.898,144.500, 45.900,1.97496e-04,  0.900, 5.0,  4,  3.0,  0.0, 90.0
   223,148.505, 45.898,148.500, 45.900,2.68689e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   224,148.605, 45.898,148.600, 45.900,2.76961e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   225,148.705, 45.898,148.700, 45.900,2.82547e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   226,148.805, 45.898,148.800, 45.900,2.82931e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   227,148.905, 45.898,148.900, 45.900,2.77867e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   228,149.005, 45.898,149.000, 45.900,2.69618e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   229,149.105, 45.898,149.100, 45.900,2.61425e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   230,149.205, 45.898,149.200, 45.900,2.55558e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   231,149.305, 45.898,149.300, 45.900,2.52562e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   232,149.405, 45.898,149.400, 45.900,2.51791e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   233,149.505, 45.898,149.500, 45.900,2.52232e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   234,149.605, 45.898,149.600, 45.900,2.52978e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   235,149.705, 45.898,149.700, 45.900,2.53401e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   236,149.805, 45.898,149.800, 45.900,2.53296e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   237,149.905, 45.898,149.900, 45.900,2.52730e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   238,150.005, 45.898,150.000, 45.900,2.51955e-04,  0.900, 5.0,  3,  3.0,  0.0, 90.0
   239,141.004, 45.798,141.000, 45.800,2.14142e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   240,141.104, 45.798,141.100, 45.800,2.14930e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   241,141.204, 45.798,141.200, 45.800,2.17126e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   242,141.304, 45.798,141.300, 45.800,2.22048e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   243,141.404, 45.798,141.400, 45.800,2.30736e-04,  0.900, 5.0,  6,  3.0,  0.0, 90.0
   244,141.504, 45.798,141.500, 45.800,3.15048e-04,  0.900, 5.0,  5,  3.0,  0.0, 90.0
