#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
130.0693,  34.2968, 130.0670,  34.3000
129.3523,  33.8138, 129.3500,  33.8170
130.1693,  33.2967, 130.1670,  33.3000
130.4853,  33.3467, 130.4830,  33.3500
131.3524,  33.3297, 131.3500,  33.3330
132.0525,  33.5137, 132.0500,  33.5170
131.5024,  33.8137, 131.5000,  33.8170
130.6854,  34.4638, 130.6830,  34.4670
130.0693,  34.2968, 130.0670,  34.3000
