#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
142.0036,  39.3971, 142.0000,  39.4000
141.7866,  39.7302, 141.7830,  39.7330
143.4207,  39.6971, 143.4170,  39.7000
143.2207,  38.6970, 143.2170,  38.7000
142.7536,  38.7800, 142.7500,  38.7830
141.9036,  38.8971, 141.9000,  38.9000
142.0036,  39.3971, 142.0000,  39.4000
