#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
144.0209,  41.2803, 144.0170,  41.2830
142.1538,  41.9974, 142.1500,  42.0000
141.9867,  41.5474, 141.9830,  41.5500
141.9536,  40.0642, 141.9500,  40.0670
141.7866,  39.7302, 141.7830,  39.7330
143.4207,  39.6971, 143.4170,  39.7000
143.7708,  40.8472, 143.7670,  40.8500
144.0209,  41.2803, 144.0170,  41.2830
