#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
128.6522,  33.0797, 128.6500,  33.0830
128.2851,  31.7136, 128.2830,  31.7170
129.1692,  32.6297, 129.1670,  32.6330
129.7193,  33.0637, 129.7170,  33.0670
130.1693,  33.2967, 130.1670,  33.3000
129.3523,  33.8138, 129.3500,  33.8170
128.6522,  33.0797, 128.6500,  33.0830
