#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   180,149.605, 45.598,149.600, 45.600,0.00000e+00,  0.900, 5.0, 10, 87.7,234.0, 52.0
   181,149.705, 45.598,149.700, 45.600,0.00000e+00,  0.900, 5.0, 10, 83.6,235.0, 51.0
   182,149.805, 45.598,149.800, 45.600,0.00000e+00,  0.900, 5.0, 10, 78.9,235.0, 48.0
   183,149.905, 45.598,149.900, 45.600,0.00000e+00,  0.900, 5.0, 10, 74.0,235.0, 45.0
   184,150.005, 45.598,150.000, 45.600,0.00000e+00,  0.900, 5.0, 10, 69.2,234.0, 43.0
   185,150.105, 45.598,150.100, 45.600,1.08778e-02,  0.900, 5.0,  1, 64.6,234.0, 41.0
   186,150.205, 45.598,150.200, 45.600,1.07139e-02,  0.900, 5.0,  1, 61.5,234.0, 39.0
   187,150.305, 45.598,150.300, 45.600,1.05582e-02,  0.900, 5.0,  1, 58.5,234.0, 38.0
   188,150.405, 45.598,150.400, 45.600,1.05401e-02,  0.900, 5.0,  1, 55.0,234.0, 36.0
   189,150.505, 45.598,150.500, 45.600,1.07213e-02,  0.900, 5.0,  1, 51.4,233.0, 33.0
   190,150.605, 45.598,150.600, 45.600,1.11046e-02,  0.900, 5.0,  1, 48.3,233.0, 33.0
   191,150.705, 45.598,150.700, 45.600,1.16580e-02,  0.900, 5.0,  1, 45.7,233.0, 31.0
   192,150.805, 45.598,150.800, 45.600,1.23243e-02,  0.900, 5.0,  1, 43.3,233.0, 30.0
   193,150.905, 45.598,150.900, 45.600,1.30099e-02,  0.900, 5.0,  1, 40.7,233.0, 28.0
   194,151.005, 45.598,151.000, 45.600,1.35937e-02,  0.900, 5.0,  1, 38.0,232.0, 27.0
   195,151.105, 45.598,151.100, 45.600,1.39624e-02,  0.900, 5.0,  1, 35.6,232.0, 26.0
   196,151.205, 45.598,151.200, 45.600,1.40725e-02,  0.900, 5.0,  1, 33.3,232.0, 25.0
   197,151.305, 45.598,151.300, 45.600,1.39800e-02,  0.900, 5.0,  1, 30.9,231.0, 24.0
   198,151.405, 45.598,151.400, 45.600,1.38071e-02,  0.900, 5.0,  1, 28.5,231.0, 24.0
   199,151.505, 45.598,151.500, 45.600,1.36546e-02,  0.900, 5.0,  1, 26.3,231.0, 23.0
   200,151.605, 45.597,151.600, 45.600,1.35289e-02,  0.900, 5.0,  1, 24.1,231.0, 21.0
   201,151.705, 45.597,151.700, 45.600,1.33539e-02,  0.900, 5.0,  1, 21.6,229.0, 18.0
   202,151.805, 45.597,151.800, 45.600,1.30632e-02,  0.900, 5.0,  1, 19.9,230.0, 16.0
   203,151.905, 45.597,151.900, 45.600,1.26704e-02,  0.900, 5.0,  1, 19.1,230.0, 16.0
   204,152.005, 45.597,152.000, 45.600,1.22513e-02,  0.900, 5.0,  1, 18.0,231.0, 12.0
   205,152.105, 45.597,152.100, 45.600,1.18746e-02,  0.900, 5.0,  1, 16.9,231.0, 11.0
   206,152.205, 45.597,152.200, 45.600,1.15566e-02,  0.900, 5.0,  1, 15.9,230.0, 11.0
   207,148.705, 45.498,148.700, 45.500,0.00000e+00,  0.900, 5.0, 10,150.6,236.0, 55.0
   208,148.805, 45.498,148.800, 45.500,0.00000e+00,  0.900, 5.0, 10,139.2,230.0, 59.0
   209,148.905, 45.498,148.900, 45.500,0.00000e+00,  0.900, 5.0, 10,129.8,233.0, 61.0
   210,149.005, 45.498,149.000, 45.500,0.00000e+00,  0.900, 5.0, 10,119.5,234.0, 61.0
   211,149.105, 45.498,149.100, 45.500,0.00000e+00,  0.900, 5.0, 10,105.8,233.0, 58.0
   212,149.205, 45.498,149.200, 45.500,0.00000e+00,  0.900, 5.0, 10,101.1,234.0, 57.0
   213,149.305, 45.498,149.300, 45.500,0.00000e+00,  0.900, 5.0, 10, 95.9,234.0, 56.0
   214,149.405, 45.498,149.400, 45.500,0.00000e+00,  0.900, 5.0, 10, 89.3,235.0, 53.0
   215,149.505, 45.498,149.500, 45.500,0.00000e+00,  0.900, 5.0, 10, 82.6,235.0, 50.0
   216,149.605, 45.498,149.600, 45.500,0.00000e+00,  0.900, 5.0, 10, 77.6,235.0, 48.0
   217,149.705, 45.498,149.700, 45.500,0.00000e+00,  0.900, 5.0, 10, 73.5,235.0, 46.0
   218,149.805, 45.498,149.800, 45.500,0.00000e+00,  0.900, 5.0, 10, 69.6,235.0, 44.0
   219,149.905, 45.498,149.900, 45.500,1.15410e-02,  0.900, 5.0,  1, 65.7,236.0, 41.0
   220,150.005, 45.498,150.000, 45.500,1.19781e-02,  0.900, 5.0,  1, 61.4,235.0, 38.0
   221,150.105, 45.498,150.100, 45.500,1.21058e-02,  0.900, 5.0,  1, 57.2,234.0, 37.0
   222,150.205, 45.498,150.200, 45.500,1.19964e-02,  0.900, 5.0,  1, 54.5,234.0, 36.0
   223,150.305, 45.498,150.300, 45.500,1.17990e-02,  0.900, 5.0,  1, 51.9,234.0, 34.0
   224,150.405, 45.498,150.400, 45.500,1.16731e-02,  0.900, 5.0,  1, 49.0,234.0, 32.0
   225,150.505, 45.498,150.500, 45.500,1.17424e-02,  0.900, 5.0,  1, 45.9,234.0, 30.0
   226,150.605, 45.498,150.600, 45.500,1.20780e-02,  0.900, 5.0,  1, 42.9,234.0, 29.0
   227,150.705, 45.498,150.700, 45.500,1.26846e-02,  0.900, 5.0,  1, 40.6,234.0, 29.0
   228,150.805, 45.498,150.800, 45.500,1.34811e-02,  0.900, 5.0,  1, 38.5,234.0, 27.0
   229,150.905, 45.498,150.900, 45.500,1.43003e-02,  0.900, 5.0,  1, 36.2,233.0, 26.0
   230,151.005, 45.498,151.000, 45.500,1.49431e-02,  0.900, 5.0,  1, 33.8,232.0, 25.0
   231,151.105, 45.498,151.100, 45.500,1.52537e-02,  0.900, 5.0,  1, 31.5,232.0, 24.0
   232,151.205, 45.498,151.200, 45.500,1.51936e-02,  0.900, 5.0,  1, 29.2,231.0, 23.0
   233,151.305, 45.497,151.300, 45.500,1.48536e-02,  0.900, 5.0,  1, 26.7,230.0, 22.0
   234,151.405, 45.497,151.400, 45.500,1.44062e-02,  0.900, 5.0,  1, 24.4,230.0, 21.0
   235,151.505, 45.497,151.500, 45.500,1.40030e-02,  0.900, 5.0,  1, 22.7,230.0, 19.0
   236,151.605, 45.497,151.600, 45.500,1.36844e-02,  0.900, 5.0,  1, 21.1,231.0, 18.0
   237,151.705, 45.497,151.700, 45.500,1.33756e-02,  0.900, 5.0,  1, 19.3,229.0, 15.0
   238,151.805, 45.497,151.800, 45.500,1.29827e-02,  0.900, 5.0,  1, 18.0,230.0, 13.0
   239,151.905, 45.497,151.900, 45.500,1.24891e-02,  0.900, 5.0,  1, 17.1,230.0, 13.0
   240,152.005, 45.497,152.000, 45.500,1.19612e-02,  0.900, 5.0,  1, 16.3,230.0, 11.0
   241,152.105, 45.497,152.100, 45.500,1.14796e-02,  0.900, 5.0,  1, 15.3,230.0, 10.0
   242,152.205, 45.497,152.200, 45.500,1.10791e-02,  0.900, 5.0,  1, 14.5,230.0, 10.0
   243,152.305, 45.497,152.300, 45.500,1.07446e-02,  0.900, 5.0,  1, 13.6,229.0, 10.0
   244,148.505, 45.398,148.500, 45.400,0.00000e+00,  0.900, 5.0, 10,149.9,234.0, 56.0
   245,148.605, 45.398,148.600, 45.400,0.00000e+00,  0.900, 5.0, 10,147.5,234.0, 57.0
   246,148.705, 45.398,148.700, 45.400,0.00000e+00,  0.900, 5.0, 10,135.9,234.0, 59.0
