#
# VER. = 1.0
# DATE = 2017-04-12
#
PSE_CPHL,   1,   3
   1, 7.1,0.01512,   1
   2, 7.2,0.00901,   1
   3, 7.3,0.00404,   1
   1, 28.1, 32.1, 223
   1,140.066, 36.236,140.063, 36.239, 56.1, 61.0, 90.0
   2,140.060, 36.145,140.057, 36.148, 52.0, 66.0, 90.0
   3,139.067, 35.658,139.064, 35.661, 15.3,119.0, 90.0
   4,139.176, 35.670,139.173, 35.673, 17.1,125.0, 90.0
   5,139.283, 35.677,139.280, 35.680, 19.3,129.0, 90.0
   6,139.379, 35.673,139.376, 35.676, 22.4,127.0, 90.0
   7,139.472, 35.664,139.469, 35.667, 24.5,122.0, 90.0
   8,139.565, 35.654,139.562, 35.657, 25.9,117.0, 90.0
   9,139.658, 35.642,139.655, 35.645, 26.8,111.0, 90.0
  10,139.755, 35.634,139.752, 35.637, 27.4,107.0, 90.0
  11,139.853, 35.630,139.850, 35.633, 27.9,105.0, 90.0
  12,139.949, 35.608,139.946, 35.611, 28.6, 95.0, 90.0
  13,140.172, 36.128,140.169, 36.131, 48.5, 57.0, 90.0
  14,140.050, 35.577,140.047, 35.580, 28.9, 81.0, 90.0
  15,140.165, 35.540,140.162, 35.543, 28.1, 63.0, 90.0
  16,140.276, 35.524,140.273, 35.527, 27.0, 55.0, 90.0
  17,140.381, 35.519,140.378, 35.522, 25.4, 52.0, 90.0
  18,140.474, 35.526,140.471, 35.529, 24.6, 56.0, 90.0
  19,140.565, 35.540,140.562, 35.543, 24.1, 63.0, 90.0
  20,140.656, 35.556,140.653, 35.559, 23.6, 71.0, 90.0
  21,138.852, 35.525,138.849, 35.528, 11.8,103.0, 90.0
  22,138.964, 35.553,138.961, 35.556, 12.3,116.0, 90.0
  23,139.078, 35.571,139.075, 35.574, 13.3,126.0, 90.0
  24,140.277, 36.123,140.274, 36.126, 46.2, 54.0, 90.0
  25,139.194, 35.587,139.191, 35.590, 14.6,135.0, 90.0
  26,139.295, 35.588,139.292, 35.591, 16.5,136.0, 90.0
  27,139.394, 35.587,139.391, 35.590, 19.1,135.0, 90.0
  28,139.484, 35.578,139.481, 35.581, 21.4,130.0, 90.0
  29,139.572, 35.564,139.569, 35.567, 23.0,122.0, 90.0
  30,139.664, 35.553,139.661, 35.556, 24.1,116.0, 90.0
  31,139.762, 35.549,139.759, 35.552, 24.9,114.0, 90.0
  32,139.856, 35.536,139.853, 35.539, 25.7,108.0, 90.0
  33,139.950, 35.517,139.947, 35.520, 26.3, 99.0, 90.0
  34,140.049, 35.488,140.046, 35.491, 26.5, 86.0, 90.0
  35,140.377, 36.123,140.374, 36.126, 44.3, 54.0, 90.0
  36,140.158, 35.452,140.155, 35.455, 26.2, 69.0, 90.0
  37,140.270, 35.432,140.267, 35.435, 25.4, 59.0, 90.0
  38,140.375, 35.426,140.372, 35.429, 24.4, 56.0, 90.0
  39,140.472, 35.430,140.469, 35.433, 23.5, 58.0, 90.0
  40,140.560, 35.448,140.557, 35.451, 22.9, 67.0, 90.0
  41,140.654, 35.462,140.651, 35.465, 22.4, 74.0, 90.0
  42,138.848, 35.401,138.845, 35.404,  9.9, 92.0, 90.0
  43,138.958, 35.440,138.955, 35.443, 10.3,110.0, 90.0
  44,139.073, 35.466,139.070, 35.469, 11.3,123.0, 90.0
  45,139.188, 35.482,139.185, 35.485, 12.9,132.0, 90.0
  46,140.478, 36.121,140.475, 36.124, 42.1, 53.0, 90.0
  47,139.300, 35.491,139.297, 35.494, 14.6,138.0, 90.0
  48,139.400, 35.491,139.397, 35.494, 16.6,138.0, 90.0
  49,139.494, 35.487,139.491, 35.490, 18.9,135.0, 90.0
  50,139.581, 35.475,139.578, 35.478, 20.7,128.0, 90.0
  51,139.673, 35.466,139.670, 35.469, 21.7,123.0, 90.0
  52,139.768, 35.458,139.765, 35.461, 22.6,119.0, 90.0
  53,139.860, 35.444,139.857, 35.447, 23.7,112.0, 90.0
  54,139.952, 35.423,139.949, 35.426, 24.1,102.0, 90.0
  55,140.048, 35.399,140.045, 35.402, 24.5, 91.0, 90.0
  56,140.152, 35.369,140.149, 35.372, 24.3, 77.0, 90.0
  57,140.578, 36.121,140.575, 36.124, 39.5, 53.0, 90.0
  58,140.259, 35.352,140.256, 35.355, 24.0, 69.0, 90.0
  59,140.368, 35.336,140.365, 35.339, 23.1, 61.0, 90.0
  60,140.465, 35.340,140.462, 35.343, 22.3, 63.0, 90.0
  61,140.557, 35.356,140.554, 35.359, 21.7, 71.0, 90.0
  62,138.952, 35.323,138.949, 35.326,  8.3,102.0, 90.0
  63,139.063, 35.351,139.060, 35.354,  8.8,115.0, 90.0
  64,139.180, 35.373,139.177, 35.376, 10.4,127.0, 90.0
  65,139.292, 35.385,139.289, 35.388, 12.9,134.0, 90.0
  66,139.396, 35.388,139.393, 35.391, 14.7,136.0, 90.0
  67,139.494, 35.387,139.491, 35.390, 16.5,135.0, 90.0
  68,139.348, 36.112,139.345, 36.115, 45.2, 97.0, 90.0
  69,139.586, 35.380,139.583, 35.383, 18.2,131.0, 90.0
  70,139.678, 35.371,139.675, 35.374, 19.6,126.0, 90.0
  71,139.771, 35.362,139.768, 35.365, 20.7,121.0, 90.0
  72,139.863, 35.351,139.860, 35.354, 21.7,115.0, 90.0
  73,139.953, 35.328,139.950, 35.331, 22.4,104.0, 90.0
  74,140.049, 35.304,140.046, 35.307, 22.6, 93.0, 90.0
  75,140.150, 35.277,140.147, 35.280, 22.5, 81.0, 90.0
  76,140.256, 35.258,140.253, 35.261, 22.1, 72.0, 90.0
  77,140.357, 35.256,140.354, 35.259, 21.5, 71.0, 90.0
  78,140.454, 35.264,140.451, 35.267, 21.0, 75.0, 90.0
  79,139.449, 36.117,139.446, 36.120, 46.0, 99.0, 90.0
  80,139.062, 35.249,139.059, 35.252,  7.3,114.0, 90.0
  81,139.178, 35.271,139.175, 35.274,  8.1,126.0, 90.0
  82,139.288, 35.282,139.285, 35.285,  9.5,132.0, 90.0
  83,139.392, 35.285,139.389, 35.288, 12.2,134.0, 90.0
  84,139.488, 35.282,139.485, 35.285, 14.4,132.0, 90.0
  85,139.583, 35.277,139.580, 35.280, 16.0,129.0, 90.0
  86,139.678, 35.271,139.675, 35.274, 17.5,126.0, 90.0
  87,139.771, 35.262,139.768, 35.265, 18.7,121.0, 90.0
  88,139.862, 35.249,139.859, 35.252, 19.7,114.0, 90.0
  89,139.953, 35.228,139.950, 35.231, 20.6,104.0, 90.0
  90,139.548, 36.112,139.545, 36.115, 46.7, 97.0, 90.0
  91,140.049, 35.199,140.046, 35.202, 20.8, 91.0, 90.0
  92,140.150, 35.179,140.147, 35.182, 20.5, 82.0, 90.0
  93,140.252, 35.171,140.249, 35.174, 20.1, 78.0, 90.0
  94,140.352, 35.173,140.349, 35.176, 19.8, 79.0, 90.0
  95,140.452, 35.171,140.449, 35.174, 19.4, 78.0, 90.0
  96,139.185, 35.178,139.182, 35.181,  6.5,130.0, 90.0
  97,139.294, 35.187,139.291, 35.190,  7.6,135.0, 90.0
  98,139.394, 35.187,139.391, 35.190,  9.0,135.0, 90.0
  99,139.488, 35.182,139.485, 35.185, 11.5,132.0, 90.0
 100,139.578, 35.171,139.575, 35.174, 13.7,126.0, 90.0
 101,139.648, 36.108,139.645, 36.111, 47.1, 95.0, 90.0
 102,139.672, 35.164,139.669, 35.167, 15.1,122.0, 90.0
 103,139.767, 35.156,139.764, 35.159, 16.4,118.0, 90.0
 104,139.859, 35.142,139.856, 35.145, 17.5,111.0, 90.0
 105,139.952, 35.123,139.949, 35.126, 18.2,102.0, 90.0
 106,140.049, 35.101,140.046, 35.104, 18.4, 92.0, 90.0
 107,140.149, 35.086,140.146, 35.089, 18.1, 85.0, 90.0
 108,140.250, 35.082,140.247, 35.085, 17.9, 83.0, 90.0
 109,140.351, 35.077,140.348, 35.080, 17.7, 81.0, 90.0
 110,139.290, 35.083,139.287, 35.086,  6.7,133.0, 90.0
 111,139.396, 35.088,139.393, 35.091,  7.7,136.0, 90.0
 112,140.181, 36.217,140.178, 36.220, 52.6, 51.0, 90.0
 113,139.747, 36.101,139.744, 36.104, 47.2, 92.0, 90.0
 114,139.492, 35.085,139.489, 35.088,  9.0,134.0, 90.0
 115,139.582, 35.075,139.579, 35.078, 10.7,128.0, 90.0
 116,139.668, 35.058,139.665, 35.061, 12.5,119.0, 90.0
 117,139.759, 35.042,139.756, 35.045, 13.7,111.0, 90.0
 118,139.854, 35.028,139.851, 35.031, 14.5,104.0, 90.0
 119,139.951, 35.015,139.948, 35.018, 15.2, 98.0, 90.0
 120,140.049, 35.001,140.046, 35.004, 15.4, 92.0, 90.0
 121,140.149, 34.993,140.146, 34.996, 15.2, 88.0, 90.0
 122,139.384, 34.977,139.381, 34.980,  6.6,129.0, 90.0
 123,139.487, 34.980,139.484, 34.983,  7.6,131.0, 90.0
 124,139.847, 36.095,139.844, 36.098, 47.2, 89.0, 90.0
 125,139.580, 34.973,139.577, 34.976,  8.7,127.0, 90.0
 126,139.671, 34.962,139.668, 34.965,  9.8,121.0, 90.0
 127,139.761, 34.946,139.758, 34.949, 10.7,113.0, 90.0
 128,139.854, 34.928,139.851, 34.931, 11.4,104.0, 90.0
 129,139.950, 34.912,139.947, 34.915, 11.7, 97.0, 90.0
 130,140.049, 34.901,140.046, 34.904, 11.8, 92.0, 90.0
 131,139.476, 34.868,139.473, 34.871,  6.4,124.0, 90.0
 132,139.573, 34.864,139.570, 34.867,  7.2,122.0, 90.0
 133,139.660, 34.842,139.657, 34.845,  7.9,111.0, 90.0
 134,139.760, 34.842,139.757, 34.845,  8.7,111.0, 90.0
 135,139.949, 36.077,139.946, 36.080, 47.6, 81.0, 90.0
