#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
  1225,134.603, 32.897,134.600, 32.900,1.97649e-04,  0.900, 5.0,  1, 12.7,242.0,  6.0
  1226,134.703, 32.897,134.700, 32.900,1.90178e-04,  0.900, 5.0,  1, 12.1,242.0,  6.0
  1227,134.803, 32.897,134.800, 32.900,1.92441e-04,  0.900, 5.0,  1, 11.6,247.0,  6.0
  1228,134.903, 32.897,134.900, 32.900,1.97401e-04,  0.900, 5.0,  1, 11.2,247.0,  6.0
  1229,135.003, 32.897,135.000, 32.900,1.93930e-04,  0.900, 5.0,  1, 10.9,250.0,  5.0
  1230,135.103, 32.897,135.100, 32.900,1.79515e-04,  0.900, 5.0,  1, 10.6,250.0,  5.0
  1231,135.203, 32.897,135.200, 32.900,1.63080e-04,  0.900, 5.0,  1, 10.2,250.0,  5.0
  1232,135.303, 32.897,135.300, 32.900,1.54922e-04,  0.900, 5.0,  1,  9.9,250.0,  6.0
  1233,135.403, 32.897,135.400, 32.900,1.58113e-04,  0.900, 5.0,  1,  9.5,250.0,  6.0
  1234,135.503, 32.897,135.500, 32.900,1.70245e-04,  0.900, 5.0,  1,  9.1,250.0,  6.0
  1235,135.603, 32.897,135.600, 32.900,1.87628e-04,  0.900, 5.0,  1,  8.7,250.0,  6.0
  1236,135.703, 32.897,135.700, 32.900,2.04062e-04,  0.900, 5.0,  1,  8.4,250.0,  6.0
  1237,135.803, 32.897,135.800, 32.900,2.10288e-04,  0.900, 5.0,  1,  8.1,250.0,  6.0
  1238,135.903, 32.897,135.900, 32.900,2.00782e-04,  0.900, 5.0,  1,  7.8,249.0,  7.0
  1239,136.003, 32.897,136.000, 32.900,1.80166e-04,  0.900, 5.0,  1,  7.5,249.0,  7.0
  1240,136.103, 32.897,136.100, 32.900,1.59913e-04,  0.900, 5.0,  1,  7.2,249.0,  7.0
  1241,136.203, 32.897,136.200, 32.900,1.49864e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1242,136.303, 32.897,136.300, 32.900,1.53363e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1243,136.403, 32.897,136.400, 32.900,1.68224e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1244,136.503, 32.897,136.500, 32.900,1.90981e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1245,136.603, 32.897,136.600, 32.900,2.20164e-04,  0.900, 5.0,  1,  7.0,247.0,  6.0
  1246,131.202, 32.797,131.200, 32.800,0.00000e+00,  0.900, 5.0,  4,151.5,203.0, 66.0
  1247,131.302, 32.797,131.300, 32.800,0.00000e+00,  0.900, 5.0,  4,122.8,201.0, 67.0
  1248,131.402, 32.797,131.400, 32.800,0.00000e+00,  0.900, 5.0,  4, 90.8,203.0, 61.0
  1249,131.502, 32.797,131.500, 32.800,0.00000e+00,  0.900, 5.0,  4, 79.7,204.0, 57.0
  1250,131.602, 32.797,131.600, 32.800,0.00000e+00,  0.900, 5.0,  4, 70.6,205.0, 51.0
  1251,131.702, 32.797,131.700, 32.800,0.00000e+00,  0.900, 5.0,  4, 63.4,205.0, 47.0
  1252,131.802, 32.797,131.800, 32.800,0.00000e+00,  0.900, 5.0,  4, 55.6,205.0, 42.0
  1253,131.902, 32.797,131.900, 32.800,0.00000e+00,  0.900, 5.0,  4, 46.6,205.0, 39.0
  1254,132.002, 32.797,132.000, 32.800,3.11564e-03,  0.900, 5.0,  2, 38.8,205.0, 33.0
  1255,132.102, 32.797,132.100, 32.800,3.16040e-03,  0.900, 5.0,  2, 34.2,208.0, 28.0
  1256,132.202, 32.797,132.200, 32.800,3.04504e-03,  0.900, 5.0,  2, 31.2,214.0, 23.0
  1257,132.302, 32.797,132.300, 32.800,2.82005e-03,  0.900, 5.0,  2, 29.2,222.0, 18.0
  1258,132.402, 32.797,132.400, 32.800,2.56082e-03,  0.900, 5.0,  2, 27.8,230.0, 13.0
  1259,132.503, 32.797,132.500, 32.800,3.09823e-04,  0.900, 5.0,  1, 26.7,234.0, 11.0
  1260,132.603, 32.797,132.600, 32.800,2.38600e-04,  0.900, 5.0,  1, 25.7,237.0, 10.0
  1261,132.703, 32.797,132.700, 32.800,1.84206e-04,  0.900, 5.0,  1, 24.9,239.0, 10.0
  1262,132.803, 32.797,132.800, 32.800,1.47236e-04,  0.900, 5.0,  1, 24.1,239.0, 10.0
  1263,132.903, 32.797,132.900, 32.800,1.26095e-04,  0.900, 5.0,  1, 23.3,240.0,  9.0
  1264,133.003, 32.797,133.000, 32.800,1.16459e-04,  0.900, 5.0,  1, 22.5,240.0,  9.0
  1265,133.103, 32.797,133.100, 32.800,1.13212e-04,  0.900, 5.0,  1, 21.8,240.0,  9.0
  1266,133.203, 32.797,133.200, 32.800,1.12597e-04,  0.900, 5.0,  1, 21.1,240.0,  9.0
  1267,133.303, 32.797,133.300, 32.800,1.12699e-04,  0.900, 5.0,  1, 20.3,239.0,  8.0
  1268,133.403, 32.797,133.400, 32.800,1.12815e-04,  0.900, 5.0,  1, 19.6,239.0,  8.0
  1269,133.503, 32.797,133.500, 32.800,1.12896e-04,  0.900, 5.0,  1, 18.9,238.0,  8.0
  1270,133.603, 32.797,133.600, 32.800,1.13277e-04,  0.900, 5.0,  1, 18.2,238.0,  8.0
  1271,133.703, 32.797,133.700, 32.800,1.14500e-04,  0.900, 5.0,  1, 17.6,237.0,  7.0
  1272,133.803, 32.797,133.800, 32.800,1.17252e-04,  0.900, 5.0,  1, 16.9,236.0,  7.0
  1273,133.903, 32.797,133.900, 32.800,1.22736e-04,  0.900, 5.0,  1, 16.2,236.0,  7.0
  1274,134.003, 32.797,134.000, 32.800,1.33585e-04,  0.900, 5.0,  1, 15.5,235.0,  7.0
  1275,134.103, 32.797,134.100, 32.800,1.53157e-04,  0.900, 5.0,  1, 14.9,234.0,  7.0
  1276,134.203, 32.797,134.200, 32.800,1.80736e-04,  0.900, 5.0,  1, 14.2,234.0,  7.0
  1277,134.303, 32.797,134.300, 32.800,2.06750e-04,  0.900, 5.0,  1, 13.6,234.0,  7.0
  1278,134.403, 32.797,134.400, 32.800,2.17650e-04,  0.900, 5.0,  1, 12.9,237.0,  7.0
  1279,134.503, 32.797,134.500, 32.800,2.09366e-04,  0.900, 5.0,  1, 12.3,237.0,  7.0
  1280,134.603, 32.797,134.600, 32.800,1.93044e-04,  0.900, 5.0,  1, 11.7,242.0,  6.0
  1281,134.703, 32.797,134.700, 32.800,1.84456e-04,  0.900, 5.0,  1, 11.2,242.0,  6.0
  1282,134.803, 32.797,134.800, 32.800,1.88722e-04,  0.900, 5.0,  1, 10.7,246.0,  6.0
  1283,134.903, 32.797,134.900, 32.800,1.96440e-04,  0.900, 5.0,  1, 10.4,246.0,  6.0
  1284,135.003, 32.797,135.000, 32.800,1.94540e-04,  0.900, 5.0,  1, 10.0,247.0,  6.0
  1285,135.103, 32.797,135.100, 32.800,1.80046e-04,  0.900, 5.0,  1,  9.6,247.0,  6.0
  1286,135.203, 32.797,135.200, 32.800,1.61763e-04,  0.900, 5.0,  1,  9.2,247.0,  6.0
  1287,135.303, 32.797,135.300, 32.800,1.50349e-04,  0.900, 5.0,  1,  8.8,248.0,  6.0
  1288,135.403, 32.797,135.400, 32.800,1.50719e-04,  0.900, 5.0,  1,  8.3,248.0,  6.0
  1289,135.503, 32.797,135.500, 32.800,1.63007e-04,  0.900, 5.0,  1,  7.9,250.0,  6.0
  1290,135.603, 32.797,135.600, 32.800,1.84448e-04,  0.900, 5.0,  1,  7.5,250.0,  6.0
  1291,135.703, 32.797,135.700, 32.800,2.06771e-04,  0.900, 5.0,  1,  7.2,250.0,  6.0
  1292,135.803, 32.797,135.800, 32.800,2.16829e-04,  0.900, 5.0,  1,  7.0,251.0,  6.0
  1293,135.903, 32.797,135.900, 32.800,2.06645e-04,  0.900, 5.0,  1,  7.0,251.0,  6.0
  1294,136.003, 32.797,136.000, 32.800,1.81731e-04,  0.900, 5.0,  1,  7.0,251.0,  6.0
  1295,136.103, 32.797,136.100, 32.800,1.55825e-04,  0.900, 5.0,  1,  7.0,251.0,  7.0
  1296,136.203, 32.797,136.200, 32.800,1.39717e-04,  0.900, 5.0,  1,  7.0,251.0,  7.0
  1297,136.303, 32.797,136.300, 32.800,1.36477e-04,  0.900, 5.0,  1,  7.0,251.0,  7.0
  1298,136.403, 32.797,136.400, 32.800,1.43875e-04,  0.900, 5.0,  1,  7.0,251.0,  7.0
  1299,131.202, 32.697,131.200, 32.700,0.00000e+00,  0.900, 5.0,  4,137.5,204.0, 67.0
  1300,131.302, 32.697,131.300, 32.700,0.00000e+00,  0.900, 5.0,  4,107.0,203.0, 65.0
  1301,131.402, 32.697,131.400, 32.700,0.00000e+00,  0.900, 5.0,  4, 85.0,204.0, 59.0
  1302,131.502, 32.697,131.500, 32.700,0.00000e+00,  0.900, 5.0,  4, 74.5,206.0, 54.0
  1303,131.602, 32.697,131.600, 32.700,0.00000e+00,  0.900, 5.0,  4, 66.0,206.0, 50.0
  1304,131.702, 32.697,131.700, 32.700,0.00000e+00,  0.900, 5.0,  4, 58.5,206.0, 44.0
  1305,131.802, 32.697,131.800, 32.700,0.00000e+00,  0.900, 5.0,  4, 50.0,206.0, 41.0
  1306,131.902, 32.697,131.900, 32.700,0.00000e+00,  0.900, 5.0,  4, 41.6,205.0, 35.0
  1307,132.002, 32.697,132.000, 32.700,3.84548e-03,  0.900, 5.0,  2, 36.0,205.0, 31.0
  1308,132.102, 32.697,132.100, 32.700,3.76281e-03,  0.900, 5.0,  2, 32.0,209.0, 25.0
  1309,132.202, 32.697,132.200, 32.700,3.47055e-03,  0.900, 5.0,  2, 29.3,216.0, 20.0
  1310,132.302, 32.697,132.300, 32.700,3.07224e-03,  0.900, 5.0,  2, 27.6,224.0, 15.0
  1311,132.402, 32.697,132.400, 32.700,2.68779e-03,  0.900, 5.0,  2, 26.2,228.0, 13.0
  1312,132.503, 32.697,132.500, 32.700,3.31238e-04,  0.900, 5.0,  1, 25.1,232.0, 12.0
  1313,132.603, 32.697,132.600, 32.700,2.51021e-04,  0.900, 5.0,  1, 24.2,235.0, 11.0
  1314,132.703, 32.697,132.700, 32.700,1.92854e-04,  0.900, 5.0,  1, 23.3,237.0, 10.0
  1315,132.803, 32.697,132.800, 32.700,1.52776e-04,  0.900, 5.0,  1, 22.5,239.0,  9.0
  1316,132.903, 32.697,132.900, 32.700,1.28861e-04,  0.900, 5.0,  1, 21.8,240.0,  9.0
  1317,133.003, 32.697,133.000, 32.700,1.17376e-04,  0.900, 5.0,  1, 21.0,239.0,  9.0
  1318,133.103, 32.697,133.100, 32.700,1.13131e-04,  0.900, 5.0,  1, 20.2,239.0,  9.0
  1319,133.203, 32.697,133.200, 32.700,1.11965e-04,  0.900, 5.0,  1, 19.6,240.0,  8.0
  1320,133.303, 32.697,133.300, 32.700,1.11748e-04,  0.900, 5.0,  1, 18.9,239.0,  8.0
  1321,133.403, 32.697,133.400, 32.700,1.11729e-04,  0.900, 5.0,  1, 18.3,239.0,  8.0
  1322,133.503, 32.697,133.500, 32.700,1.11751e-04,  0.900, 5.0,  1, 17.6,238.0,  7.0
  1323,133.603, 32.697,133.600, 32.700,1.11873e-04,  0.900, 5.0,  1, 17.0,238.0,  7.0
  1324,133.703, 32.697,133.700, 32.700,1.12279e-04,  0.900, 5.0,  1, 16.4,237.0,  7.0
  1325,133.803, 32.697,133.800, 32.700,1.13430e-04,  0.900, 5.0,  1, 15.7,236.0,  7.0
  1326,133.903, 32.697,133.900, 32.700,1.16589e-04,  0.900, 5.0,  1, 15.1,236.0,  7.0
  1327,134.003, 32.697,134.000, 32.700,1.24563e-04,  0.900, 5.0,  1, 14.4,235.0,  7.0
  1328,134.103, 32.697,134.100, 32.700,1.40868e-04,  0.900, 5.0,  1, 13.8,234.0,  7.0
  1329,134.203, 32.697,134.200, 32.700,1.65307e-04,  0.900, 5.0,  1, 13.1,234.0,  7.0
  1330,134.303, 32.697,134.300, 32.700,1.89306e-04,  0.900, 5.0,  1, 12.5,235.0,  7.0
  1331,134.403, 32.697,134.400, 32.700,1.99830e-04,  0.900, 5.0,  1, 11.9,238.0,  6.0
  1332,134.503, 32.697,134.500, 32.700,1.92153e-04,  0.900, 5.0,  1, 11.3,238.0,  6.0
  1333,134.603, 32.697,134.600, 32.700,1.76288e-04,  0.900, 5.0,  1, 10.7,242.0,  6.0
  1334,134.703, 32.697,134.700, 32.700,1.67259e-04,  0.900, 5.0,  1, 10.3,242.0,  6.0
  1335,134.803, 32.697,134.800, 32.700,1.70477e-04,  0.900, 5.0,  1,  9.8,245.0,  6.0
  1336,134.903, 32.697,134.900, 32.700,1.78506e-04,  0.900, 5.0,  1,  9.4,245.0,  6.0
  1337,135.003, 32.697,135.000, 32.700,1.80554e-04,  0.900, 5.0,  1,  9.0,245.0,  6.0
  1338,135.103, 32.697,135.100, 32.700,1.72836e-04,  0.900, 5.0,  1,  8.6,246.0,  6.0
  1339,135.203, 32.697,135.200, 32.700,1.59751e-04,  0.900, 5.0,  1,  8.2,246.0,  6.0
  1340,135.303, 32.697,135.300, 32.700,1.48290e-04,  0.900, 5.0,  1,  7.7,247.0,  6.0
  1341,135.403, 32.697,135.400, 32.700,1.44107e-04,  0.900, 5.0,  1,  7.2,247.0,  6.0
  1342,135.503, 32.697,135.500, 32.700,1.50970e-04,  0.900, 5.0,  1,  7.0,249.0,  7.0
  1343,135.603, 32.697,135.600, 32.700,1.69231e-04,  0.900, 5.0,  1,  7.0,249.0,  7.0
  1344,135.703, 32.697,135.700, 32.700,1.91972e-04,  0.900, 5.0,  1,  7.0,249.0,  7.0
  1345,135.803, 32.697,135.800, 32.700,2.05650e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1346,135.903, 32.697,135.900, 32.700,2.00339e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1347,136.003, 32.697,136.000, 32.700,1.79093e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1348,136.103, 32.697,136.100, 32.700,1.53961e-04,  0.900, 5.0,  1,  7.0,253.0,  7.0
  1349,136.203, 32.697,136.200, 32.700,1.35428e-04,  0.900, 5.0,  1,  7.0,253.0,  7.0
  1350,131.102, 32.597,131.100, 32.600,0.00000e+00,  0.900, 5.0,  4,146.0,201.0, 69.0
  1351,131.202, 32.597,131.200, 32.600,0.00000e+00,  0.900, 5.0,  4,116.9,204.0, 68.0
  1352,131.302, 32.597,131.300, 32.600,0.00000e+00,  0.900, 5.0,  4, 94.6,203.0, 63.0
  1353,131.402, 32.597,131.400, 32.600,0.00000e+00,  0.900, 5.0,  4, 79.2,206.0, 57.0
  1354,131.502, 32.597,131.500, 32.600,0.00000e+00,  0.900, 5.0,  4, 69.9,207.0, 51.0
  1355,131.602, 32.597,131.600, 32.600,0.00000e+00,  0.900, 5.0,  4, 62.1,206.0, 46.0
  1356,131.702, 32.597,131.700, 32.600,0.00000e+00,  0.900, 5.0,  4, 53.7,206.0, 43.0
  1357,131.802, 32.597,131.800, 32.600,0.00000e+00,  0.900, 5.0,  4, 45.4,206.0, 39.0
  1358,131.902, 32.597,131.900, 32.600,4.25534e-03,  0.900, 5.0,  2, 38.3,206.0, 33.0
  1359,132.002, 32.597,132.000, 32.600,4.33031e-03,  0.900, 5.0,  2, 33.6,207.0, 27.0
  1360,132.102, 32.597,132.100, 32.600,4.11027e-03,  0.900, 5.0,  2, 30.0,210.0, 23.0
  1361,132.202, 32.597,132.200, 32.600,3.67708e-03,  0.900, 5.0,  2, 27.8,218.0, 17.0
  1362,132.302, 32.597,132.300, 32.600,3.17358e-03,  0.900, 5.0,  2, 26.0,222.0, 15.0
  1363,132.402, 32.597,132.400, 32.600,2.73742e-03,  0.900, 5.0,  2, 24.6,230.0, 12.0
  1364,132.503, 32.597,132.500, 32.600,2.41988e-03,  0.900, 5.0,  2, 23.5,233.0, 11.0
  1365,132.603, 32.597,132.600, 32.600,2.63563e-04,  0.900, 5.0,  1, 22.6,236.0, 10.0
  1366,132.703, 32.597,132.700, 32.600,2.02877e-04,  0.900, 5.0,  1, 21.8,238.0, 10.0
  1367,132.803, 32.597,132.800, 32.600,1.58732e-04,  0.900, 5.0,  1, 21.0,240.0,  9.0
  1368,132.903, 32.597,132.900, 32.600,1.31562e-04,  0.900, 5.0,  1, 20.3,240.0,  9.0
  1369,133.003, 32.597,133.000, 32.600,1.18409e-04,  0.900, 5.0,  1, 19.6,240.0,  9.0
  1370,133.103, 32.597,133.100, 32.600,1.13545e-04,  0.900, 5.0,  1, 18.9,240.0,  8.0
  1371,133.203, 32.597,133.200, 32.600,1.12163e-04,  0.900, 5.0,  1, 18.3,240.0,  8.0
  1372,133.303, 32.597,133.300, 32.600,1.11826e-04,  0.900, 5.0,  1, 17.6,240.0,  7.0
  1373,133.403, 32.597,133.400, 32.600,1.11720e-04,  0.900, 5.0,  1, 17.0,240.0,  7.0
  1374,133.503, 32.597,133.500, 32.600,1.11672e-04,  0.900, 5.0,  1, 16.4,239.0,  7.0
  1375,133.603, 32.597,133.600, 32.600,1.11676e-04,  0.900, 5.0,  1, 15.8,237.0,  7.0
  1376,133.703, 32.597,133.700, 32.600,1.11784e-04,  0.900, 5.0,  1, 15.2,237.0,  7.0
  1377,133.803, 32.597,133.800, 32.600,1.12240e-04,  0.900, 5.0,  1, 14.6,236.0,  7.0
  1378,133.903, 32.597,133.900, 32.600,1.13860e-04,  0.900, 5.0,  1, 14.0,235.0,  7.0
  1379,134.003, 32.597,134.000, 32.600,1.18549e-04,  0.900, 5.0,  1, 13.4,235.0,  7.0
  1380,134.103, 32.597,134.100, 32.600,1.28843e-04,  0.900, 5.0,  1, 12.7,235.0,  7.0
  1381,134.203, 32.597,134.200, 32.600,1.45068e-04,  0.900, 5.0,  1, 12.1,235.0,  7.0
  1382,134.303, 32.597,134.300, 32.600,1.61980e-04,  0.900, 5.0,  1, 11.5,236.0,  6.0
  1383,134.403, 32.597,134.400, 32.600,1.70719e-04,  0.900, 5.0,  1, 10.9,239.0,  6.0
  1384,134.503, 32.597,134.500, 32.600,1.67071e-04,  0.900, 5.0,  1, 10.3,239.0,  6.0
  1385,134.603, 32.597,134.600, 32.600,1.56488e-04,  0.900, 5.0,  1,  9.8,242.0,  6.0
  1386,134.703, 32.597,134.700, 32.600,1.48821e-04,  0.900, 5.0,  1,  9.3,242.0,  6.0
  1387,134.803, 32.597,134.800, 32.600,1.49305e-04,  0.900, 5.0,  1,  8.8,243.0,  6.0
  1388,134.903, 32.597,134.900, 32.600,1.55813e-04,  0.900, 5.0,  1,  8.4,243.0,  6.0
  1389,135.003, 32.597,135.000, 32.600,1.62804e-04,  0.900, 5.0,  1,  8.0,244.0,  6.0
  1390,135.103, 32.597,135.100, 32.600,1.65616e-04,  0.900, 5.0,  1,  7.5,244.0,  6.0
  1391,135.203, 32.597,135.200, 32.600,1.61978e-04,  0.900, 5.0,  1,  7.1,244.0,  6.0
  1392,135.303, 32.597,135.300, 32.600,1.52940e-04,  0.900, 5.0,  1,  7.0,246.0,  7.0
  1393,135.403, 32.597,135.400, 32.600,1.43705e-04,  0.900, 5.0,  1,  7.0,246.0,  7.0
  1394,135.503, 32.597,135.500, 32.600,1.41507e-04,  0.900, 5.0,  1,  7.0,249.0,  7.0
  1395,135.603, 32.597,135.600, 32.600,1.50588e-04,  0.900, 5.0,  1,  7.0,249.0,  7.0
  1396,135.703, 32.597,135.700, 32.600,1.67563e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1397,135.803, 32.597,135.800, 32.600,1.81558e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1398,135.903, 32.597,135.900, 32.600,1.82297e-04,  0.900, 5.0,  1,  7.0,252.0,  7.0
  1399,136.003, 32.597,136.000, 32.600,1.69204e-04,  0.900, 5.0,  1,  7.0,253.0,  8.0
  1400,131.102, 32.497,131.100, 32.500,0.00000e+00,  0.900, 5.0,  4,136.8,201.0, 70.0
  1401,131.202, 32.497,131.200, 32.500,0.00000e+00,  0.900, 5.0,  4,101.1,202.0, 66.0
  1402,131.302, 32.497,131.300, 32.500,0.00000e+00,  0.900, 5.0,  4, 83.2,205.0, 60.0
  1403,131.402, 32.497,131.400, 32.500,0.00000e+00,  0.900, 5.0,  4, 73.0,207.0, 52.0
  1404,131.502, 32.497,131.500, 32.500,0.00000e+00,  0.900, 5.0,  4, 65.1,207.0, 47.0
  1405,131.602, 32.497,131.600, 32.500,0.00000e+00,  0.900, 5.0,  4, 57.5,206.0, 43.0
  1406,131.702, 32.497,131.700, 32.500,0.00000e+00,  0.900, 5.0,  4, 48.6,205.0, 40.0
  1407,131.802, 32.497,131.800, 32.500,0.00000e+00,  0.900, 5.0,  4, 40.9,206.0, 35.0
  1408,131.902, 32.497,131.900, 32.500,4.32913e-03,  0.900, 5.0,  2, 35.7,206.0, 30.0
  1409,132.002, 32.497,132.000, 32.500,4.36327e-03,  0.900, 5.0,  2, 31.4,206.0, 24.0
  1410,132.102, 32.497,132.100, 32.500,4.09896e-03,  0.900, 5.0,  2, 28.4,210.0, 20.0
  1411,132.202, 32.497,132.200, 32.500,3.63866e-03,  0.900, 5.0,  2, 26.2,216.0, 17.0
  1412,132.302, 32.497,132.300, 32.500,3.13890e-03,  0.900, 5.0,  2, 24.5,223.0, 14.0
  1413,132.402, 32.497,132.400, 32.500,2.73308e-03,  0.900, 5.0,  2, 23.1,227.0, 13.0
  1414,132.502, 32.497,132.500, 32.500,2.44778e-03,  0.900, 5.0,  2, 22.0,235.0, 11.0
  1415,132.603, 32.497,132.600, 32.500,2.23338e-03,  0.900, 5.0,  2, 21.0,235.0, 11.0
  1416,132.703, 32.497,132.700, 32.500,2.13025e-04,  0.900, 5.0,  1, 20.2,238.0, 10.0
  1417,132.803, 32.497,132.800, 32.500,1.63841e-04,  0.900, 5.0,  1, 19.5,240.0,  9.0
  1418,132.903, 32.497,132.900, 32.500,1.33640e-04,  0.900, 5.0,  1, 18.8,241.0,  9.0
  1419,133.003, 32.497,133.000, 32.500,1.19571e-04,  0.900, 5.0,  1, 18.2,241.0,  9.0
  1420,133.103, 32.497,133.100, 32.500,1.14660e-04,  0.900, 5.0,  1, 17.6,241.0,  8.0
  1421,133.203, 32.497,133.200, 32.500,1.13247e-04,  0.900, 5.0,  1, 17.0,241.0,  7.0
  1422,133.303, 32.497,133.300, 32.500,1.12681e-04,  0.900, 5.0,  1, 16.4,241.0,  7.0
  1423,133.403, 32.497,133.400, 32.500,1.12263e-04,  0.900, 5.0,  1, 15.9,240.0,  7.0
  1424,133.503, 32.497,133.500, 32.500,1.11966e-04,  0.900, 5.0,  1, 15.3,240.0,  7.0
  1425,133.603, 32.497,133.600, 32.500,1.11814e-04,  0.900, 5.0,  1, 14.7,237.0,  6.0
  1426,133.703, 32.497,133.700, 32.500,1.11786e-04,  0.900, 5.0,  1, 14.2,237.0,  6.0
  1427,133.803, 32.497,133.800, 32.500,1.11937e-04,  0.900, 5.0,  1, 13.6,235.0,  6.0
  1428,133.903, 32.497,133.900, 32.500,1.12620e-04,  0.900, 5.0,  1, 12.9,235.0,  6.0
  1429,134.003, 32.497,134.000, 32.500,1.14771e-04,  0.900, 5.0,  1, 12.3,235.0,  6.0
  1430,134.103, 32.497,134.100, 32.500,1.19821e-04,  0.900, 5.0,  1, 11.7,235.0,  6.0
  1431,134.203, 32.497,134.200, 32.500,1.28524e-04,  0.900, 5.0,  1, 11.0,235.0,  6.0
  1432,134.303, 32.497,134.300, 32.500,1.39196e-04,  0.900, 5.0,  1, 10.4,236.0,  6.0
  1433,134.403, 32.497,134.400, 32.500,1.47727e-04,  0.900, 5.0,  1,  9.9,239.0,  6.0
  1434,134.503, 32.497,134.500, 32.500,1.50469e-04,  0.900, 5.0,  1,  9.3,239.0,  6.0
  1435,134.603, 32.497,134.600, 32.500,1.47270e-04,  0.900, 5.0,  1,  8.8,241.0,  6.0
  1436,134.703, 32.497,134.700, 32.500,1.41698e-04,  0.900, 5.0,  1,  8.3,241.0,  6.0
  1437,134.803, 32.497,134.800, 32.500,1.38710e-04,  0.900, 5.0,  1,  7.8,242.0,  6.0
  1438,134.903, 32.497,134.900, 32.500,1.41825e-04,  0.900, 5.0,  1,  7.4,242.0,  6.0
  1439,135.003, 32.497,135.000, 32.500,1.50998e-04,  0.900, 5.0,  1,  7.0,244.0,  6.0
  1440,135.103, 32.497,135.100, 32.500,1.61640e-04,  0.900, 5.0,  1,  7.0,244.0,  6.0
  1441,135.203, 32.497,135.200, 32.500,1.66391e-04,  0.900, 5.0,  1,  7.0,246.0,  7.0
  1442,135.303, 32.497,135.300, 32.500,1.60855e-04,  0.900, 5.0,  1,  7.0,246.0,  7.0
  1443,135.403, 32.497,135.400, 32.500,1.48458e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1444,135.503, 32.497,135.500, 32.500,1.38169e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1445,135.603, 32.497,135.600, 32.500,1.37239e-04,  0.900, 5.0,  1,  7.0,248.0,  7.0
  1446,131.002, 32.397,131.000, 32.400,0.00000e+00,  0.900, 5.0,  4,161.3,201.0, 68.0
  1447,131.102, 32.397,131.100, 32.400,0.00000e+00,  0.900, 5.0,  4,120.8,200.0, 69.0
  1448,131.202, 32.397,131.200, 32.400,0.00000e+00,  0.900, 5.0,  4, 88.5,200.0, 63.0
  1449,131.302, 32.397,131.300, 32.400,0.00000e+00,  0.900, 5.0,  4, 75.4,204.0, 57.0
  1450,131.402, 32.397,131.400, 32.400,0.00000e+00,  0.900, 5.0,  4, 67.4,206.0, 51.0
  1451,131.502, 32.397,131.500, 32.400,0.00000e+00,  0.900, 5.0,  4, 60.8,205.0, 44.0
  1452,131.602, 32.397,131.600, 32.400,0.00000e+00,  0.900, 5.0,  4, 52.6,204.0, 40.0
  1453,131.702, 32.397,131.700, 32.400,0.00000e+00,  0.900, 5.0,  4, 43.6,204.0, 36.0
  1454,131.802, 32.397,131.800, 32.400,3.73998e-03,  0.900, 5.0,  2, 36.8,205.0, 31.0
  1455,131.902, 32.397,131.900, 32.400,4.10963e-03,  0.900, 5.0,  2, 32.8,205.0, 25.0
  1456,132.002, 32.397,132.000, 32.400,4.19214e-03,  0.900, 5.0,  2, 29.5,206.0, 21.0
  1457,132.102, 32.397,132.100, 32.400,3.98114e-03,  0.900, 5.0,  2, 26.9,211.0, 17.0
  1458,132.202, 32.397,132.200, 32.400,3.56096e-03,  0.900, 5.0,  2, 24.7,217.0, 15.0
  1459,132.302, 32.397,132.300, 32.400,3.09499e-03,  0.900, 5.0,  2, 23.0,224.0, 13.0
  1460,132.402, 32.397,132.400, 32.400,2.72308e-03,  0.900, 5.0,  2, 21.6,229.0, 12.0
  1461,132.502, 32.397,132.500, 32.400,2.46278e-03,  0.900, 5.0,  2, 20.4,233.0, 11.0
  1462,132.603, 32.397,132.600, 32.400,2.25469e-03,  0.900, 5.0,  2, 19.5,236.0, 10.0
  1463,132.703, 32.397,132.700, 32.400,2.17580e-04,  0.900, 5.0,  1, 18.7,239.0,  9.0
  1464,132.803, 32.397,132.800, 32.400,1.65811e-04,  0.900, 5.0,  1, 18.0,239.0,  9.0
  1465,132.903, 32.397,132.900, 32.400,1.35181e-04,  0.900, 5.0,  1, 17.4,242.0,  9.0
  1466,133.003, 32.397,133.000, 32.400,1.22124e-04,  0.900, 5.0,  1, 16.8,243.0,  8.0
  1467,133.103, 32.397,133.100, 32.400,1.18194e-04,  0.900, 5.0,  1, 16.3,243.0,  8.0
  1468,133.203, 32.397,133.200, 32.400,1.16871e-04,  0.900, 5.0,  1, 15.7,242.0,  7.0
