#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
138.0032,  37.9141, 138.0000,  37.9170
137.7361,  37.6640, 137.7330,  37.6670
136.7860,  37.4140, 136.7830,  37.4170
136.3700,  36.7470, 136.3670,  36.7500
135.9529,  36.2969, 135.9500,  36.3000
137.0030,  36.5969, 137.0000,  36.6000
137.8701,  36.8969, 137.8670,  36.9000
137.8361,  37.0640, 137.8330,  37.0670
137.9031,  37.4140, 137.9000,  37.4170
138.0032,  37.9141, 138.0000,  37.9170
