#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   113,122.301, 24.096,122.300, 24.100,4.42884e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   114,122.401, 24.096,122.400, 24.100,4.17223e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   115,122.501, 24.096,122.500, 24.100,3.61298e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   116,122.601, 24.096,122.600, 24.100,2.91097e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   117,122.701, 24.096,122.700, 24.100,2.31822e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   118,122.801, 24.096,122.800, 24.100,1.93890e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   119,122.902, 24.096,122.900, 24.100,1.69515e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   120,123.002, 24.096,123.000, 24.100,1.49697e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   121,122.301, 23.996,122.300, 24.000,3.86922e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   122,122.401, 23.996,122.400, 24.000,3.68503e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   123,122.501, 23.996,122.500, 24.000,3.27406e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   124,122.601, 23.996,122.600, 24.000,2.77369e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   125,122.701, 23.996,122.700, 24.000,2.36382e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   126,122.801, 23.996,122.800, 24.000,2.08485e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   127,122.902, 23.996,122.900, 24.000,1.85787e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   128,123.002, 23.996,123.000, 24.000,1.63259e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   129,122.301, 23.896,122.300, 23.900,2.84016e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   130,122.401, 23.896,122.400, 23.900,2.74071e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   131,122.501, 23.896,122.500, 23.900,2.52943e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   132,122.601, 23.896,122.600, 23.900,2.29391e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   133,122.701, 23.896,122.700, 23.900,2.10966e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   134,122.801, 23.896,122.800, 23.900,1.95285e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   135,122.901, 23.896,122.900, 23.900,1.76653e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   136,123.002, 23.896,123.000, 23.900,1.55147e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   137,122.301, 23.796,122.300, 23.800,1.91946e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   138,122.401, 23.796,122.400, 23.800,1.86691e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   139,122.501, 23.796,122.500, 23.800,1.79033e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   140,122.601, 23.796,122.600, 23.800,1.73312e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   141,122.701, 23.796,122.700, 23.800,1.69647e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   142,122.801, 23.796,122.800, 23.800,1.62516e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   143,122.901, 23.796,122.900, 23.800,1.48838e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   144,123.002, 23.796,123.000, 23.800,1.31752e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   145,122.301, 23.696,122.300, 23.700,1.35502e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   146,122.401, 23.696,122.400, 23.700,1.31352e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   147,122.501, 23.696,122.500, 23.700,1.28589e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   148,122.601, 23.696,122.600, 23.700,1.29208e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   149,122.701, 23.696,122.700, 23.700,1.30859e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   150,122.801, 23.696,122.800, 23.700,1.28198e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   151,122.901, 23.696,122.900, 23.700,1.19614e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   152,123.002, 23.696,123.000, 23.700,1.08407e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   153,122.301, 23.596,122.300, 23.600,1.05973e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   154,122.401, 23.596,122.400, 23.600,1.02359e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   155,122.501, 23.596,122.500, 23.600,1.00570e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   156,122.601, 23.596,122.600, 23.600,1.01651e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   157,122.701, 23.596,122.700, 23.600,1.03660e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   158,122.801, 23.596,122.800, 23.600,1.02973e-02,  0.900, 5.0,  1, 40.0,270.0, 45.0
   159,122.901, 23.596,122.900, 23.600,9.85692e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   160,123.002, 23.596,123.000, 23.600,9.25182e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   161,122.301, 23.496,122.300, 23.500,9.04130e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   162,122.401, 23.496,122.400, 23.500,8.79495e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   163,122.501, 23.496,122.500, 23.500,8.66510e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   164,122.601, 23.496,122.600, 23.500,8.70905e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   165,122.701, 23.496,122.700, 23.500,8.82588e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   166,122.801, 23.496,122.800, 23.500,8.82239e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   167,122.901, 23.496,122.900, 23.500,8.63491e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   168,123.002, 23.496,123.000, 23.500,8.36103e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   169,122.301, 23.396,122.300, 23.400,8.24690e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   170,122.401, 23.396,122.400, 23.400,8.11729e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   171,122.501, 23.396,122.500, 23.400,8.04344e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   172,122.601, 23.396,122.600, 23.400,8.05322e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   173,122.701, 23.396,122.700, 23.400,8.10453e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   174,122.801, 23.396,122.800, 23.400,8.11072e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   175,122.901, 23.396,122.900, 23.400,8.03963e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   176,123.002, 23.396,123.000, 23.400,7.93133e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
   177,123.002, 23.296,123.000, 23.300,7.75518e-03,  0.900, 5.0,  1, 40.0,270.0, 45.0
