#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
143.0206,  37.9969, 143.0170,  38.0000
143.2207,  38.6970, 143.2170,  38.7000
142.7536,  38.7800, 142.7500,  38.7830
141.9036,  38.8971, 141.9000,  38.9000
141.5365,  38.2800, 141.5330,  38.2830
141.8535,  38.0140, 141.8500,  38.0170
141.5365,  37.7139, 141.5330,  37.7170
142.3035,  37.4469, 142.3000,  37.4500
142.7706,  37.2969, 142.7670,  37.3000
143.0206,  37.9969, 143.0170,  38.0000
