#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# JLON, JLAT, WLON, WLAT
142.2205,  36.5298, 142.2170,  36.5330
140.8534,  36.9969, 140.8500,  37.0000
140.6033,  36.6138, 140.6000,  36.6170
140.4533,  36.0968, 140.4500,  36.1000
140.3863,  35.8138, 140.3830,  35.8170
141.5034,  35.5467, 141.5000,  35.5500
141.7204,  36.0968, 141.7170,  36.1000
142.2205,  36.5298, 142.2170,  36.5330
