Code,Code1,Zone,Mesh ID,Process,Magnitude,Shape
CJPS_CRUST_1_390,CJPS_CRUST,1,390.0,FRQ(0.000441057),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43.6)
CJPS_CRUST_1_393,CJPS_CRUST,1,393.0,FRQ(0.000430102),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.6)
CJPS_CRUST_1_392,CJPS_CRUST,1,392.0,FRQ(0.000425481),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.6)
CJPS_CRUST_1_1049,CJPS_CRUST,1,1049.0,FRQ(0.00057202),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39)
CJPS_CRUST_1_1048,CJPS_CRUST,1,1048.0,FRQ(0.000552976),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39)
CJPS_CRUST_1_1045,CJPS_CRUST,1,1045.0,FRQ(0.000481487),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39)
CJPS_CRUST_1_1044,CJPS_CRUST,1,1044.0,FRQ(0.000467174),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39)
CJPS_CRUST_1_1047,CJPS_CRUST,1,1047.0,FRQ(0.000527312),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39)
CJPS_CRUST_1_1046,CJPS_CRUST,1,1046.0,FRQ(0.000502352),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39)
CJPS_CRUST_1_1041,CJPS_CRUST,1,1041.0,FRQ(0.000476087),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 39)
CJPS_CRUST_1_1040,CJPS_CRUST,1,1040.0,FRQ(0.000487972),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 39)
CJPS_CRUST_1_1043,CJPS_CRUST,1,1043.0,FRQ(0.000461684),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39)
CJPS_CRUST_1_1042,CJPS_CRUST,1,1042.0,FRQ(0.00046553),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 39)
CJPS_CRUST_1_642,CJPS_CRUST,1,642.0,FRQ(0.00105515),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.3)
CJPS_CRUST_1_641,CJPS_CRUST,1,641.0,FRQ(0.00107835),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.3)
CJPS_CRUST_1_644,CJPS_CRUST,1,644.0,FRQ(0.000803072),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.3)
CJPS_CRUST_1_980,CJPS_CRUST,1,980.0,FRQ(0.000477449),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39.3)
CJPS_CRUST_1_981,CJPS_CRUST,1,981.0,FRQ(0.000495406),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.3)
CJPS_CRUST_1_982,CJPS_CRUST,1,982.0,FRQ(0.000514846),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39.3)
CJPS_CRUST_1_983,CJPS_CRUST,1,983.0,FRQ(0.000530187),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 39.3)
CJPS_CRUST_1_984,CJPS_CRUST,1,984.0,FRQ(0.000535315),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 39.3)
CJPS_CRUST_1_985,CJPS_CRUST,1,985.0,FRQ(0.000527905),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 39.3)
CJPS_CRUST_1_986,CJPS_CRUST,1,986.0,FRQ(0.000511678),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 39.3)
CJPS_CRUST_1_987,CJPS_CRUST,1,987.0,FRQ(0.000494388),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 39.3)
CJPS_CRUST_1_988,CJPS_CRUST,1,988.0,FRQ(0.000483367),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39.3)
CJPS_CRUST_1_989,CJPS_CRUST,1,989.0,FRQ(0.000483059),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.3)
CJPS_CRUST_1_218,CJPS_CRUST,1,218.0,FRQ(0.000400949),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44.6)
CJPS_CRUST_1_219,CJPS_CRUST,1,219.0,FRQ(0.000403212),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44.6)
CJPS_CRUST_1_210,CJPS_CRUST,1,210.0,FRQ(0.000400797),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.6)
CJPS_CRUST_1_211,CJPS_CRUST,1,211.0,FRQ(0.000398468),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.6)
CJPS_CRUST_1_212,CJPS_CRUST,1,212.0,FRQ(0.00039756),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.6)
CJPS_CRUST_1_213,CJPS_CRUST,1,213.0,FRQ(0.000397643),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.6)
CJPS_CRUST_1_214,CJPS_CRUST,1,214.0,FRQ(0.000398211),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.6)
CJPS_CRUST_1_215,CJPS_CRUST,1,215.0,FRQ(0.000398774),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.6)
CJPS_CRUST_1_216,CJPS_CRUST,1,216.0,FRQ(0.00039919),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.6)
CJPS_CRUST_1_217,CJPS_CRUST,1,217.0,FRQ(0.00039975),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.6)
CJPS_CRUST_1_1165,CJPS_CRUST,1,1165.0,FRQ(0.000712327),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 38.2)
CJPS_CRUST_1_816,CJPS_CRUST,1,816.0,FRQ(0.000635643),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.3)
CJPS_CRUST_1_817,CJPS_CRUST,1,817.0,FRQ(0.000567519),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.3)
CJPS_CRUST_1_814,CJPS_CRUST,1,814.0,FRQ(0.000925179),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.3)
CJPS_CRUST_1_815,CJPS_CRUST,1,815.0,FRQ(0.000753585),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.3)
CJPS_CRUST_1_810,CJPS_CRUST,1,810.0,FRQ(0.00145191),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.3)
CJPS_CRUST_1_908,CJPS_CRUST,1,908.0,FRQ(0.000497156),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39.7)
CJPS_CRUST_1_909,CJPS_CRUST,1,909.0,FRQ(0.000515065),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.7)
CJPS_CRUST_1_900,CJPS_CRUST,1,900.0,FRQ(0.000647061),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.8)
CJPS_CRUST_1_901,CJPS_CRUST,1,901.0,FRQ(0.000679571),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39.8)
CJPS_CRUST_1_902,CJPS_CRUST,1,902.0,FRQ(0.000713544),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39.8)
CJPS_CRUST_1_903,CJPS_CRUST,1,903.0,FRQ(0.000727043),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.8)
CJPS_CRUST_1_904,CJPS_CRUST,1,904.0,FRQ(0.000709523),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.8)
CJPS_CRUST_1_905,CJPS_CRUST,1,905.0,FRQ(0.000666995),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.8)
CJPS_CRUST_1_906,CJPS_CRUST,1,906.0,FRQ(0.000614241),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.8)
CJPS_CRUST_1_907,CJPS_CRUST,1,907.0,FRQ(0.000482908),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.7)
CJPS_CRUST_1_1168,CJPS_CRUST,1,1168.0,FRQ(0.000685088),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.1)
CJPS_CRUST_1_1169,CJPS_CRUST,1,1169.0,FRQ(0.000644347),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 38.1)
CJPS_CRUST_1_1166,CJPS_CRUST,1,1166.0,FRQ(0.000727041),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 38.2)
CJPS_CRUST_1_1167,CJPS_CRUST,1,1167.0,FRQ(0.000694958),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.1)
CJPS_CRUST_1_1164,CJPS_CRUST,1,1164.0,FRQ(0.000708073),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 38.2)
CJPS_CRUST_1_1162,CJPS_CRUST,1,1162.0,FRQ(0.000713677),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 38.2)
CJPS_CRUST_1_1163,CJPS_CRUST,1,1163.0,FRQ(0.000715173),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 38.2)
CJPS_CRUST_1_1160,CJPS_CRUST,1,1160.0,FRQ(0.000644635),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 38.2)
CJPS_CRUST_1_1161,CJPS_CRUST,1,1161.0,FRQ(0.000688005),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 38.2)
CJPS_CRUST_1_719,CJPS_CRUST,1,719.0,FRQ(0.00116593),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.8)
CJPS_CRUST_1_718,CJPS_CRUST,1,718.0,FRQ(0.000883954),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.8)
CJPS_CRUST_1_711,CJPS_CRUST,1,711.0,FRQ(0.000470319),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 40.9)
CJPS_CRUST_1_710,CJPS_CRUST,1,710.0,FRQ(0.000525962),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.9)
CJPS_CRUST_1_713,CJPS_CRUST,1,713.0,FRQ(0.000531951),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40.8)
CJPS_CRUST_1_712,CJPS_CRUST,1,712.0,FRQ(0.000541465),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40.8)
CJPS_CRUST_1_715,CJPS_CRUST,1,715.0,FRQ(0.00052003),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.8)
CJPS_CRUST_1_714,CJPS_CRUST,1,714.0,FRQ(0.000519093),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.8)
CJPS_CRUST_1_717,CJPS_CRUST,1,717.0,FRQ(0.000676324),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.8)
CJPS_CRUST_1_716,CJPS_CRUST,1,716.0,FRQ(0.00056182),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 40.8)
CJPS_CRUST_1_223,CJPS_CRUST,1,223.0,FRQ(0.000503511),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 44.5)
CJPS_CRUST_1_559,CJPS_CRUST,1,559.0,FRQ(0.00130511),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.9)
CJPS_CRUST_1_553,CJPS_CRUST,1,553.0,FRQ(0.000725542),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 41.9)
CJPS_CRUST_1_552,CJPS_CRUST,1,552.0,FRQ(0.000701053),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 42)
CJPS_CRUST_1_551,CJPS_CRUST,1,551.0,FRQ(0.000716953),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 42)
CJPS_CRUST_1_550,CJPS_CRUST,1,550.0,FRQ(0.000749959),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 42)
CJPS_CRUST_1_557,CJPS_CRUST,1,557.0,FRQ(0.00125648),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.9)
CJPS_CRUST_1_556,CJPS_CRUST,1,556.0,FRQ(0.00110889),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.9)
CJPS_CRUST_1_555,CJPS_CRUST,1,555.0,FRQ(0.000950864),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 41.9)
CJPS_CRUST_1_554,CJPS_CRUST,1,554.0,FRQ(0.000819807),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 41.9)
CJPS_CRUST_1_365,CJPS_CRUST,1,365.0,FRQ(0.000513308),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 43.7)
CJPS_CRUST_1_328,CJPS_CRUST,1,328.0,FRQ(0.000637666),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 44)
CJPS_CRUST_1_329,CJPS_CRUST,1,329.0,FRQ(0.000551004),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 43.9)
CJPS_CRUST_1_324,CJPS_CRUST,1,324.0,FRQ(0.000530674),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44)
CJPS_CRUST_1_325,CJPS_CRUST,1,325.0,FRQ(0.000584392),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44)
CJPS_CRUST_1_326,CJPS_CRUST,1,326.0,FRQ(0.000630154),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44)
CJPS_CRUST_1_327,CJPS_CRUST,1,327.0,FRQ(0.000651048),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44)
CJPS_CRUST_1_320,CJPS_CRUST,1,320.0,FRQ(0.00042023),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44)
CJPS_CRUST_1_321,CJPS_CRUST,1,321.0,FRQ(0.000429474),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44)
CJPS_CRUST_1_322,CJPS_CRUST,1,322.0,FRQ(0.0004497),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44)
CJPS_CRUST_1_323,CJPS_CRUST,1,323.0,FRQ(0.000483458),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44)
CJPS_CRUST_1_558,CJPS_CRUST,1,558.0,FRQ(0.00133617),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 41.9)
CJPS_CRUST_1_829,CJPS_CRUST,1,829.0,FRQ(0.00131445),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.2)
CJPS_CRUST_1_828,CJPS_CRUST,1,828.0,FRQ(0.0012808),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.2)
CJPS_CRUST_1_823,CJPS_CRUST,1,823.0,FRQ(0.000678319),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.2)
CJPS_CRUST_1_822,CJPS_CRUST,1,822.0,FRQ(0.000630941),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40.2)
CJPS_CRUST_1_821,CJPS_CRUST,1,821.0,FRQ(0.000601295),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40.2)
CJPS_CRUST_1_820,CJPS_CRUST,1,820.0,FRQ(0.000580547),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40.2)
CJPS_CRUST_1_827,CJPS_CRUST,1,827.0,FRQ(0.00117281),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.2)
CJPS_CRUST_1_826,CJPS_CRUST,1,826.0,FRQ(0.00102243),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.2)
CJPS_CRUST_1_825,CJPS_CRUST,1,825.0,FRQ(0.000872888),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 40.2)
CJPS_CRUST_1_824,CJPS_CRUST,1,824.0,FRQ(0.000755747),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.2)
CJPS_CRUST_1_791,CJPS_CRUST,1,791.0,FRQ(0.00155188),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.4)
CJPS_CRUST_1_790,CJPS_CRUST,1,790.0,FRQ(0.0013893),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.4)
CJPS_CRUST_1_793,CJPS_CRUST,1,793.0,FRQ(0.0014474),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 40.4)
CJPS_CRUST_1_792,CJPS_CRUST,1,792.0,FRQ(0.00157664),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.4)
CJPS_CRUST_1_795,CJPS_CRUST,1,795.0,FRQ(0.00095621),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.4)
CJPS_CRUST_1_794,CJPS_CRUST,1,794.0,FRQ(0.00121332),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.4)
CJPS_CRUST_1_797,CJPS_CRUST,1,797.0,FRQ(0.000602751),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.4)
CJPS_CRUST_1_796,CJPS_CRUST,1,796.0,FRQ(0.00074326),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.4)
CJPS_CRUST_1_799,CJPS_CRUST,1,799.0,FRQ(0.000555165),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (137.9 40.3)
CJPS_CRUST_1_798,CJPS_CRUST,1,798.0,FRQ(0.000529971),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.4)
CJPS_CRUST_1_53,CJPS_CRUST,1,53.0,FRQ(0.000388066),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 45.7)
CJPS_CRUST_1_52,CJPS_CRUST,1,52.0,FRQ(0.000385607),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 45.8)
CJPS_CRUST_1_51,CJPS_CRUST,1,51.0,FRQ(0.00038547),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 45.8)
CJPS_CRUST_1_50,CJPS_CRUST,1,50.0,FRQ(0.000385369),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 45.8)
CJPS_CRUST_1_57,CJPS_CRUST,1,57.0,FRQ(0.000386206),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 45.7)
CJPS_CRUST_1_56,CJPS_CRUST,1,56.0,FRQ(0.00038659),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 45.7)
CJPS_CRUST_1_55,CJPS_CRUST,1,55.0,FRQ(0.000387091),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 45.7)
CJPS_CRUST_1_54,CJPS_CRUST,1,54.0,FRQ(0.000387621),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 45.7)
CJPS_CRUST_1_59,CJPS_CRUST,1,59.0,FRQ(0.000385853),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 45.7)
CJPS_CRUST_1_58,CJPS_CRUST,1,58.0,FRQ(0.000385968),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 45.7)
CJPS_CRUST_1_1203,CJPS_CRUST,1,1203.0,FRQ(0.000750583),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 37.7)
CJPS_CRUST_1_1202,CJPS_CRUST,1,1202.0,FRQ(0.000602959),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 37.8)
CJPS_CRUST_1_1201,CJPS_CRUST,1,1201.0,FRQ(0.000598069),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 37.8)
CJPS_CRUST_1_1200,CJPS_CRUST,1,1200.0,FRQ(0.000609483),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 37.8)
CJPS_CRUST_1_1207,CJPS_CRUST,1,1207.0,FRQ(0.000669229),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 37.7)
CJPS_CRUST_1_1206,CJPS_CRUST,1,1206.0,FRQ(0.000673897),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 37.7)
CJPS_CRUST_1_1205,CJPS_CRUST,1,1205.0,FRQ(0.000702047),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 37.7)
CJPS_CRUST_1_1204,CJPS_CRUST,1,1204.0,FRQ(0.00073606),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 37.7)
CJPS_CRUST_1_1209,CJPS_CRUST,1,1209.0,FRQ(0.000843689),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 37.6)
CJPS_CRUST_1_1208,CJPS_CRUST,1,1208.0,FRQ(0.000687505),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 37.7)
CJPS_CRUST_1_618,CJPS_CRUST,1,618.0,FRQ(0.000610411),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.5)
CJPS_CRUST_1_619,CJPS_CRUST,1,619.0,FRQ(0.000606949),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.5)
CJPS_CRUST_1_614,CJPS_CRUST,1,614.0,FRQ(0.000796694),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.5)
CJPS_CRUST_1_615,CJPS_CRUST,1,615.0,FRQ(0.000757781),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 41.5)
CJPS_CRUST_1_616,CJPS_CRUST,1,616.0,FRQ(0.000699108),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.5)
CJPS_CRUST_1_617,CJPS_CRUST,1,617.0,FRQ(0.00064403),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.5)
CJPS_CRUST_1_610,CJPS_CRUST,1,610.0,FRQ(0.000622576),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 41.5)
CJPS_CRUST_1_611,CJPS_CRUST,1,611.0,FRQ(0.000691528),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 41.5)
CJPS_CRUST_1_612,CJPS_CRUST,1,612.0,FRQ(0.000756855),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 41.5)
CJPS_CRUST_1_613,CJPS_CRUST,1,613.0,FRQ(0.000797152),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.5)
CJPS_CRUST_1_458,CJPS_CRUST,1,458.0,FRQ(0.000549767),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43)
CJPS_CRUST_1_459,CJPS_CRUST,1,459.0,FRQ(0.000495875),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43)
CJPS_CRUST_1_456,CJPS_CRUST,1,456.0,FRQ(0.000726039),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 43)
CJPS_CRUST_1_457,CJPS_CRUST,1,457.0,FRQ(0.000630971),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 43)
CJPS_CRUST_1_454,CJPS_CRUST,1,454.0,FRQ(0.000872473),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 43)
CJPS_CRUST_1_455,CJPS_CRUST,1,455.0,FRQ(0.000813044),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 43)
CJPS_CRUST_1_452,CJPS_CRUST,1,452.0,FRQ(0.000887679),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 43)
CJPS_CRUST_1_453,CJPS_CRUST,1,453.0,FRQ(0.000896106),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 43)
CJPS_CRUST_1_450,CJPS_CRUST,1,450.0,FRQ(0.000434919),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.1)
CJPS_CRUST_1_451,CJPS_CRUST,1,451.0,FRQ(0.000429297),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.1)
CJPS_CRUST_1_1012,CJPS_CRUST,1,1012.0,FRQ(0.000628915),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.2)
CJPS_CRUST_1_1013,CJPS_CRUST,1,1013.0,FRQ(0.000677266),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.2)
CJPS_CRUST_1_1010,CJPS_CRUST,1,1010.0,FRQ(0.00052137),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39.2)
CJPS_CRUST_1_1011,CJPS_CRUST,1,1011.0,FRQ(0.000570165),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.2)
CJPS_CRUST_1_1016,CJPS_CRUST,1,1016.0,FRQ(0.000454893),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.1)
CJPS_CRUST_1_1017,CJPS_CRUST,1,1017.0,FRQ(0.00046502),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39.1)
CJPS_CRUST_1_1014,CJPS_CRUST,1,1014.0,FRQ(0.00044291),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 39.1)
CJPS_CRUST_1_1015,CJPS_CRUST,1,1015.0,FRQ(0.000447517),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 39.1)
CJPS_CRUST_1_1018,CJPS_CRUST,1,1018.0,FRQ(0.000476712),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.1)
CJPS_CRUST_1_1019,CJPS_CRUST,1,1019.0,FRQ(0.000487706),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39.1)
CJPS_CRUST_1_175,CJPS_CRUST,1,175.0,FRQ(0.000400607),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 44.8)
CJPS_CRUST_1_174,CJPS_CRUST,1,174.0,FRQ(0.00040198),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 44.8)
CJPS_CRUST_1_177,CJPS_CRUST,1,177.0,FRQ(0.000397514),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.8)
CJPS_CRUST_1_176,CJPS_CRUST,1,176.0,FRQ(0.000398995),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 44.8)
CJPS_CRUST_1_171,CJPS_CRUST,1,171.0,FRQ(0.00040292),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 44.8)
CJPS_CRUST_1_170,CJPS_CRUST,1,170.0,FRQ(0.000402667),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 44.8)
CJPS_CRUST_1_173,CJPS_CRUST,1,173.0,FRQ(0.000402843),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 44.8)
CJPS_CRUST_1_172,CJPS_CRUST,1,172.0,FRQ(0.000403105),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 44.8)
CJPS_CRUST_1_179,CJPS_CRUST,1,179.0,FRQ(0.000396089),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.8)
