pref_id,bldg_cost,type_pop,day_pop,night_pop,transit_pop,bldg_count,Complete_count_High,Extensive_count_High,Moderate_count_High,Slight_count_High,Collapse_count_High,Complete_count_Low,Extensive_count_Low,Moderate_count_Low,Slight_count_Low,Collapse_count_Low,Complete_count_Moderate,Extensive_count_Moderate,Moderate_count_Moderate,Slight_count_Moderate,Collapse_count_Moderate,Complete_count_Precode,Extensive_count_Precode,Moderate_count_Precode,Slight_count_Precode,Collapse_count_Precode,Fatalities_day_High,Fatalities_day_Low,Fatalities_day_Moderate,Fatalities_day_Precode,Fatalities_night_High,Fatalities_night_Low,Fatalities_night_Moderate,Fatalities_night_Precode,Fatalities_transit_High,Fatalities_transit_Low,Fatalities_transit_Moderate,Fatalities_transit_Precode,day_pop_V,day_pop_VI,day_pop_VII,day_pop_VIII,day_pop_IX,day_pop_X,night_pop_V,night_pop_VI,night_pop_VII,night_pop_VIII,night_pop_IX,night_pop_X,transit_pop_V,transit_pop_VI,transit_pop_VII,transit_pop_VIII,transit_pop_IX,transit_pop_X,Complete_prob_High,Complete_prob_Low,Complete_prob_Moderate,Complete_prob_Precode,Extensive_prob_High,Extensive_prob_Low,Extensive_prob_Moderate,Extensive_prob_Precode,Moderate_prob_High,Moderate_prob_Low,Moderate_prob_Moderate,Moderate_prob_Precode,Slight_prob_High,Slight_prob_Low,Slight_prob_Moderate,Slight_prob_Precode,Collapse_prob_High,Collapse_prob_Low,Collapse_prob_Moderate,Collapse_prob_Precode,Fatality_rate_High,Fatality_rate_Low,Fatality_rate_Moderate,Fatality_rate_Precode,Complete_prob_High_residential,Complete_prob_Low_residential,Complete_prob_Moderate_residential,Complete_prob_Precode_residential,Extensive_prob_High_residential,Extensive_prob_Low_residential,Extensive_prob_Moderate_residential,Extensive_prob_Precode_residential,Moderate_prob_High_residential,Moderate_prob_Low_residential,Moderate_prob_Moderate_residential,Moderate_prob_Precode_residential,Slight_prob_High_residential,Slight_prob_Low_residential,Slight_prob_Moderate_residential,Slight_prob_Precode_residential,Collapse_prob_High_residential,Collapse_prob_Low_residential,Collapse_prob_Moderate_residential,Collapse_prob_Precode_residential,Fatality_rate_High_residential,Fatality_rate_Low_residential,Fatality_rate_Moderate_residential,Fatality_rate_Precode_residential
25,15284219862.3,372486.426642,115450.552572,181400.712477,134849.340902,74497.2853285,1821.67903258,7948.8381722,32294.3832096,60998.8904071,128.684696122,18487.7757515,35635.818895,59060.5170267,69780.5014536,1176.58255438,7966.13246374,21689.9071422,47449.6841694,65509.802855,524.996393703,26013.612255,44386.6624979,63732.1105301,71254.7232415,1554.88787305,31.9441817871,286.93220983,127.738051117,369.415953039,37.6953072553,377.077058097,161.232117297,494.716884959,24.3328591763,242.688090927,104.02105317,319.846994115,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0314344032683,0.307929671156,0.131853288621,0.417340348287,0.162511831287,0.557424304066,0.353848570246,0.667712965268,0.538453598216,0.834815753285,0.708339117239,0.889899394073,0.858852029979,0.949366710734,0.905531511857,0.967166788278,0.00223481132991,0.0211192853071,0.00921071085762,0.0276689189885,0.000219860792397,0.00207595117383,0.000907362652058,0.00270451470946,0.0244529585816,0.248167106626,0.106931848974,0.349188727351,0.106699702374,0.478350569928,0.291150302277,0.595815838151,0.433497449836,0.792787505831,0.636931721206,0.855495743894,0.818806888575,0.936685157666,0.879358255353,0.956474090665,0.00172737430035,0.0157936299181,0.00704718824838,0.0208717386975,0.000163330185251,0.00150207877705,0.000672620356688,0.00196497455906
30,41223845208.5,1004652.04849,324360.908212,491073.275498,353789.377132,200930.409697,5411.34904125,23410.3787829,91388.0379138,166522.577102,387.866011609,53794.8582577,101011.465792,161750.563624,188877.371808,3557.21738083,23500.7189295,62531.5029855,131662.878245,178089.857983,1595.19435839,74690.9703857,124081.183727,173673.139196,192636.1369,4655.34646756,96.4586417818,872.232957968,389.790378683,1115.78272729,111.07770239,1075.34309808,469.760469261,1395.44334152,71.9477555611,695.902874872,304.302597052,906.101751384,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0345533212232,0.3302276747,0.143771696097,0.441975364909,0.17629599183,0.582455304338,0.37677163422,0.689388923553,0.560273507846,0.846509683751,0.726099415451,0.89811238419,0.867517851849,0.952449297162,0.911752221788,0.969198023382,0.00247626437563,0.0231144344153,0.0102041650886,0.0299810454776,0.000243808504407,0.00227518123704,0.00100633006259,0.00293577658377,0.0269314587543,0.267728803912,0.116959493413,0.371725566569,0.116509884284,0.502718657391,0.311209752071,0.617533124597,0.454824324757,0.805007882418,0.655266061737,0.864344722423,0.828757465595,0.940013868942,0.886326058118,0.958720669462,0.00193034997636,0.0177037283017,0.00793903899761,0.0231689492625,0.000182865399335,0.00168878559465,0.000759557224169,0.00218908749599
5,1.22490153158e+11,2985165.08266,974200.315448,1460598.12644,1043267.35851,597033.016531,47398.9967592,150188.560935,395232.667528,555346.406129,3118.844764,271950.469012,415171.281342,545383.174599,585331.302926,16431.3520934,149637.171582,301488.511918,490644.284461,571913.10912,9337.94914426,341644.4695,470429.133093,564143.362889,589464.975818,19696.1410687,747.060110887,3834.58344303,2194.54640606,4482.20167227,899.11715352,4807.65629563,2715.70700365,5679.08005915,582.929812987,3132.39241789,1767.13021514,3712.86280535,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0967470858194,0.5248570038,0.292099360971,0.638561109085,0.333542008622,0.757518440664,0.573467361343,0.836361863619,0.740167155419,0.934766374632,0.864441912804,0.960106630928,0.947600263891,0.984982537814,0.968382321305,0.99080716424,0.00665159289665,0.0349430719777,0.0197982690367,0.0413547876247,0.000648993139117,0.00340570544994,0.00193550037321,0.00400860051005,0.0793909138134,0.455503232622,0.250634667495,0.572237146088,0.251558216676,0.695390824035,0.504977955273,0.787944921081,0.661994657891,0.913489136275,0.821804273593,0.944911499479,0.9301770434,0.980400223637,0.95792543006,0.987323915925,0.00522390668128,0.0275216807755,0.0156405908647,0.0329900366032,0.000488307062824,0.00258033685645,0.00147414061912,0.00306347548783
20,66718714578.5,1625978.67653,529720.629169,795440.613536,568951.573389,325195.735306,121624.77816,214612.935458,304538.949673,323771.938554,7207.43085133,268601.878978,306115.12865,322820.28171,324960.126116,14225.6988462,212967.581726,277852.809579,318260.123972,324508.340368,11759.3916232,290130.064308,314827.254443,323985.14678,325064.203295,15011.8934976,1623.95248005,3028.521095,2566.53943047,3136.19134396,1971.25141544,3935.44731255,3259.28362665,4109.03413469,1282.38996803,2585.27181922,2133.19889266,2707.53484027,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.413179651823,0.861351118966,0.696625038859,0.916131962597,0.725807282493,0.956282630287,0.885300527736,0.976554695708,0.953726931628,0.994626207795,0.984373329289,0.997302110273,0.996791853943,0.999453161377,0.998438341357,0.999702778238,0.0270210060242,0.0527854689417,0.0438910920778,0.0552093457014,0.00260487341456,0.00504732892561,0.00422083449985,0.00525690254423,0.374004837566,0.825969869271,0.654890450904,0.89217056932,0.659950030576,0.941325778342,0.854417138398,0.968116184385,0.936478915956,0.992695311354,0.978672502187,0.996277354237,0.995621723789,0.999275484993,0.997886211707,0.999595529719,0.0221633621503,0.0437450350718,0.0361609650636,0.0461626395055,0.00203281925373,0.00396943379049,0.00331129303742,0.00416173833404
46,154251818.498,3759.217624,844.713116592,1786.07477849,1605.9434078,751.8435248,6.71425786933,40.1214428364,234.409930038,550.303417728,0.236983120099,107.166380734,250.480986212,520.934905254,670.592730257,3.73200654525,39.3403534596,136.451902109,387.14137185,607.339511489,1.36808827259,168.294983145,341.859158474,581.015230368,692.478750282,5.74697863441,0.0500374911766,0.77909669589,0.279583971295,1.12121397046,0.168556217649,2.56402955974,0.914057386801,3.62010305037,0.102107722165,1.58312390095,0.567440436508,2.27053987502,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0123355484087,0.185617461449,0.0671097259776,0.276870204366,0.0874923980503,0.402645625972,0.226141537783,0.521020861844,0.404987380427,0.734974743922,0.583173798552,0.809860830064,0.778182003502,0.906145582341,0.838263861065,0.934075742704,0.000639495702318,0.00979576781477,0.00351654732714,0.0141995945166,6.04787394858e-05,0.000940472947604,0.000337374874143,0.00135207081349,0.0089303926254,0.142538144174,0.0523251875715,0.223843097125,0.0533640864262,0.333155740457,0.181489761643,0.454694557042,0.311780207324,0.692876759686,0.514922798534,0.77278743675,0.731938760628,0.891931243853,0.807800415187,0.921041051017,0.00031520271477,0.00496380752397,0.00181964494933,0.00764384934477,2.61898141593e-05,0.000439605857555,0.000160947317022,0.000669424505265
40,67219117205.1,1638173.81557,557126.553027,804672.606724,555301.656058,327634.763113,97389.1408808,187656.619378,292669.714366,323917.192401,6152.42890597,248438.221149,296013.673441,322231.485678,326876.366759,14157.7134682,186371.15071,259511.501578,313771.38207,325684.618035,11055.1103007,274576.002202,308827.203552,324626.770223,327186.849779,15212.769757,1423.06276609,3137.57560226,2496.75764967,3308.20249206,1620.33932873,3781.73984999,2948.77128719,4026.18828843,1054.75688045,2472.70186746,1924.47722484,2637.80161358,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.333684443838,0.804511785294,0.614953575905,0.872703309409,0.649175593143,0.928040933248,0.834158529477,0.958172201495,0.922111390604,0.988110172413,0.969266628586,0.993568633611,0.991743631939,0.998294288406,0.995679357889,0.999036875492,0.0226774678888,0.0517673132816,0.0405710064018,0.055122613464,0.0021996851381,0.00499172431682,0.00393047814899,0.00529297382149,0.297249107376,0.758277964122,0.568838144461,0.838055155055,0.572761625157,0.903486768705,0.792075600014,0.942595958431,0.893280406467,0.983508229152,0.957686477127,0.990819066753,0.988653308102,0.997685238443,0.994047807812,0.998632888251,0.0187783153641,0.0432118781711,0.0337421774041,0.0464320990009,0.00173945604748,0.00397244041646,0.00312652770801,0.00423912254248
44,86089266547.6,2098051.68713,731248.700236,1033035.1763,697638.516465,419610.337426,52518.881615,134423.330707,294688.587849,392159.357111,3401.64921183,218324.287751,309033.184357,386865.10053,411618.095406,13612.8376399,133991.164144,236629.400104,352905.468903,402952.614475,8462.55402541,262843.253861,342308.455079,398571.079095,414451.639211,15846.8664315,801.096272553,3176.00006172,1975.41274257,3636.28972998,931.324584146,3671.3695677,2297.22497603,4220.67694432,607.525648137,2403.48668959,1502.1359625,2766.2040551,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.146772524211,0.585585381605,0.362008464601,0.68778722953,0.402038652912,0.793558963473,0.628594813905,0.861137983371,0.774212662729,0.94316368027,0.881659770945,0.965476200734,0.951901767914,0.986020715106,0.971126259959,0.991654224287,0.0100439449815,0.0397253812614,0.0247246525432,0.0457729746171,0.000977351343399,0.00387154416703,0.00241324148063,0.00444354621547,0.125161076672,0.520302452725,0.319322838818,0.626398423532,0.320352762354,0.736476575511,0.563926526584,0.815776982948,0.702291058073,0.921962749781,0.841031398483,0.949860009502,0.934579828315,0.980953181304,0.960301924273,0.987705979204,0.00810668591412,0.032441616485,0.0201676490558,0.037765672144,0.000755209002187,0.00304088451338,0.00189552998636,0.00351476613189
28,42105648376.1,1026142.16796,366407.772722,506471.009561,334512.602264,205228.433592,8342.48268316,32757.6844674,109271.460192,178399.848158,638.243419634,69748.8609898,120008.789788,174661.792575,196416.638337,4986.31905192,32954.9737243,78967.4359481,148069.540845,188061.291455,2413.05402235,92628.5662714,141845.990414,184602.067038,199334.96552,6279.76922547,159.928801863,1234.86120725,596.248704615,1528.1141616,164.975096875,1321.40853368,632.833610449,1652.55856984,108.009645057,862.953657284,413.139849308,1079.62510863,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0513534360974,0.41018435832,0.194419070985,0.526341089613,0.23260066581,0.664098844362,0.45798587306,0.760089201448,0.635689345926,0.888536003004,0.787431260299,0.928992431152,0.902094447593,0.967646054211,0.937778668723,0.979972253217,0.00383282090399,0.0300687313691,0.0144346921369,0.0375553616004,0.00037873437347,0.00296811350589,0.00142766667201,0.00369090534136,0.0406497410576,0.339859637229,0.160577036756,0.451343727817,0.159615721341,0.584757129838,0.384778242303,0.691161492253,0.532438211798,0.851060398981,0.721486483395,0.899495570898,0.86927452028,0.957063477508,0.916351054109,0.971283374489,0.00310991712242,0.0242964338062,0.0117578932905,0.0305989239189,0.000296711693551,0.00232820379037,0.00113028747965,0.00290733262804
23,10939186118.9,266595.114735,68525.3147585,127865.806052,107298.705925,53319.0229469,4916.22073211,12958.3628895,31768.9577361,47084.5216581,252.437176614,21530.5662869,32784.8016101,45854.9672888,51093.138811,952.355929766,12801.9599121,24013.6049288,40176.2559799,49095.6721584,596.932582137,26950.8025317,37872.2480127,48100.208215,51746.0795916,1145.59327745,55.1207794911,194.609232911,124.733997972,225.078868181,89.0150259767,374.178301928,223.117677144,442.537045799,57.0871004228,242.270740757,144.555282525,288.963632167,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.108169535426,0.455999294128,0.271504839871,0.556912317011,0.303326906667,0.668003706819,0.500595846035,0.754109890976,0.664737893739,0.882347893437,0.79470357515,0.920010352018,0.905345470475,0.964447442335,0.934695589344,0.975835807542,0.0064798872129,0.0254664763945,0.0155948079233,0.0302193691309,0.00061853895892,0.002424691338,0.00149103809088,0.00285753756295,0.0922038788484,0.403806467128,0.240101172237,0.505463173219,0.243034515137,0.614880014638,0.450375937172,0.710295236475,0.595827829923,0.860011394703,0.753506980424,0.902120960899,0.88307172667,0.958253471034,0.920790919354,0.970499396493,0.0047344674126,0.0178614662672,0.0111954898861,0.0214856389733,0.000425041104119,0.00160037168401,0.00101184386679,0.00190464216086
11,19805188486.4,482665.38657,168677.821157,237716.843002,160149.710591,96533.0773141,2257.93838975,10307.0026314,41598.2844459,77789.4977032,169.691755701,24649.2783212,47158.8868905,75940.5050495,89630.8938203,1768.54924591,10398.6541689,28573.9022651,60863.1282385,83923.2998849,753.875543865,34418.1139608,58098.7843567,82024.6072605,91770.4075016,2341.56748738,42.6852317685,441.572631741,186.833496952,575.337099768,46.4884725186,491.502431032,207.983908091,644.249816747,30.3025557202,320.50888004,135.499418656,420.881563589,0,0,0,2521798.19847,2729034.25486,1058923.56927,0,0,0,3595178.90389,3884101.36292,1519634.28154,0,0,0,2449937.01461,2642464.99761,1042231.59128,0.0302615095638,0.317414822499,0.133316198457,0.428038486804,0.165189692603,0.571784332828,0.362304787162,0.679619582563,0.542716410767,0.835439803162,0.709510663634,0.890905217433,0.851743847333,0.944946966663,0.900742944279,0.964949211322,0.00222294054561,0.0232187964063,0.00980748009561,0.0304922412408,0.000219658932623,0.00229515328733,0.000970648966744,0.0030013358475,0.0233903077844,0.2553454112,0.1077211507,0.356542181379,0.106771719271,0.488525676407,0.296001153802,0.60185364409,0.430922597759,0.786678588961,0.630489879033,0.849704676809,0.805832569184,0.928499290753,0.86937350616,0.950662819988,0.00175786124738,0.018320655418,0.00780950493697,0.0242566336072,0.000167581326039,0.00176169933098,0.000752091137738,0.00231348612394
